Sweden, Exposure to risk (period 1x10), 	Last modified: 23 May 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1751-1759        0            248303.46       252955.28       501258.74
1751-1759        1            229691.10       227828.02       457519.11
1751-1759        2            234791.84       231008.21       465800.04
1751-1759        3            238754.04       233539.24       472293.28
1751-1759        4            197899.53       196458.93       394358.46
1751-1759        5            167177.46       166692.95       333870.41
1751-1759        6            168980.14       167351.08       336331.22
1751-1759        7            171045.95       169040.60       340086.55
1751-1759        8            173182.08       171753.31       344935.39
1751-1759        9            175258.74       175319.75       350578.49
1751-1759       10            176909.68       178718.79       355628.47
1751-1759       11            168246.82       169483.85       337730.67
1751-1759       12            160308.32       160628.51       320936.83
1751-1759       13            152941.15       152317.71       305258.86
1751-1759       14            146209.96       144808.19       291018.14
1751-1759       15            140771.79       138457.77       279229.56
1751-1759       16            144514.50       138553.01       283067.51
1751-1759       17            148465.92       139033.57       287499.49
1751-1759       18            152380.36       139313.19       291693.55
1751-1759       19            156163.11       139076.74       295239.85
1751-1759       20            159351.79       138225.83       297577.62
1751-1759       21            155027.05       133613.36       288640.41
1751-1759       22            150723.41       129240.55       279963.96
1751-1759       23            146494.06       125433.37       271927.42
1751-1759       24            142238.73       122192.74       264431.46
1751-1759       25            138168.43       119469.39       257637.82
1751-1759       26            139740.81       121844.36       261585.17
1751-1759       27            141152.34       123914.63       265066.97
1751-1759       28            142301.55       125595.31       267896.86
1751-1759       29            143073.74       126859.87       269933.61
1751-1759       30            142944.67       127324.82       270269.48
1751-1759       31            135392.78       121335.96       256728.74
1751-1759       32            127959.29       115249.43       243208.72
1751-1759       33            120616.93       109158.92       229775.85
1751-1759       34            113421.80       103200.93       216622.73
1751-1759       35            106870.33        97782.52       204652.85
1751-1759       36            106818.51        97670.39       204488.90
1751-1759       37            106975.10        97659.99       204635.08
1751-1759       38            107484.67        97716.20       205200.87
1751-1759       39            108392.14        97848.26       206240.40
1751-1759       40            108969.39        97611.92       206581.31
1751-1759       41            102749.30        91785.59       194534.89
1751-1759       42             96548.06        86021.57       182569.63
1751-1759       43             90328.89        80379.85       170708.74
1751-1759       44             84098.26        74854.88       158953.14
1751-1759       45             78397.59        69786.60       148184.19
1751-1759       46             79391.13        69926.86       149317.99
1751-1759       47             80992.65        70429.47       151422.12
1751-1759       48             83450.22        71432.42       154882.64
1751-1759       49             86901.13        73001.73       159902.86
1751-1759       50             90341.14        74430.64       164771.77
1751-1759       51             84443.32        69592.71       154036.03
1751-1759       52             78338.42        64518.51       142856.92
1751-1759       53             72166.96        59341.63       131508.58
1751-1759       54             66052.68        54200.44       120253.11
1751-1759       55             60474.51        49428.91       109903.42
1751-1759       56             62275.73        49549.56       111825.29
1751-1759       57             64156.78        49636.18       113792.96
1751-1759       58             66241.43        49739.61       115981.05
1751-1759       59             68757.05        49956.47       118713.51
1751-1759       60             71402.00        50177.69       121579.69
1751-1759       61             67555.75        47003.46       114559.21
1751-1759       62             64023.37        44242.62       108265.99
1751-1759       63             60535.66        41734.74       102270.41
1751-1759       64             57025.50        39422.34        96447.84
1751-1759       65             53648.95        37256.98        90905.93
1751-1759       66             52608.97        36009.09        88618.06
1751-1759       67             51351.80        34677.72        86029.52
1751-1759       68             49830.50        33261.30        83091.80
1751-1759       69             48017.19        31688.54        79705.73
1751-1759       70             45653.58        29798.13        75451.71
1751-1759       71             41014.45        26832.96        67847.41
1751-1759       72             36255.62        23848.69        60104.30
1751-1759       73             31513.57        20877.82        52391.39
1751-1759       74             26922.45        17987.74        44910.19
1751-1759       75             22719.79        15305.74        38025.53
1751-1759       76             20557.18        13627.89        34185.07
1751-1759       77             18646.90        12068.43        30715.33
1751-1759       78             16990.19        10638.89        27629.08
1751-1759       79             15567.13         9370.68        24937.81
1751-1759       80             15896.89         9656.12        25553.01
1751-1759       81             13743.67         8244.27        21987.93
1751-1759       82             11719.12         6947.13        18666.25
1751-1759       83              9858.37         5779.88        15638.25
1751-1759       84              8194.07         4755.32        12949.39
1751-1759       85              6753.79         3878.45        10632.23
1751-1759       86              5545.47         3150.72         8696.19
1751-1759       87              4534.18         2549.68         7083.86
1751-1759       88              3688.75         2050.56         5739.31
1751-1759       89              2982.85         1631.94         4614.79
1751-1759       90              2349.88         1265.76         3615.64
1751-1759       91              1822.04          969.14         2791.18
1751-1759       92              1395.49          733.08         2128.57
1751-1759       93              1055.28          547.82         1603.10
1751-1759       94               787.34          404.32         1191.67
1751-1759       95               579.49          294.92          874.41
1751-1759       96               420.49          212.56          633.05
1751-1759       97               300.38          150.72          451.10
1751-1759       98               211.11          104.70          315.82
1751-1759       99               145.57           71.22          216.79
1751-1759      100                98.03           47.21          145.24
1751-1759      101                64.30           30.22           94.52
1751-1759      102                40.70           18.40           59.09
1751-1759      103                24.20           10.11           34.31
1751-1759      104                12.70            4.75           17.45
1751-1759      105                 5.34            1.72            7.06
1751-1759      106                 1.89            0.42            2.31
