Netherlands, Life expectancy at birth (cohort, 1x10)	Last modified: 06 Oct 2023;  Methods Protocol: v6 (2017)

  Year       Female    Male     Total
1850-1859     40.98    38.95    39.95
1860-1869     43.54    41.21    42.34
1870-1879     46.59    44.02    45.28
1880-1889     50.50    47.50    48.97
1890-1899     56.05    51.39    53.69
1900-1909     61.73    55.31    58.50
1910-1919     66.90    59.30    63.05
1920-1929     73.09    65.25    69.12
