Scotland, Life expectancy at birth (cohort, 1x10)	Last modified: 14 Nov 2023;  Methods Protocol: v6 (2017)

  Year       Female    Male     Total
1855-1859     44.71    42.36    43.53
1860-1869     45.73    43.07    44.39
1870-1879     48.95    46.00    47.46
1880-1889     52.30    48.43    50.41
1890-1899     54.60    49.19    51.99
1900-1909     58.61    52.16    55.39
1910-1919     61.16    54.64    57.93
1920-1929     65.81    59.07    62.43
