"","Sex","Age","U","Value"
"685","Female",24,"u3",0.042207001584014
"686","Female",25,"u3",0.747914989946341
"687","Female",26,"u3",1.56630341403354
"688","Female",27,"u3",2.44574338767908
"689","Female",28,"u3",3.27513905999583
"690","Female",29,"u3",3.84984463351116
"691","Female",30,"u3",3.95332099475868
"692","Female",31,"u3",3.75933471618735
"693","Female",32,"u3",3.79978641614399
"694","Female",33,"u3",4.40775484560857
"695","Female",34,"u3",5.32754262651099
"696","Female",35,"u3",5.99346338555527
"697","Female",36,"u3",6.27050477628767
"698","Female",37,"u3",6.52904716815946
"699","Female",38,"u3",6.90354439117681
"700","Female",39,"u3",7.09936751524058
"701","Female",40,"u3",6.98181758167781
"702","Female",41,"u3",6.80181731330868
"703","Female",42,"u3",6.79015502808604
"704","Female",43,"u3",6.94470128895807
"705","Female",44,"u3",7.20621032983985
"706","Female",45,"u3",7.48852037736708
"707","Female",46,"u3",7.67762518905539
"708","Female",47,"u3",7.78467996245981
"709","Female",48,"u3",7.87958464744868
"710","Female",49,"u3",7.93897689889812
"711","Female",50,"u3",7.88957073579296
"712","Female",51,"u3",7.7623037515774
"713","Female",52,"u3",7.67128625919897
"714","Female",53,"u3",7.65785359847369
"715","Female",54,"u3",7.70167846559075
"716","Female",55,"u3",7.77152477195041
"717","Female",56,"u3",7.79775842448616
"718","Female",57,"u3",7.72840463004718
"719","Female",58,"u3",7.61384244049009
"720","Female",59,"u3",7.5528732452942
"721","Female",60,"u3",7.5471324703126
"722","Female",61,"u3",7.49513889460563
"723","Female",62,"u3",7.33180398934051
"724","Female",63,"u3",7.12204184167462
"725","Female",64,"u3",6.94229414135913
"726","Female",65,"u3",6.72012769675959
"727","Female",66,"u3",6.3859145009832
"728","Female",67,"u3",6.0337955786358
"729","Female",68,"u3",5.74975227250849
"730","Female",69,"u3",5.49774492890419
"731","Female",70,"u3",5.19248210789155
"732","Female",71,"u3",4.83772183849139
"733","Female",72,"u3",4.54849483198198
"734","Female",73,"u3",4.35525656721698
"735","Female",74,"u3",4.10874779349589
"736","Female",75,"u3",3.63554404146753
"737","Female",76,"u3",2.96077913419706
"738","Female",77,"u3",2.3425135154821
"739","Female",78,"u3",1.96676981576309
"740","Female",79,"u3",1.73360150799747
"741","Female",80,"u3",1.42911710273332
"742","Female",81,"u3",0.954580974311102
"743","Female",82,"u3",0.355677388035622
"744","Female",83,"u3",-0.295694874977177
"745","Female",84,"u3",-0.994161017417765
"746","Female",85,"u3",-1.76804170478192
"747","Female",86,"u3",-2.61417896792119
"748","Female",87,"u3",-3.48094833799765
"749","Female",88,"u3",-4.30969274071385
"750","Female",89,"u3",-5.08064509582298
"751","Female",90,"u3",-5.83001004856447
"752","Female",91,"u3",-6.5810173648449
"753","Female",92,"u3",-7.29132488713852
"754","Female",93,"u3",-7.928202012036
"755","Female",94,"u3",-8.5174490394519
"756","Female",95,"u3",-9.09619908754943
"757","Female",96,"u3",-9.67607515175137
"758","Female",97,"u3",-10.2470832321154
"759","Female",98,"u3",-10.7963448517553
"760","Female",99,"u3",-11.3159297098544
"761","Female",100,"u3",-11.802362303189
"762","Female",101,"u3",-12.2536589914185
"763","Female",102,"u3",-12.668381196338
"764","Female",103,"u3",-13.0453978535507
"765","Female",104,"u3",-13.3839034362356
"766","Female",105,"u3",-13.6825743992836
"767","Female",106,"u3",-13.9382744946439
"768","Female",107,"u3",-14.1437653421437
"769","Female",108,"u3",-14.2928842201923
"770","Female",109,"u3",-14.3900213849733
"771","Female",0,"u4",-13.321849218097
"772","Female",1,"u4",-16.7658721079049
"773","Female",2,"u4",-14.2287499928795
"774","Female",3,"u4",-16.96162109774
"775","Female",4,"u4",-16.8690611918756
"776","Female",5,"u4",-16.362094502257
"777","Female",6,"u4",-15.551180913298
"778","Female",7,"u4",-14.3983975737704
"779","Female",8,"u4",-12.6467634408983
"780","Female",9,"u4",-10.073707952483
"781","Female",10,"u4",-6.78918930296644
"782","Female",11,"u4",-3.18642440533509
"783","Female",12,"u4",0.410956037938932
"784","Female",13,"u4",3.89726208202369
"785","Female",14,"u4",7.12783626475786
"786","Female",15,"u4",9.75881848864819
"787","Female",16,"u4",11.5277435157748
"788","Female",17,"u4",12.5414609616038
"789","Female",18,"u4",13.1274264816648
"790","Female",19,"u4",13.5180643055121
"791","Female",20,"u4",13.7874819791001
"792","Female",21,"u4",13.9502055700884
"793","Female",22,"u4",13.9853243387656
"794","Female",23,"u4",13.825447074187
"795","Female",24,"u4",13.4128709150885
"796","Female",25,"u4",12.7669782687035
"797","Female",26,"u4",11.9647189188127
"798","Female",27,"u4",11.0656317620885
"799","Female",28,"u4",10.1230821725167
"800","Female",29,"u4",9.29113817985002
"801","Female",30,"u4",8.79962647446905
"802","Female",31,"u4",8.70840590629227
"803","Female",32,"u4",8.75370473551569
"804","Female",33,"u4",8.54258955374345
"805","Female",34,"u4",7.89253348018441
"806","Female",35,"u4",6.9299219227742
"807","Female",36,"u4",5.89086337691197
"808","Female",37,"u4",4.91369298067619
"809","Female",38,"u4",4.04791657514134
"810","Female",39,"u4",3.36160525381154
"811","Female",40,"u4",2.92661507678761
"812","Female",41,"u4",2.71619123979147
"813","Female",42,"u4",2.60459390776089
"814","Female",43,"u4",2.47330004645898
"815","Female",44,"u4",2.25841163777246
"816","Female",45,"u4",1.92167052978606
"817","Female",46,"u4",1.45940280970285
"818","Female",47,"u4",0.946718312867127
"819","Female",48,"u4",0.517239772999886
"820","Female",49,"u4",0.254767681025224
"821","Female",50,"u4",0.117956645446495
"822","Female",51,"u4",-0.00829939736457473
"823","Female",52,"u4",-0.202027148264955
"824","Female",53,"u4",-0.467873208577484
"825","Female",54,"u4",-0.774342961529353
"826","Female",55,"u4",-1.0862549993787
"827","Female",56,"u4",-1.37731892245445
"828","Female",57,"u4",-1.64254569636637
"829","Female",58,"u4",-1.90254833546534
"830","Female",59,"u4",-2.18688726154942
"831","Female",60,"u4",-2.50943797947691
"832","Female",61,"u4",-2.85997993955034
"833","Female",62,"u4",-3.21555956869457
"834","Female",63,"u4",-3.55532724700639
"835","Female",64,"u4",-3.86646393727862
"836","Female",65,"u4",-4.14688356284675
"837","Female",66,"u4",-4.40541906646839
"838","Female",67,"u4",-4.65647599230739
"839","Female",68,"u4",-4.9120282546209
"840","Female",69,"u4",-5.17772055573733
"841","Female",70,"u4",-5.45218990076115
"842","Female",71,"u4",-5.72794678424832
"843","Female",72,"u4",-5.99189570544744
"844","Female",73,"u4",-6.22685570863631
"845","Female",74,"u4",-6.41392358795434
"846","Female",75,"u4",-6.53441440227175
"847","Female",76,"u4",-6.57210202560805
"848","Female",77,"u4",-6.51950886526182
"849","Female",78,"u4",-6.38223603948615
"850","Female",79,"u4",-6.17837220514121
"851","Female",80,"u4",-5.93612755602749
"852","Female",81,"u4",-5.68778727217098
"853","Female",82,"u4",-5.45298829449487
"854","Female",83,"u4",-5.22412116210257
"855","Female",84,"u4",-4.97294621583791
"856","Female",85,"u4",-4.67359141344338
"857","Female",86,"u4",-4.31902568231405
"858","Female",87,"u4",-3.92184152153862
"859","Female",88,"u4",-3.50267974436369
"860","Female",89,"u4",-3.07721487650487
"861","Female",90,"u4",-2.65527038472332
"862","Female",91,"u4",-2.25092401959527
"863","Female",92,"u4",-1.88192275845849
"864","Female",93,"u4",-1.55503130576355
"865","Female",94,"u4",-1.25868655688942
"866","Female",95,"u4",-0.972622411475906
"867","Female",96,"u4",-0.681515392758297
"868","Female",97,"u4",-0.381290719816788
"869","Female",98,"u4",-0.0766550162315299
"870","Female",99,"u4",0.225048013428369
"871","Female",100,"u4",0.518197024827321
"872","Female",101,"u4",0.799429974060569
"873","Female",102,"u4",1.06677993790076
"874","Female",103,"u4",1.31861233544062
"875","Female",104,"u4",1.5530274596063
"876","Female",105,"u4",1.7665788500544
"877","Female",106,"u4",1.95335952523485
"878","Female",107,"u4",2.10669028122914
"879","Female",108,"u4",2.22359135473518
"880","Female",109,"u4",2.30723254343098
