England and Wales, Civilian National Population, Deaths (period 5x5), 	Last modified: 23 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1841-1844        0            137214.00       175428.00       312642.00
1841-1844      1-4            117296.00       120982.00       238278.00
1841-1844      5-9             33863.02        34805.03        68668.05
1841-1844     10-14            18200.03        17510.00        35710.03
1841-1844     15-19            25070.00        21670.01        46740.01
1841-1844     20-24            28833.01        26345.98        55178.99
1841-1844     25-29            26972.71        23638.57        50611.28
1841-1844     30-34            24796.25        21442.42        46238.67
1841-1844     35-39            23361.18        21622.21        44983.39
1841-1844     40-44            21803.81        21888.82        43692.63
1841-1844     45-49            20308.00        21875.59        42183.59
1841-1844     50-54            20473.04        22404.41        42877.45
1841-1844     55-59            22597.90        23794.71        46392.61
1841-1844     60-64            26279.12        26502.25        52781.37
1841-1844     65-69            30662.62        29888.01        60550.63
1841-1844     70-74            32736.35        30941.02        63677.37
1841-1844     75-79            31371.30        28671.12        60042.42
1841-1844     80-84            25063.68        22128.85        47192.53
1841-1844     85-89            14346.66        11167.54        25514.20
1841-1844     90-94             5978.80         3960.15         9938.95
1841-1844     95-99             1595.98          859.32         2455.30
1841-1844    100-104             258.84          108.14          366.98
1841-1844    105-109              22.78            4.84           27.62
1841-1844    110+                  0.00            0.00            0.00
1845-1849        0            193591.00       246027.00       439618.00
1845-1849      1-4            164903.00       170253.00       335156.00
1845-1849      5-9             46304.02        48559.02        94863.04
1845-1849     10-14            26066.99        25185.00        51251.99
1845-1849     15-19            35046.97        31220.98        66267.95
1845-1849     20-24            41272.99        39193.04        80466.03
1845-1849     25-29            39689.79        35306.81        74996.60
1845-1849     30-34            37117.20        31976.18        69093.38
1845-1849     35-39            35168.84        32379.48        67548.32
1845-1849     40-44            32850.15        32904.52        65754.67
1845-1849     45-49            30546.83        32953.34        63500.17
1845-1849     50-54            30796.11        33745.67        64541.78
1845-1849     55-59            33956.74        35685.11        69641.85
1845-1849     60-64            38926.26        39165.92        78092.18
1845-1849     65-69            44530.07        43306.89        87836.96
1845-1849     70-74            47171.93        44189.14        91361.07
1845-1849     75-79            45256.43        40510.24        85766.67
1845-1849     80-84            35997.58        30978.78        66976.36
1845-1849     85-89            19726.03        15085.61        34811.64
1845-1849     90-94             7590.23         5164.13        12754.36
1845-1849     95-99             1864.94         1072.54         2937.48
1845-1849    100-104             268.73          127.75          396.48
1845-1849    105-109              19.06            4.94           24.00
1845-1849    110+                  0.00            0.00            0.00
1850-1854        0            210030.00       267357.00       477387.00
1850-1854      1-4            166451.00       170880.00       337331.00
1850-1854      5-9             45289.03        46686.00        91975.03
1850-1854     10-14            25603.00        24841.00        50444.00
1850-1854     15-19            34451.99        30452.00        64903.99
1850-1854     20-24            38934.02        36552.99        75487.01
1850-1854     25-29            38114.32        33583.41        71697.73
1850-1854     30-34            36335.70        31251.59        67587.29
1850-1854     35-39            34427.67        31907.07        66334.74
1850-1854     40-44            32310.32        32951.99        65262.31
1850-1854     45-49            30466.06        33824.88        64290.94
1850-1854     50-54            30904.87        34878.12        65782.99
1850-1854     55-59            33955.95        36470.75        70426.70
1850-1854     60-64            38926.06        39686.20        78612.26
1850-1854     65-69            44720.54        43762.97        88483.51
1850-1854     70-74            47653.46        44571.04        92224.50
1850-1854     75-79            46003.30        40745.69        86748.99
1850-1854     80-84            36569.68        30957.32        67527.00
1850-1854     85-89            19403.16        14342.82        33745.98
1850-1854     90-94             7035.47         4528.22        11563.69
1850-1854     95-99             1556.25          852.53         2408.78
1850-1854    100-104             200.13           89.93          290.06
1850-1854    105-109              11.03            1.50           12.53
1850-1854    110+                  0.00            0.00            0.00
1855-1859        0            223174.00       281429.00       504603.00
1855-1859      1-4            180410.00       184994.00       365404.00
1855-1859      5-9             48192.01        48475.96        96667.97
1855-1859     10-14            24929.97        24666.01        49595.98
1855-1859     15-19            33970.00        30351.96        64321.96
1855-1859     20-24            39212.03        35920.03        75132.06
1855-1859     25-29            37343.80        32838.90        70182.70
1855-1859     30-34            35674.21        31070.11        66744.32
1855-1859     35-39            35368.40        32729.55        68097.95
1855-1859     40-44            33799.62        34131.47        67931.09
1855-1859     45-49            31276.16        34758.69        66034.85
1855-1859     50-54            31658.81        36228.32        67887.13
1855-1859     55-59            35538.17        38938.10        74476.27
1855-1859     60-64            41415.86        42861.89        84277.75
1855-1859     65-69            47904.95        46982.20        94887.15
1855-1859     70-74            50956.00        47253.80        98209.80
1855-1859     75-79            48828.38        42482.44        91310.82
1855-1859     80-84            38608.62        31935.55        70544.17
1855-1859     85-89            20297.97        14762.27        35060.24
1855-1859     90-94             7433.67         4782.89        12216.56
1855-1859     95-99             1635.81          917.02         2552.83
1855-1859    100-104             206.98          101.23          308.21
1855-1859    105-109              11.59            2.59           14.18
1855-1859    110+                  0.00            0.00            0.00
1860-1864        0            232759.00       297050.00       529809.00
1860-1864      1-4            195880.00       202550.00       398430.00
1860-1864      5-9             48347.98        49516.01        97863.99
1860-1864     10-14            25140.05        24667.98        49808.03
1860-1864     15-19            33982.99        30836.00        64818.99
1860-1864     20-24            39367.00        36897.00        76264.00
1860-1864     25-29            38842.43        34071.11        72913.54
1860-1864     30-34            37846.60        33089.86        70936.46
1860-1864     35-39            37324.06        35988.31        73312.37
1860-1864     40-44            35868.00        37998.69        73866.69
1860-1864     45-49            33980.28        38603.93        72584.21
1860-1864     50-54            35074.70        40503.08        75577.78
1860-1864     55-59            39579.10        44079.66        83658.76
1860-1864     60-64            45790.91        48169.35        93960.26
1860-1864     65-69            52209.06        51611.05       103820.11
1860-1864     70-74            54531.93        50925.93       105457.86
1860-1864     75-79            51144.27        45094.59        96238.86
1860-1864     80-84            39886.71        33519.43        73406.14
1860-1864     85-89            20737.12        15047.66        35784.78
1860-1864     90-94             7560.83         4743.90        12304.73
1860-1864     95-99             1715.33          900.39         2615.72
1860-1864    100-104             224.14           96.79          320.93
1860-1864    105-109              13.69            2.27           15.96
1860-1864    110+                  0.00            0.00            0.00
1865-1869        0            266914.00       332803.00       599717.00
1865-1869      1-4            196816.00       201616.00       398432.00
1865-1869      5-9             46530.99        49341.00        95871.99
1865-1869     10-14            24460.97        25078.99        49539.96
1865-1869     15-19            34092.98        31520.03        65613.01
1865-1869     20-24            40693.97        39152.01        79845.98
1865-1869     25-29            41255.48        38769.94        80025.42
1865-1869     30-34            40637.50        38514.12        79151.62
1865-1869     35-39            39949.63        40396.39        80346.02
1865-1869     40-44            39022.39        42372.61        81395.00
1865-1869     45-49            38279.72        44117.73        82397.45
1865-1869     50-54            39587.30        46375.32        85962.62
1865-1869     55-59            43339.44        49379.30        92718.74
1865-1869     60-64            49247.60        53321.73       102569.33
1865-1869     65-69            55993.06        57098.32       113091.38
1865-1869     70-74            58588.94        56099.65       114688.59
1865-1869     75-79            55130.01        49157.54       104287.55
1865-1869     80-84            42981.99        36208.49        79190.48
1865-1869     85-89            21827.47        15932.73        37760.20
1865-1869     90-94             7724.61         4919.13        12643.74
1865-1869     95-99             1654.03          906.84         2560.87
1865-1869    100-104             204.03           95.41          299.44
1865-1869    105-109              10.86            1.84           12.70
1865-1869    110+                  0.00            0.00            0.00
1870-1874        0            279188.00       349540.00       628728.00
1870-1874      1-4            193912.00       201284.00       395196.00
1870-1874      5-9             48377.00        51607.98        99984.98
1870-1874     10-14            25069.96        25700.00        50769.96
1870-1874     15-19            33954.98        32016.03        65971.01
1870-1874     20-24            40247.01        39710.99        79958.00
1870-1874     25-29            41255.63        40645.05        81900.68
1870-1874     30-34            41175.39        41166.99        82342.38
1870-1874     35-39            40908.28        42970.18        83878.46
1870-1874     40-44            40361.72        45007.83        85369.55
1870-1874     45-49            40041.56        47112.64        87154.20
1870-1874     50-54            42063.43        49662.36        91725.79
1870-1874     55-59            46850.51        52953.99        99804.50
1870-1874     60-64            53979.58        57797.98       111777.56
