Italy , Deaths (period 5x5), 	Last modified: 09 May 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1872-1874        0            301922.89       349854.76       651777.65
1872-1874      1-4            258731.50       267633.18       526364.68
1872-1874      5-9             55340.53        54098.44       109438.97
1872-1874     10-14            26402.58        24230.62        50633.20
1872-1874     15-19            28269.85        25668.23        53938.08
1872-1874     20-24            33985.87        38538.30        72524.17
1872-1874     25-29            34830.98        31708.59        66539.57
1872-1874     30-34            33598.79        30089.97        63688.76
1872-1874     35-39            33257.74        31821.63        65079.37
1872-1874     40-44            31968.50        34626.74        66595.24
1872-1874     45-49            31873.50        38067.09        69940.59
1872-1874     50-54            36092.25        42695.93        78788.18
1872-1874     55-59            39250.79        43144.13        82394.92
1872-1874     60-64            52265.06        54531.63       106796.69
1872-1874     65-69            59184.45        59518.34       118702.79
1872-1874     70-74            54276.23        53550.45       107826.68
1872-1874     75-79            45701.90        44179.27        89881.17
1872-1874     80-84            27889.96        27241.19        55131.15
1872-1874     85-89            11966.08        12224.26        24190.34
1872-1874     90-94             3334.16         3720.46         7054.62
1872-1874     95-99              565.87          723.15         1289.02
1872-1874    100-104              56.47           86.43          142.90
1872-1874    105-109               1.01            4.24            5.25
1872-1874    110+                  0.00            0.00            0.00
1875-1879        0            499611.10       585382.28      1084993.38
1875-1879      1-4            417214.42       430793.08       848007.50
1875-1879      5-9             93576.89        92979.04       186555.93
1875-1879     10-14            43517.75        39502.20        83019.95
1875-1879     15-19            46036.21        40711.62        86747.83
1875-1879     20-24            53221.68        57112.06       110333.74
1875-1879     25-29            55118.01        46997.71       102115.72
1875-1879     30-34            53928.81        44830.95        98759.76
1875-1879     35-39            55116.03        49965.71       105081.74
1875-1879     40-44            51113.23        54185.10       105298.33
1875-1879     45-49            51723.35        61016.41       112739.76
1875-1879     50-54            60087.98        71845.01       131932.99
1875-1879     55-59            70921.18        78557.32       149478.50
1875-1879     60-64            85805.21        87345.21       173150.42
1875-1879     65-69           101754.34       100904.23       202658.57
1875-1879     70-74            96850.36        95500.45       192350.81
1875-1879     75-79            78945.87        75850.79       154796.66
1875-1879     80-84            47647.71        46907.55        94555.26
1875-1879     85-89            19962.24        21058.61        41020.85
1875-1879     90-94             5341.85         6382.39        11724.24
1875-1879     95-99              853.78         1225.72         2079.50
1875-1879    100-104              78.66          143.01          221.67
1875-1879    105-109               0.30            6.55            6.85
1875-1879    110+                  0.00            0.00            0.00
1880-1884        0            489527.41       575201.85      1064729.26
1880-1884      1-4            410013.73       421793.97       831807.70
1880-1884      5-9             91384.82        88392.54       179777.36
1880-1884     10-14            39299.48        34546.70        73846.18
1880-1884     15-19            46178.33        39117.41        85295.74
1880-1884     20-24            53681.41        56277.39       109958.80
1880-1884     25-29            52632.97        43881.32        96514.29
1880-1884     30-34            52191.98        41970.73        94162.71
1880-1884     35-39            51227.60        44064.35        95291.95
1880-1884     40-44            49935.46        51376.39       101311.85
1880-1884     45-49            47362.38        55648.89       103011.27
1880-1884     50-54            57315.31        67201.72       124517.03
1880-1884     55-59            68670.88        76392.05       145062.93
1880-1884     60-64            92269.23        93732.62       186001.85
1880-1884     65-69            96915.46        96690.58       193606.04
1880-1884     70-74           104242.54       100636.28       204878.82
1880-1884     75-79            81214.14        80431.15       161645.29
1880-1884     80-84            54037.05        52561.29       106598.34
1880-1884     85-89            20467.96        21484.39        41952.35
1880-1884     90-94             6325.14         6635.66        12960.80
1880-1884     95-99             1359.74         1415.71         2775.45
1880-1884    100-104             147.50          177.51          325.01
1880-1884    105-109               9.52           12.56           22.08
1880-1884    110+                  2.00            1.00            3.00
1885-1889        0            505009.25       590025.77      1095035.02
1885-1889      1-4            422663.58       429020.20       851683.78
1885-1889      5-9             87230.05        83214.59       170444.64
1885-1889     10-14            38874.40        33407.80        72282.20
1885-1889     15-19            43754.14        35891.75        79645.89
1885-1889     20-24            53282.17        53079.39       106361.56
1885-1889     25-29            52319.38        40987.15        93306.53
1885-1889     30-34            51443.77        38677.89        90121.66
1885-1889     35-39            48881.61        39236.60        88118.21
1885-1889     40-44            49685.26        46980.51        96665.77
1885-1889     45-49            43163.60        50027.72        93191.32
1885-1889     50-54            54779.36        62905.19       117684.55
1885-1889     55-59            58178.45        65228.19       123406.64
1885-1889     60-64            95505.48        95458.88       190964.36
1885-1889     65-69           108236.89       105526.75       213763.64
1885-1889     70-74            98184.97        95429.59       193614.56
1885-1889     75-79            92075.62        87358.24       179433.86
1885-1889     80-84            59422.94        58083.20       117506.14
1885-1889     85-89            26779.90        28366.49        55146.39
1885-1889     90-94             7726.53         9450.01        17176.54
1885-1889     95-99             1330.26         2012.28         3342.54
1885-1889    100-104             131.66          262.16          393.82
1885-1889    105-109               3.63           17.78           21.41
1885-1889    110+                  0.00            0.00            0.00
1890-1894        0            474968.44       558999.80      1033968.24
1890-1894      1-4            386304.71       387576.19       773880.90
1890-1894      5-9             75571.74        72175.53       147747.27
1890-1894     10-14            35145.34        29468.92        64614.26
1890-1894     15-19            42147.51        34986.97        77134.48
1890-1894     20-24            47281.76        48800.53        96082.29
1890-1894     25-29            47466.11        38592.14        86058.25
1890-1894     30-34            47858.27        37105.55        84963.82
1890-1894     35-39            45549.29        37130.51        82679.80
1890-1894     40-44            47041.79        45015.96        92057.75
1890-1894     45-49            42977.06        49554.08        92531.14
1890-1894     50-54            55228.00        63151.33       118379.33
1890-1894     55-59            59501.85        68187.08       127688.93
1890-1894     60-64            94024.47        95122.88       189147.35
1890-1894     65-69           120674.82       117173.71       237848.53
1890-1894     70-74           117424.34       113045.01       230469.35
1890-1894     75-79           108488.26       101759.70       210247.96
1890-1894     80-84            66378.84        65058.06       131436.90
1890-1894     85-89            25927.31        28491.28        54418.59
1890-1894     90-94             5830.93         7804.47        13635.40
1890-1894     95-99              706.97         1246.08         1953.05
1890-1894    100-104              44.26          112.28          156.54
1890-1894    105-109               0.00            1.97            1.97
1890-1894    110+                  0.00            0.00            0.00
1895-1899        0            428715.15       504486.39       933201.54
1895-1899      1-4            333173.80       335840.85       669014.65
1895-1899      5-9             65126.96        62174.15       127301.11
1895-1899     10-14            33450.14        28491.44        61941.58
1895-1899     15-19            42009.23        34379.24        76388.47
1895-1899     20-24            46620.25        46501.69        93121.94
1895-1899     25-29            44240.73        36719.17        80959.90
1895-1899     30-34            44573.50        35631.92        80205.42
1895-1899     35-39            43200.16        36173.41        79373.57
1895-1899     40-44            42796.76        41494.10        84290.86
1895-1899     45-49            40258.51        47228.75        87487.26
1895-1899     50-54            51747.54        59863.57       111611.11
1895-1899     55-59            57103.30        66383.59       123486.89
1895-1899     60-64            88031.44        90838.93       178870.37
1895-1899     65-69           112796.37       111709.33       224505.70
1895-1899     70-74           118727.40       114627.17       233354.57
1895-1899     75-79           109174.40       104650.05       213824.45
1895-1899     80-84            69872.28        68111.01       137983.29
1895-1899     85-89            28158.26        30122.18        58280.44
1895-1899     90-94             7038.88         8456.95        15495.83
1895-1899     95-99              949.40         1359.72         2309.12
1895-1899    100-104              68.85          121.79          190.64
1895-1899    105-109               0.71            2.53            3.24
1895-1899    110+                  0.00            0.00            0.00
1900-1904        0            417956.56       486745.18       904701.74
1900-1904      1-4            302119.49       303507.38       605626.87
1900-1904      5-9             56846.95        53972.29       110819.24
1900-1904     10-14            31759.96        26870.63        58630.59
1900-1904     15-19            42626.65        35578.99        78205.64
1900-1904     20-24            47274.37        44575.63        91850.00
1900-1904     25-29            44204.06        36577.39        80781.45
1900-1904     30-34            41810.32        33604.17        75414.49
1900-1904     35-39            41923.60        35886.26        77809.86
1900-1904     40-44            42183.81        41659.38        83843.19
1900-1904     45-49            39435.92        46540.21        85976.13
1900-1904     50-54            51003.46        60472.75       111476.21
1900-1904     55-59            59770.15        69558.24       129328.39
1900-1904     60-64            91370.56        95143.02       186513.58
1900-1904     65-69           110017.20       110479.36       220496.56
1900-1904     70-74           127994.55       123751.01       251745.56
1900-1904     75-79           118161.68       114804.71       232966.39
1900-1904     80-84            86038.34        82170.53       168208.87
1900-1904     85-89            33798.26        33802.07        67600.33
1900-1904     90-94            10381.45        10154.26        20535.71
1900-1904     95-99             1556.57         1666.45         3223.02
1900-1904    100-104             122.93          162.14          285.07
1900-1904    105-109               2.13            7.97           10.10
1900-1904    110+                  0.00            0.00            0.00
1905-1909        0            407140.68       475311.75       882452.43
1905-1909      1-4            282557.89       286505.38       569063.27
1905-1909      5-9             53034.79        50928.56       103963.35
1905-1909     10-14            31361.16        26247.65        57608.81
1905-1909     15-19            43611.74        35393.82        79005.56
1905-1909     20-24            49775.89        45731.28        95507.17
1905-1909     25-29            45098.37        36206.15        81304.52
1905-1909     30-34            42099.58        34104.91        76204.49
1905-1909     35-39            39551.22        34588.39        74139.61
1905-1909     40-44            40926.83        41440.54        82367.37
1905-1909     45-49            39248.19        47653.70        86901.89
1905-1909     50-54            49837.30        60370.11       110207.41
1905-1909     55-59            60535.59        71238.03       131773.62
1905-1909     60-64            92061.04        98156.34       190217.38
1905-1909     65-69           109445.04       112508.56       221953.60
1905-1909     70-74           137582.44       133106.83       270689.27
1905-1909     75-79           119892.81       119373.42       239266.23
1905-1909     80-84            94357.04        91045.63       185402.67
1905-1909     85-89            39351.93        37067.71        76419.64
1905-1909     90-94            10008.02         7900.45        17908.47
1905-1909     95-99             2000.17         1384.33         3384.50
1905-1909    100-104             217.96           89.26          307.22
1905-1909    105-109              12.40            1.25           13.65
1905-1909    110+                  0.00            0.00            0.00
1910-1914        0            359426.74       418552.33       777979.07
1910-1914      1-4            250216.26       256988.37       507204.63
1910-1914      5-9             46732.72        45427.47        92160.19
1910-1914     10-14            27911.93        24090.36        52002.29
1910-1914     15-19            40136.16        33493.28        73629.44
1910-1914     20-24            46301.03        42729.43        89030.46
1910-1914     25-29            43166.05        34418.53        77584.58
1910-1914     30-34            39595.45        31646.43        71241.88
1910-1914     35-39            37709.86        32344.14        70054.00
1910-1914     40-44            36581.46        36266.65        72848.11
1910-1914     45-49            37539.65        43184.22        80723.87
1910-1914     50-54            47414.56        54752.26       102166.82
1910-1914     55-59            56252.91        66439.93       122692.84
1910-1914     60-64            85308.31        91481.75       176790.06
1910-1914     65-69           106804.25       110326.10       217130.35
1910-1914     70-74           136181.10       131317.13       267498.23
1910-1914     75-79           120244.26       119554.64       239798.90
1910-1914     80-84            90420.68        85419.62       175840.30
1910-1914     85-89            39961.57        37583.89        77545.46
1910-1914     90-94            11602.14         9327.02        20929.16
1910-1914     95-99             1954.55         1248.30         3202.85
1910-1914    100-104             205.12          111.06          316.18
1910-1914    105-109               8.14            1.06            9.20
1910-1914    110+                  0.00            0.00            0.00
1915-1919        0            303074.05       349492.07       652566.12
1915-1919      1-4            287031.16       289828.52       576859.68
1915-1919      5-9             81432.29        75941.70       157373.99
1915-1919     10-14            51666.77        43437.07        95103.84
1915-1919     15-19            70860.71       145609.04       216469.75
1915-1919     20-24            77504.40       359156.35       436660.75
1915-1919     25-29            75328.60       222582.57       297911.17
1915-1919     30-34            69536.41       133026.68       202563.09
1915-1919     35-39            57056.18        83755.19       140811.37
1915-1919     40-44            52401.77        67871.49       120273.26
1915-1919     45-49            47606.40        61139.84       108746.24
1915-1919     50-54            58965.59        68769.14       127734.73
1915-1919     55-59            67219.55        77867.72       145087.27
1915-1919     60-64            97001.44       103288.73       200290.17
1915-1919     65-69           122226.56       125001.45       247228.01
1915-1919     70-74           158087.08       151497.53       309584.61
1915-1919     75-79           141474.41       136674.80       278149.21
1915-1919     80-84           105402.24        98736.53       204138.77
1915-1919     85-89            45418.41        41479.74        86898.15
1915-1919     90-94            13074.20        10444.69        23518.89
1915-1919     95-99             2476.72         1716.21         4192.93
1915-1919    100-104             249.34          117.13          366.47
1915-1919    105-109              12.68            1.82           14.50
1915-1919    110+                  0.00            0.00            0.00
1920-1924        0            332675.99       389844.68       722520.67
1920-1924      1-4            180233.40       189460.42       369693.82
1920-1924      5-9             38247.11        38395.84        76642.95
1920-1924     10-14            29025.92        27203.80        56229.72
1920-1924     15-19            43081.82        39649.43        82731.25
1920-1924     20-24            50161.66        51584.87       101746.53
1920-1924     25-29            47088.18        38483.19        85571.37
1920-1924     30-34            43907.53        36318.07        80225.60
1920-1924     35-39            41035.25        35147.74        76182.99
1920-1924     40-44            38933.25        38772.32        77705.57
1920-1924     45-49            39172.05        45859.30        85031.35
1920-1924     50-54            46704.36        55594.95       102299.31
1920-1924     55-59            57822.78        69502.13       127324.91
1920-1924     60-64            85725.10        93925.92       179651.02
1920-1924     65-69           105260.21       111599.28       216859.49
1920-1924     70-74           140258.31       139152.98       279411.29
1920-1924     75-79           131917.30       131242.72       263160.02
1920-1924     80-84            98986.02        92948.15       191934.17
1920-1924     85-89            42415.51        38090.90        80506.41
1920-1924     90-94            11666.80         9063.10        20729.90
1920-1924     95-99             2141.67         1332.39         3474.06
1920-1924    100-104             205.05           98.69          303.74
1920-1924    105-109               8.78            1.05            9.83
1920-1924    110+                  0.00            0.00            0.00
1925-1929        0            303351.53       358236.04       661587.57
1925-1929      1-4            188807.42       198627.41       387434.83
1925-1929      5-9             31204.77        33097.72        64302.49
1925-1929     10-14            21465.78        20364.10        41829.88
1925-1929     15-19            40537.88        36808.71        77346.59
1925-1929     20-24            46779.06        44954.95        91734.01
1925-1929     25-29            42895.20        37921.67        80816.87
1925-1929     30-34            39296.48        33327.36        72623.84
1925-1929     35-39            38768.80        35263.27        74032.07
1925-1929     40-44            39093.06        39320.45        78413.51
1925-1929     45-49            39548.95        46156.15        85705.10
1925-1929     50-54            48493.68        58367.86       106861.54
1925-1929     55-59            58306.96        71167.22       129474.18
1925-1929     60-64            86288.79        98262.78       184551.57
1925-1929     65-69           113323.47       122838.81       236162.28
1925-1929     70-74           145113.58       146851.77       291965.35
1925-1929     75-79           146853.19       147348.81       294202.00
1925-1929     80-84           111615.37       106856.95       218472.32
1925-1929     85-89            51892.99        45521.46        97414.45
1925-1929     90-94            13439.44        10299.66        23739.10
1925-1929     95-99             2290.41         1396.70         3687.11
1925-1929    100-104             192.34          104.63          296.97
1925-1929    105-109               9.85            3.52           13.37
1925-1929    110+                  0.00            0.00            0.00
1930-1934        0            246544.57       291893.07       538437.64
1930-1934      1-4            136246.00       143009.73       279255.73
1930-1934      5-9             27621.39        29528.27        57149.66
1930-1934     10-14            16497.27        17544.33        34041.60
1930-1934     15-19            28604.63        28723.29        57327.92
1930-1934     20-24            39296.37        39244.44        78540.81
1930-1934     25-29            36415.06        34343.76        70758.82
1930-1934     30-34            33672.77        33106.48        66779.25
1930-1934     35-39            34331.84        32844.52        67176.36
1930-1934     40-44            35830.00        36771.03        72601.03
1930-1934     45-49            38797.21        43706.96        82504.17
1930-1934     50-54            46137.85        54542.58       100680.43
1930-1934     55-59            58342.75        69916.51       128259.26
1930-1934     60-64            78729.53        89922.43       168651.96
1930-1934     65-69           110138.99       119561.34       229700.33
1930-1934     70-74           138687.34       143476.57       282163.91
1930-1934     75-79           142271.51       140301.92       282573.43
1930-1934     80-84           110763.69       103680.52       214444.21
