Estonia, Deaths (period 5x10), 	Last modified: 21 Jan 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969        0              1897.37         2620.08         4517.45
1960-1969      1-4               407.05          569.20          976.25
1960-1969      5-9               218.01          374.12          592.13
1960-1969     10-14              165.08          307.15          472.23
1960-1969     15-19              261.07          675.31          936.38
1960-1969     20-24              350.02         1139.48         1489.50
1960-1969     25-29              460.11         1469.67         1929.78
1960-1969     30-34              586.15         1812.81         2398.96
1960-1969     35-39              801.09         1946.96         2748.05
1960-1969     40-44             1008.24         1849.93         2858.17
1960-1969     45-49             1303.23         2048.92         3352.15
1960-1969     50-54             2117.42         3117.41         5234.83
1960-1969     55-59             3222.60         4806.21         8028.81
1960-1969     60-64             4965.95         6488.08        11454.03
1960-1969     65-69             7332.39         7596.62        14929.01
1960-1969     70-74            10311.93         7816.58        18128.51
1960-1969     75-79            13198.55         7588.57        20787.12
1960-1969     80-84            12573.38         5663.67        18237.05
1960-1969     85-89             8498.64         3045.43        11544.07
1960-1969     90-94             3167.57          962.49         4130.06
1960-1969     95-99              680.14          150.09          830.23
1960-1969    100-104              80.34           12.00           92.34
1960-1969    105-109               0.66            0.00            0.66
1960-1969    110+                  0.00            0.00            0.00
1970-1979        0              1520.19         2225.30         3745.49
1970-1979      1-4               393.02          582.30          975.32
1970-1979      5-9               187.05          345.20          532.25
1970-1979     10-14              159.00          301.21          460.21
1970-1979     15-19              266.04          848.45         1114.49
1970-1979     20-24              335.01         1358.77         1693.78
1970-1979     25-29              347.02         1587.93         1934.95
1970-1979     30-34              537.04         1962.08         2499.12
1970-1979     35-39              754.08         2736.56         3490.64
1970-1979     40-44             1187.12         3430.00         4617.12
1970-1979     45-49             1821.23         4068.46         5889.69
1970-1979     50-54             2491.30         4290.58         6781.88
1970-1979     55-59             3043.36         4820.72         7864.08
1970-1979     60-64             4912.59         6793.77        11706.36
1970-1979     65-69             8207.00         9457.42        17664.42
1970-1979     70-74            12270.53        10244.82        22515.35
1970-1979     75-79            15734.99         9272.50        25007.49
1970-1979     80-84            15955.02         6759.84        22714.86
1970-1979     85-89            11071.42         3879.21        14950.63
1970-1979     90-94             4729.59         1276.72         6006.31
1970-1979     95-99             1025.16          241.12         1266.28
1970-1979    100-104             140.95           26.99          167.94
1970-1979    105-109               2.05            0.00            2.05
1970-1979    110+                  0.00            0.00            0.00
1980-1989        0              1526.55         2153.69         3680.24
1980-1989      1-4               410.15          586.45          996.60
1980-1989      5-9               245.13          349.25          594.38
1980-1989     10-14              160.06          317.27          477.33
1980-1989     15-19              262.05          768.58         1030.63
1980-1989     20-24              342.16         1211.93         1554.09
1980-1989     25-29              434.15         1626.24         2060.39
1980-1989     30-34              578.18         2003.55         2581.73
1980-1989     35-39              706.22         2418.89         3125.11
1980-1989     40-44             1113.36         3267.52         4380.88
1980-1989     45-49             1790.60         4935.84         6726.44
1980-1989     50-54             2816.01         6524.12         9340.13
1980-1989     55-59             4234.61         8059.58        12294.19
1980-1989     60-64             5589.95         7846.58        13436.53
1980-1989     65-69             7408.72         8314.77        15723.49
1980-1989     70-74            12067.56        10462.04        22529.60
1980-1989     75-79            17703.48        11116.80        28820.28
1980-1989     80-84            19097.05         8428.77        27525.82
1980-1989     85-89            13549.91         4286.59        17836.50
1980-1989     90-94             6082.30         1489.23         7571.53
1980-1989     95-99             1538.56          302.24         1840.80
1980-1989    100-104             224.15           49.62          273.77
1980-1989    105-109               8.92            2.36           11.28
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0               830.87         1133.58         1964.45
1990-1999      1-4               251.19          350.95          602.14
1990-1999      5-9               174.07          297.76          471.83
1990-1999     10-14              139.06          303.88          442.94
1990-1999     15-19              277.19          823.20         1100.39
1990-1999     20-24              341.30         1449.59         1790.89
1990-1999     25-29              361.29         1682.93         2044.22
