France, Civilian Population, Deaths (period 5x10), 	Last modified: 26 Aug 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1816-1819        0            308980.64       383523.33       692503.97
1816-1819      1-4            206075.14       213323.63       419398.77
1816-1819      5-9             73011.08        74669.27       147680.35
1816-1819     10-14            33628.17        32435.76        66063.93
1816-1819     15-19            41109.85        38855.78        79965.63
1816-1819     20-24            47744.70        53199.48       100944.18
1816-1819     25-29            44569.00        38969.12        83538.12
1816-1819     30-34            45833.44        37708.10        83541.54
1816-1819     35-39            47900.33        39796.12        87696.45
1816-1819     40-44            50515.27        42916.70        93431.97
1816-1819     45-49            52550.37        47757.38       100307.75
1816-1819     50-54            61136.04        60248.28       121384.32
1816-1819     55-59            67206.15        68172.89       135379.04
1816-1819     60-64            89173.36        85513.03       174686.39
1816-1819     65-69            85245.62        82806.48       168052.10
1816-1819     70-74            86625.51        82841.14       169466.65
1816-1819     75-79            69358.32        66911.61       136269.93
1816-1819     80-84            50105.75        47004.32        97110.07
1816-1819     85-89            20319.05        19119.58        39438.63
1816-1819     90-94             7159.74         6646.24        13805.98
1816-1819     95-99             2276.76         2251.21         4527.97
1816-1819    100-104             377.91          380.87          758.78
1816-1819    105-109              60.49           65.17          125.66
1816-1819    110+                  5.36            5.61           10.97
1820-1829        0            821305.78      1009346.24      1830652.02
1820-1829      1-4            547621.39       568919.72      1116541.11
1820-1829      5-9            197429.12       201080.24       398509.36
1820-1829     10-14            88011.68        80898.45       168910.13
1820-1829     15-19           101313.37        95976.93       197290.30
1820-1829     20-24           117570.47       140801.85       258372.32
1820-1829     25-29           118380.58       113372.02       231752.60
1820-1829     30-34           117372.62        92670.81       210043.43
1820-1829     35-39           119387.13        91974.55       211361.68
1820-1829     40-44           121977.76       107796.82       229774.58
1820-1829     45-49           127076.17       116730.77       243806.94
1820-1829     50-54           146779.95       132439.29       279219.24
1820-1829     55-59           164954.57       154786.15       319740.72
1820-1829     60-64           217213.45       202867.31       420080.76
1820-1829     65-69           233648.28       222855.52       456503.80
1820-1829     70-74           248579.29       237491.40       486070.69
1820-1829     75-79           197079.98       190387.53       387467.51
1820-1829     80-84           134936.45       125310.30       260246.75
1820-1829     85-89            55475.24        53233.90       108709.14
1820-1829     90-94            19679.83        17987.99        37667.82
1820-1829     95-99             5802.69         5605.19        11407.88
1820-1829    100-104             625.36          616.30         1241.66
1820-1829    105-109              57.74           62.83          120.57
1820-1829    110+                  0.00            0.00            0.00
1830-1839        0            763652.86       946693.92      1710346.78
1830-1839      1-4            544646.71       564955.17      1109601.88
1830-1839      5-9            190536.81       189221.65       379758.46
1830-1839     10-14            94267.96        83552.28       177820.24
1830-1839     15-19           110493.92       103666.08       214160.00
1830-1839     20-24           127995.07       172718.23       300713.30
1830-1839     25-29           126621.02       139476.75       266097.77
1830-1839     30-34           131347.42       122015.17       253362.59
1830-1839     35-39           137779.98       122531.25       260311.23
1830-1839     40-44           140051.55       118497.36       258548.91
1830-1839     45-49           139433.00       126181.03       265614.03
1830-1839     50-54           159168.43       151251.67       310420.10
1830-1839     55-59           180426.43       167627.16       348053.59
1830-1839     60-64           235113.94       197736.14       432850.08
1830-1839     65-69           258594.33       227474.94       486069.27
1830-1839     70-74           284604.05       265200.36       549804.41
1830-1839     75-79           240259.69       231131.16       471390.85
1830-1839     80-84           169064.36       158798.88       327863.24
1830-1839     85-89            66191.49        61518.47       127709.96
1830-1839     90-94            20804.96        18532.33        39337.29
1830-1839     95-99             5884.55         5337.78        11222.33
1830-1839    100-104             792.26          724.10         1516.36
1830-1839    105-109              94.48           92.47          186.95
1830-1839    110+                  0.89            1.62            2.51
1840-1849        0            695682.64       846963.94      1542646.58
1840-1849      1-4            519988.91       539880.17      1059869.08
1840-1849      5-9            175850.37       172532.98       348383.35
1840-1849     10-14            97237.35        83786.81       181024.16
1840-1849     15-19           117105.49       109592.19       226697.68
1840-1849     20-24           137125.42       198056.52       335181.94
1840-1849     25-29           134211.53       149849.19       284060.72
1840-1849     30-34           131068.46       122459.92       253528.38
1840-1849     35-39           129430.67       123385.22       252815.89
1840-1849     40-44           136210.45       141744.92       277955.37
1840-1849     45-49           142448.27       150659.76       293108.03
1840-1849     50-54           160737.63       150630.52       311368.15
1840-1849     55-59           181269.63       163185.11       344454.74
1840-1849     60-64           234963.88       215312.36       450276.24
1840-1849     65-69           260260.15       230961.23       491221.38
1840-1849     70-74           295111.40       244509.87       539621.27
1840-1849     75-79           253153.67       219654.33       472808.00
1840-1849     80-84           183755.03       165146.12       348901.15
1840-1849     85-89            79154.23        70743.71       149897.94
1840-1849     90-94            25285.70        20964.00        46249.70
1840-1849     95-99             6567.82         5812.03        12379.85
1840-1849    100-104             710.47          524.45         1234.92
1840-1849    105-109              57.63           39.50           97.13
1840-1849    110+                  0.00            0.00            0.00
1850-1859        0            734063.02       905635.75      1639698.77
1850-1859      1-4            516380.90       533854.54      1050235.44
1850-1859      5-9            171963.90       168601.91       340565.81
1850-1859     10-14           103892.93        92009.17       195902.10
1850-1859     15-19           127191.81       115992.63       243184.44
1850-1859     20-24           144674.66       208050.23       352724.89
1850-1859     25-29           139178.25       149055.84       288234.09
1850-1859     30-34           135282.74       125308.96       260591.70
1850-1859     35-39           134985.87       126083.86       261069.73
1850-1859     40-44           136834.09       139842.60       276676.69
1850-1859     45-49           139016.69       152644.29       291660.98
1850-1859     50-54           167040.58       183982.88       351023.46
1850-1859     55-59           200915.53       206590.76       407506.29
1850-1859     60-64           256575.98       225821.25       482397.23
1850-1859     65-69           289461.17       244041.04       533502.21
1850-1859     70-74           320126.95       286979.43       607106.38
1850-1859     75-79           273013.09       240325.27       513338.36
1850-1859     80-84           196540.46       154936.14       351476.60
1850-1859     85-89            85775.56        65316.44       151092.00
1850-1859     90-94            24770.78        17729.92        42500.70
1850-1859     95-99             6017.25         4211.23        10228.48
1850-1859    100-104             668.99          438.54         1107.53
1850-1859    105-109              54.09           32.53           86.62
1850-1859    110+                  0.00            0.00            0.00
1860-1869        0            779637.62       958361.87      1737999.49
1860-1869      1-4            491876.13       503807.23       995683.36
1860-1869      5-9            133175.56       129551.37       262726.93
1860-1869     10-14            85477.02        72379.24       157856.26
1860-1869     15-19           116566.30       105204.78       221771.08
1860-1869     20-24           137424.47       154081.79       291506.26
1860-1869     25-29           135289.39       126910.05       262199.44
1860-1869     30-34           133152.41       120201.92       253354.33
1860-1869     35-39           127705.35       124059.99       251765.34
1860-1869     40-44           130936.38       142510.24       273446.62
1860-1869     45-49           134815.38       158014.50       292829.88
1860-1869     50-54           158979.63       186508.93       345488.56
1860-1869     55-59           182872.91       208415.41       391288.32
1860-1869     60-64           250784.76       274908.76       525693.52
1860-1869     65-69           302243.08       305308.19       607551.27
1860-1869     70-74           339758.44       296345.54       636103.98
1860-1869     75-79           293736.86       241061.20       534798.06
1860-1869     80-84           204049.05       173654.82       377703.87
1860-1869     85-89            89441.86        70160.01       159601.87
1860-1869     90-94            23924.20        15722.23        39646.43
1860-1869     95-99             4805.08         3235.08         8040.16
1860-1869    100-104             579.88          359.77          939.65
1860-1869    105-109              42.08           25.30           67.38
1860-1869    110+                  0.00            0.00            0.00
1870-1879        0            732892.50       903508.30      1636400.80
1870-1879      1-4            430682.06       450628.23       881310.29
1870-1879      5-9            128486.97       126532.47       255019.44
1870-1879     10-14            83411.49        72318.23       155729.72
1870-1879     15-19           113975.91       103141.11       217117.02
1870-1879     20-24           140168.44       210997.33       351165.77
1870-1879     25-29           141413.93       162701.46       304115.39
1870-1879     30-34           140806.19       151133.40       291939.59
1870-1879     35-39           136291.00       149895.49       286186.49
1870-1879     40-44           135750.21       161714.75       297464.96
1870-1879     45-49           143405.81       173167.97       316573.78
1870-1879     50-54           165272.44       202563.70       367836.14
1870-1879     55-59           195552.78       229509.41       425062.19
1870-1879     60-64           252813.42       282017.56       534830.98
1870-1879     65-69           290670.30       313202.47       603872.77
1870-1879     70-74           344849.67       361486.23       706335.90
1870-1879     75-79           320285.57       309201.33       629486.90
1870-1879     80-84           230114.70       184800.77       414915.47
