Hong Kong, Exposure to risk (cohort 5x5), 	Last modified: 27 Sep 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1905-1909        0                    .               .               .
1905-1909      1-4                    .               .               .
1905-1909      5-9                    .               .               .
1905-1909     10-14                   .               .               .
1905-1909     15-19                   .               .               .
1905-1909     20-24                   .               .               .
1905-1909     25-29                   .               .               .
1905-1909     30-34                   .               .               .
1905-1909     35-39                   .               .               .
1905-1909     40-44                   .               .               .
1905-1909     45-49                   .               .               .
1905-1909     50-54                   .               .               .
1905-1909     55-59                   .               .               .
1905-1909     60-64                   .               .               .
1905-1909     65-69                   .               .               .
1905-1909     70-74                   .               .               .
1905-1909     75-79                   .               .               .
1905-1909     80-84           118443.01        56222.51       174665.52
1905-1909     85-89            80068.17        30452.36       110520.53
1905-1909     90-94            43618.68        12470.78        56089.46
1905-1909     95-99            17877.53         3776.24        21653.77
1905-1909    100-104            4339.53          711.33         5050.86
1905-1909    105-109             501.13           58.81          559.94
1905-1909    110+                 11.29            0.00           11.29
1910-1914        0                    .               .               .
1910-1914      1-4                    .               .               .
1910-1914      5-9                    .               .               .
1910-1914     10-14                   .               .               .
1910-1914     15-19                   .               .               .
1910-1914     20-24                   .               .               .
1910-1914     25-29                   .               .               .
1910-1914     30-34                   .               .               .
1910-1914     35-39                   .               .               .
1910-1914     40-44                   .               .               .
1910-1914     45-49                   .               .               .
1910-1914     50-54                   .               .               .
1910-1914     55-59                   .               .               .
1910-1914     60-64                   .               .               .
1910-1914     65-69                   .               .               .
1910-1914     70-74                   .               .               .
1910-1914     75-79           246142.43       173960.03       420102.46
1910-1914     80-84           177690.57       103767.26       281457.83
1910-1914     85-89           120622.83        57802.29       178425.12
1910-1914     90-94            67616.08        25326.59        92942.67
1910-1914     95-99            26717.42         7493.30        34210.72
1910-1914    100-104            6295.17         1251.35         7546.52
1910-1914    105-109                  .               .               .
1910-1914    110+                     .               .               .
1915-1919        0                    .               .               .
1915-1919      1-4                    .               .               .
1915-1919      5-9                    .               .               .
1915-1919     10-14                   .               .               .
1915-1919     15-19                   .               .               .
1915-1919     20-24                   .               .               .
1915-1919     25-29                   .               .               .
1915-1919     30-34                   .               .               .
1915-1919     35-39                   .               .               .
1915-1919     40-44                   .               .               .
1915-1919     45-49                   .               .               .
1915-1919     50-54                   .               .               .
1915-1919     55-59                   .               .               .
1915-1919     60-64                   .               .               .
1915-1919     65-69                   .               .               .
1915-1919     70-74           350083.91       294817.94       644901.85
1915-1919     75-79           308093.82       233811.76       541905.58
1915-1919     80-84           227623.47       141073.30       368696.77
1915-1919     85-89           161793.78        82124.12       243917.90
1915-1919     90-94            92640.51        36585.58       129226.09
1915-1919     95-99            38113.20        11157.00        49270.19
1915-1919    100-104                  .               .               .
1915-1919    105-109                  .               .               .
1915-1919    110+                     .               .               .
1920-1924        0                    .               .               .
1920-1924      1-4                    .               .               .
1920-1924      5-9                    .               .               .
1920-1924     10-14                   .               .               .
1920-1924     15-19                   .               .               .
1920-1924     20-24                   .               .               .
1920-1924     25-29                   .               .               .
1920-1924     30-34                   .               .               .
1920-1924     35-39                   .               .               .
1920-1924     40-44                   .               .               .
1920-1924     45-49                   .               .               .
1920-1924     50-54                   .               .               .
1920-1924     55-59                   .               .               .
1920-1924     60-64                   .               .               .
1920-1924     65-69           457585.29       427853.34       885438.63
1920-1924     70-74           438376.02       374838.19       813214.21
1920-1924     75-79           390216.44       301767.10       691983.53
1920-1924     80-84           306068.18       199620.35       505688.53
1920-1924     85-89           224058.18       121134.94       345193.12
1920-1924     90-94           136776.32        57663.59       194439.91
1920-1924     95-99                   .               .               .
1920-1924    100-104                  .               .               .
1920-1924    105-109                  .               .               .
1920-1924    110+                     .               .               .
1925-1929        0                    .               .               .
1925-1929      1-4                    .               .               .
1925-1929      5-9                    .               .               .
1925-1929     10-14                   .               .               .
1925-1929     15-19                   .               .               .
1925-1929     20-24                   .               .               .
1925-1929     25-29                   .               .               .
1925-1929     30-34                   .               .               .
1925-1929     35-39                   .               .               .
1925-1929     40-44                   .               .               .
1925-1929     45-49                   .               .               .
1925-1929     50-54                   .               .               .
1925-1929     55-59                   .               .               .
1925-1929     60-64           554256.20       576596.33      1130852.53
1925-1929     65-69           556292.93       542336.47      1098629.40
1925-1929     70-74           520002.51       478132.65       998135.16
1925-1929     75-79           455703.87       376894.68       832598.55
1925-1929     80-84           419259.27       283717.05       702976.32
1925-1929     85-89           327910.20       184934.52       512844.72
1925-1929     90-94                   .               .               .
1925-1929     95-99                   .               .               .
1925-1929    100-104                  .               .               .
1925-1929    105-109                  .               .               .
1925-1929    110+                     .               .               .
1930-1934        0                    .               .               .
1930-1934      1-4                    .               .               .
1930-1934      5-9                    .               .               .
1930-1934     10-14                   .               .               .
1930-1934     15-19                   .               .               .
1930-1934     20-24                   .               .               .
1930-1934     25-29                   .               .               .
1930-1934     30-34                   .               .               .
1930-1934     35-39                   .               .               .
1930-1934     40-44                   .               .               .
1930-1934     45-49                   .               .               .
1930-1934     50-54                   .               .               .
1930-1934     55-59           597058.01       672699.78      1269757.79
1930-1934     60-64           618477.55       668962.01      1287439.56
1930-1934     65-69           619049.57       648005.12      1267054.69
1930-1934     70-74           578799.15       566338.68      1145137.84
1930-1934     75-79           531360.99       482649.40      1014010.40
1930-1934     80-84           472258.76       371623.33       843882.10
1930-1934     85-89                   .               .               .
1930-1934     90-94                   .               .               .
1930-1934     95-99                   .               .               .
1930-1934    100-104                  .               .               .
1930-1934    105-109                  .               .               .
1930-1934    110+                     .               .               .
1935-1939        0                    .               .               .
1935-1939      1-4                    .               .               .
1935-1939      5-9                    .               .               .
1935-1939     10-14                   .               .               .
1935-1939     15-19                   .               .               .
1935-1939     20-24                   .               .               .
1935-1939     25-29                   .               .               .
1935-1939     30-34                   .               .               .
1935-1939     35-39                   .               .               .
1935-1939     40-44                   .               .               .
1935-1939     45-49                   .               .               .
1935-1939     50-54           575639.13       688251.59      1263890.72
1935-1939     55-59           601806.66       700550.86      1302357.52
1935-1939     60-64           615871.78       684585.07      1300456.85
1935-1939     65-69           607321.63       637263.08      1244584.71
1935-1939     70-74           589828.56       581656.34      1171484.90
1935-1939     75-79           543717.90       504671.13      1048389.04
1935-1939     80-84                   .               .               .
1935-1939     85-89                   .               .               .
1935-1939     90-94                   .               .               .
1935-1939     95-99                   .               .               .
1935-1939    100-104                  .               .               .
1935-1939    105-109                  .               .               .
1935-1939    110+                     .               .               .
1940-1944        0                    .               .               .
1940-1944      1-4                    .               .               .
1940-1944      5-9                    .               .               .
1940-1944     10-14                   .               .               .
1940-1944     15-19                   .               .               .
1940-1944     20-24                   .               .               .
1940-1944     25-29                   .               .               .
1940-1944     30-34                   .               .               .
1940-1944     35-39                   .               .               .
1940-1944     40-44                   .               .               .
1940-1944     45-49           511854.36       634974.18      1146828.54
1940-1944     50-54           542779.52       673023.02      1215802.54
1940-1944     55-59           545085.01       664589.53      1209674.54
1940-1944     60-64           541800.79       624742.59      1166543.38
1940-1944     65-69           531654.34       594597.65      1126251.99
1940-1944     70-74           512029.28       547670.76      1059700.04
1940-1944     75-79                   .               .               .
1940-1944     80-84                   .               .               .
1940-1944     85-89                   .               .               .
1940-1944     90-94                   .               .               .
1940-1944     95-99                   .               .               .
1940-1944    100-104                  .               .               .
1940-1944    105-109                  .               .               .
1940-1944    110+                     .               .               .
1945-1949        0                    .               .               .
1945-1949      1-4                    .               .               .
1945-1949      5-9                    .               .               .
1945-1949     10-14                   .               .               .
1945-1949     15-19                   .               .               .
1945-1949     20-24                   .               .               .
1945-1949     25-29                   .               .               .
1945-1949     30-34                   .               .               .
1945-1949     35-39                   .               .               .
1945-1949     40-44           838850.73       970207.21      1809057.94
1945-1949     45-49           893617.76      1024361.34      1917979.10
1945-1949     50-54           904063.71       994518.29      1898582.00
1945-1949     55-59           892327.81       938743.08      1831070.89
1945-1949     60-64           882181.95       894944.20      1777126.15
1945-1949     65-69           863637.76       856504.89      1720142.66
1945-1949     70-74                   .               .               .
1945-1949     75-79                   .               .               .
1945-1949     80-84                   .               .               .
1945-1949     85-89                   .               .               .
1945-1949     90-94                   .               .               .
1945-1949     95-99                   .               .               .
1945-1949    100-104                  .               .               .
1945-1949    105-109                  .               .               .
1945-1949    110+                     .               .               .
1950-1954        0                    .               .               .
1950-1954      1-4                    .               .               .
1950-1954      5-9                    .               .               .
1950-1954     10-14                   .               .               .
1950-1954     15-19                   .               .               .
1950-1954     20-24                   .               .               .
1950-1954     25-29                   .               .               .
1950-1954     30-34                   .               .               .
1950-1954     35-39          1129516.42      1219332.06      2348848.48
1950-1954     40-44          1214827.44      1281396.75      2496224.19
1950-1954     45-49          1252791.37      1289871.35      2542662.72
1950-1954     50-54          1247405.81      1255458.36      2502864.17
1950-1954     55-59          1217082.12      1201969.49      2419051.61
1950-1954     60-64          1184619.96      1155771.68      2340391.64
1950-1954     65-69                   .               .               .
1950-1954     70-74                   .               .               .
1950-1954     75-79                   .               .               .
1950-1954     80-84                   .               .               .
1950-1954     85-89                   .               .               .
