Estonia, Exposure to risk (period 5x5), 	Last modified: 21 Jan 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1964        0             47448.69        50392.25        97840.93
1960-1964      1-4            190565.31       200367.77       390933.08
1960-1964      5-9            236691.95       247470.82       484162.77
1960-1964     10-14           230570.79       248459.04       479029.83
1960-1964     15-19           204104.79       212120.64       416225.43
1960-1964     20-24           243174.26       246564.94       489739.20
1960-1964     25-29           255190.01       247238.16       502428.17
1960-1964     30-34           278591.83       248907.01       527498.84
1960-1964     35-39           270399.45       192040.07       462439.52
1960-1964     40-44           201901.91       137603.95       339505.86
1960-1964     45-49           199883.39       139656.42       339539.81
1960-1964     50-54           227474.62       153007.63       380482.25
1960-1964     55-59           215239.19       139962.87       355202.05
1960-1964     60-64           196928.25       113026.30       309954.56
1960-1964     65-69           163139.81        80016.02       243155.83
1960-1964     70-74           131459.64        59410.95       190870.59
1960-1964     75-79            92547.85        36887.52       129435.37
1960-1964     80-84            50709.07        18027.66        68736.72
1960-1964     85-89            20505.31         6469.67        26974.98
1960-1964     90-94             4959.82         1272.66         6232.49
1960-1964     95-99              780.83          143.46          924.29
1960-1964    100-104              44.11            4.31           48.42
1960-1964    105-109               0.00            0.00            0.00
1960-1964    110+                  0.00            0.00            0.00
1965-1969        0             46252.89        48584.10        94836.99
1965-1969      1-4            188196.50       198600.59       386797.09
1965-1969      5-9            246705.28       257867.85       504573.14
1965-1969     10-14           241419.87       252705.13       494125.00
1965-1969     15-19           238792.54       267985.48       506778.02
1965-1969     20-24           215862.48       226792.35       442654.83
1965-1969     25-29           260507.44       263529.45       524036.88
1965-1969     30-34           263058.76       254115.93       517174.69
1965-1969     35-39           280625.07       254373.40       534998.46
1965-1969     40-44           269538.68       195858.44       465397.11
1965-1969     45-49           199591.64       137057.09       336648.73
1965-1969     50-54           199035.75       136426.14       335461.89
1965-1969     55-59           226122.61       144801.90       370924.50
1965-1969     60-64           210164.83       127617.46       337782.29
1965-1969     65-69           184246.89        96372.07       280618.96
1965-1969     70-74           142580.09        62255.47       204835.56
1965-1969     75-79           102535.16        40295.58       142830.74
1965-1969     80-84            59824.75        20511.00        80335.75
1965-1969     85-89            24607.12         7179.87        31786.99
1965-1969     90-94             6403.48         1741.71         8145.19
1965-1969     95-99              969.58          167.00         1136.57
1965-1969    100-104              85.48            3.90           89.38
1965-1969    105-109               0.28            0.00            0.28
1965-1969    110+                  0.00            0.00            0.00
1970-1974        0             51846.02        54480.94       106326.97
1970-1974      1-4            199355.78       208094.28       407450.06
1970-1974      5-9            240398.58       251653.91       492052.49
1970-1974     10-14           252250.81       267047.59       519298.40
1970-1974     15-19           252790.11       268756.19       521546.30
1970-1974     20-24           255006.90       282585.99       537592.89
1970-1974     25-29           226864.57       233002.20       459866.77
1970-1974     30-34           270829.14       268782.96       539612.10
1970-1974     35-39           267059.58       254121.45       521181.03
1970-1974     40-44           280417.31       252879.67       533296.99
1970-1974     45-49           267480.03       192613.56       460093.59
1970-1974     50-54           197381.03       132487.11       329868.14
1970-1974     55-59           196245.09       128757.81       325002.89
1970-1974     60-64           220004.91       131168.68       351173.60
1970-1974     65-69           196942.87       108367.03       305309.90
1970-1974     70-74           162217.69        74128.70       236346.39
1970-1974     75-79           111491.59        41787.68       153279.27
1970-1974     80-84            67678.20        22298.86        89977.06
1970-1974     85-89            28995.97         8438.33        37434.30
1970-1974     90-94             7905.80         1935.00         9840.80
1970-1974     95-99             1218.49          289.24         1507.73
1970-1974    100-104             107.01           12.69          119.70
1970-1974    105-109               0.25            0.00            0.25
1970-1974    110+                  0.00            0.00            0.00
1975-1979        0             52486.17        55063.97       107550.14
1975-1979      1-4            211788.10       221003.56       432791.66
1975-1979      5-9            257101.76       267322.76       524424.51
1975-1979     10-14           242120.61       252459.06       494579.67
1975-1979     15-19           257050.55       281431.43       538481.98
1975-1979     20-24           274181.53       293802.85       567984.39
1975-1979     25-29           275673.11       286187.98       561861.08
1975-1979     30-34           233929.22       230239.50       464168.72
1975-1979     35-39           273741.86       262432.57       536174.43
1975-1979     40-44           267908.33       247249.00       515157.33
1975-1979     45-49           277601.61       242893.84       520495.44
1975-1979     50-54           264054.69       182552.31       446607.00
1975-1979     55-59           194292.81       123011.84       317304.65
1975-1979     60-64           189439.98       116039.51       305479.49
1975-1979     65-69           205375.50       111354.77       316730.27
1975-1979     70-74           172448.05        83520.72       255968.77
1975-1979     75-79           127517.23        49533.15       177050.38
1975-1979     80-84            73394.50        22884.98        96279.48
1975-1979     85-89            33294.81         8999.66        42294.47
1975-1979     90-94             9614.33         2272.28        11886.61
1975-1979     95-99             1671.40          347.11         2018.51
1975-1979    100-104             138.31           39.34          177.65
1975-1979    105-109               0.49            0.38            0.87
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0             55743.78        58615.28       114359.05
1980-1984      1-4            216162.68       225757.45       441920.13
1980-1984      5-9            269011.65       279547.94       548559.58
1980-1984     10-14           258519.75       274425.38       532945.13
1980-1984     15-19           249102.65       260830.21       509932.86
1980-1984     20-24           274259.13       293813.42       568072.55
1980-1984     25-29           290151.67       300079.49       590231.16
1980-1984     30-34           283065.99       280537.44       563603.42
1980-1984     35-39           234975.79       224353.39       459329.18
1980-1984     40-44           273033.24       253951.54       526984.78
1980-1984     45-49           264864.20       236239.15       501103.35
1980-1984     50-54           272979.36       228034.34       501013.69
1980-1984     55-59           257569.96       167960.81       425530.77
1980-1984     60-64           186167.04       109311.64       295478.68
1980-1984     65-69           176102.28        97402.74       273505.02
1980-1984     70-74           180190.96        85437.49       265628.45
1980-1984     75-79           135989.65        55870.10       191859.75
1980-1984     80-84            83940.07        26509.08       110449.14
1980-1984     85-89            35669.84         8991.29        44661.13
1980-1984     90-94            11073.65         2332.14        13405.79
1980-1984     95-99             1966.40          381.92         2348.32
1980-1984    100-104             217.18           35.37          252.55
1980-1984    105-109               3.43            2.25            5.69
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0             59135.01        61824.32       120959.33
1985-1989      1-4            234135.45       242806.40       476941.85
1985-1989      5-9            277406.97       288423.75       565830.72
1985-1989     10-14           270744.46       281677.94       552422.39
1985-1989     15-19           258155.76       283045.17       541200.93
