New Zealand -- Non-Maori, Exposure to risk (period 5x5), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1901-1904        0             39352.99        41274.73        80627.72
1901-1904      1-4            143308.69       148808.98       292117.67
1901-1904      5-9            166167.41       170562.98       336730.39
1901-1904     10-14           169328.55       173337.45       342666.00
1901-1904     15-19           173471.54       178593.38       352064.92
1901-1904     20-24           175101.76       181839.76       356941.52
1901-1904     25-29           143734.29       155237.92       298972.21
1901-1904     30-34           118352.12       131642.33       249994.45
1901-1904     35-39            92256.54       105369.98       197626.52
1901-1904     40-44            73717.98        89582.39       163300.37
1901-1904     45-49            60487.61        79842.29       140329.90
1901-1904     50-54            49244.25        64637.26       113881.50
1901-1904     55-59            40994.72        54553.82        95548.54
1901-1904     60-64            34885.08        51764.24        86649.31
1901-1904     65-69            25611.43        41738.08        67349.51
1901-1904     70-74            15389.84        25361.62        40751.46
1901-1904     75-79             7870.39        11360.07        19230.46
1901-1904     80-84             4088.72         5060.91         9149.63
1901-1904     85-89             1493.06         1565.50         3058.56
1901-1904     90-94              363.74          346.08          709.82
1901-1904     95-99               57.09           37.51           94.60
1901-1904    100-104               1.02            0.00            1.02
1901-1904    105-109               0.00            0.00            0.00
1901-1904    110+                  0.00            0.00            0.00
1905-1909        0             57354.22        59847.04       117201.26
1905-1909      1-4            206309.80       214199.89       420509.69
1905-1909      5-9            231459.00       238977.20       470436.19
1905-1909     10-14           210830.23       216116.70       426946.93
1905-1909     15-19           217989.68       226157.56       444147.23
1905-1909     20-24           228699.78       248892.47       477592.25
1905-1909     25-29           220579.14       250098.05       470677.18
1905-1909     30-34           176003.31       203452.38       379455.69
1905-1909     35-39           145229.14       168508.92       313738.06
1905-1909     40-44           111802.61       130454.46       242257.07
1905-1909     45-49            88768.38       109249.48       198017.86
1905-1909     50-54            71467.80        93711.18       165178.98
1905-1909     55-59            56814.97        73499.48       130314.44
1905-1909     60-64            47743.97        62181.72       109925.70
1905-1909     65-69            39045.56        56196.34        95241.90
1905-1909     70-74            24921.33        39404.20        64325.53
1905-1909     75-79            13483.33        21005.82        34489.14
1905-1909     80-84             6281.48         8332.29        14613.76
1905-1909     85-89             2371.56         2635.36         5006.92
1905-1909     90-94              624.85          576.12         1200.96
1905-1909     95-99               80.50          104.92          185.42
1905-1909    100-104               2.57            1.23            3.80
1905-1909    105-109               0.00            0.00            0.00
1905-1909    110+                  0.00            0.00            0.00
1910-1914        0             63746.37        66531.41       130277.78
1910-1914      1-4            236569.97       244492.32       481062.28
1910-1914      5-9            269887.77       278739.11       548626.89
1910-1914     10-14           237045.32       242200.92       479246.24
1910-1914     15-19           214386.34       206593.71       420980.05
1910-1914     20-24           231892.33       227950.86       459843.19
1910-1914     25-29           238588.24       256408.65       494996.89
1910-1914     30-34           222632.47       248810.41       471442.88
1910-1914     35-39           177496.51       203070.18       380566.70
1910-1914     40-44           145092.33       167099.08       312191.41
1910-1914     45-49           110780.08       129051.13       239831.22
1910-1914     50-54            86226.87       103900.14       190127.01
1910-1914     55-59            67839.17        87059.31       154898.47
1910-1914     60-64            53349.02        67120.59       120469.61
1910-1914     65-69            43103.50        53670.18        96773.68
1910-1914     70-74            31642.95        43373.35        75016.29
1910-1914     75-79            17561.38        26811.46        44372.84
1910-1914     80-84             8866.83        13009.42        21876.24
1910-1914     85-89             3012.86         3530.81         6543.66
1910-1914     90-94              819.45          795.02         1614.47
1910-1914     95-99              153.78          110.96          264.73
1910-1914    100-104               2.67            4.06            6.72
1910-1914    105-109               0.00            0.00            0.00
1910-1914    110+                  0.00            0.00            0.00
1915-1919        0             64823.85        67443.93       132267.78
1915-1919      1-4            257263.38       266692.64       523956.02
1915-1919      5-9            304858.78       314857.40       619716.17
1915-1919     10-14           273620.22       281729.03       555349.25
1915-1919     15-19           238931.66       232978.54       471910.20
1915-1919     20-24           234167.01       183406.23       417573.23
1915-1919     25-29           240392.15       205800.65       446192.79
1915-1919     30-34           239449.36       235061.31       474510.67
1915-1919     35-39           221710.04       232487.87       454197.91
1915-1919     40-44           177698.41       194807.10       372505.51
1915-1919     45-49           141721.59       165069.39       306790.98
1915-1919     50-54           107893.30       124582.55       232475.85
1915-1919     55-59            81415.61        96406.32       177821.93
1915-1919     60-64            64256.36        79886.46       144142.83
1915-1919     65-69            48747.91        58154.94       106902.85
1915-1919     70-74            34764.93        41641.38        76406.31
1915-1919     75-79            22786.70        29692.60        52479.30
1915-1919     80-84            11989.31        16345.92        28335.23
