Bulgaria, Exposure to risk (period 5x10), 	Last modified: 15 Sep 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1947-1949        0            231766.13       244246.80       476012.94
1947-1949      1-4            786160.24       818169.61      1604329.85
1947-1949      5-9            887715.40       921208.78      1808924.17
1947-1949     10-14           963058.82       998372.41      1961431.23
1947-1949     15-19          1027411.45      1061695.19      2089106.64
1947-1949     20-24          1064763.05      1089634.14      2154397.19
1947-1949     25-29           909869.16       902865.43      1812734.59
1947-1949     30-34           664770.67       668319.21      1333089.88
1947-1949     35-39           789068.93       812909.73      1601978.66
1947-1949     40-44           734011.25       757098.78      1491110.02
1947-1949     45-49           612336.74       621730.98      1234067.72
1947-1949     50-54           480154.83       475199.43       955354.26
1947-1949     55-59           433652.33       345383.92       779036.25
1947-1949     60-64           415414.51       358291.84       773706.34
1947-1949     65-69           299921.91       269372.79       569294.69
1947-1949     70-74           180181.94       154459.53       334641.47
1947-1949     75-79           101656.04        94201.54       195857.57
1947-1949     80-84            52550.86        51097.99       103648.85
1947-1949     85-89            25934.49        23799.59        49734.08
1947-1949     90-94             8219.39         7218.51        15437.90
1947-1949     95-99             2790.76         2478.30         5269.06
1947-1949    100-104             654.45          573.00         1227.45
1947-1949    105-109             130.86          116.48          247.33
1947-1949    110+                 12.99            8.99           21.99
1950-1959        0            704646.88       740945.16      1445592.04
1950-1959      1-4           2758891.74      2878575.47      5637467.21
1950-1959      5-9           3331946.36      3460865.09      6792811.45
1950-1959     10-14          3021350.84      3119387.44      6140738.28
1950-1959     15-19          3044047.83      3111009.26      6155057.09
1950-1959     20-24          3258144.81      3305050.68      6563195.49
1950-1959     25-29          3346465.17      3389728.09      6736193.26
1950-1959     30-34          2987141.51      2994480.69      5981622.21
1950-1959     35-39          2438964.83      2455853.86      4894818.69
1950-1959     40-44          2392872.83      2450055.95      4842928.78
1950-1959     45-49          2376489.79      2445983.50      4822473.28
1950-1959     50-54          2057118.66      2077069.82      4134188.47
1950-1959     55-59          1659192.24      1578365.83      3237558.07
1950-1959     60-64          1379156.92      1163323.52      2542480.44
1950-1959     65-69          1180658.39       961852.93      2142511.32
1950-1959     70-74           867485.82       719217.70      1586703.52
1950-1959     75-79           475063.33       389364.26       864427.58
1950-1959     80-84           218869.43       189831.31       408700.74
1950-1959     85-89            90402.72        81841.43       172244.15
1950-1959     90-94            31979.62        27852.93        59832.55
1950-1959     95-99             9276.93         7654.40        16931.34
1950-1959    100-104            2074.90         1679.30         3754.20
1950-1959    105-109             312.73          229.63          542.36
1950-1959    110+                 11.94            6.96           18.90
1960-1969        0            634612.98       670257.85      1304870.84
1960-1969      1-4           2495614.26      2625028.33      5120642.59
1960-1969      5-9           3218134.97      3365207.84      6583342.81
1960-1969     10-14          3399497.16      3537283.50      6936780.65
1960-1969     15-19          3269270.07      3379918.08      6649188.15
1960-1969     20-24          2957920.92      3019011.77      5976932.69
1960-1969     25-29          2990082.22      3002882.51      5992964.74
1960-1969     30-34          3188591.70      3226784.77      6415376.48
1960-1969     35-39          3260680.97      3294137.62      6554818.59
1960-1969     40-44          2897571.80      2901573.54      5799145.34
1960-1969     45-49          2352413.92      2358179.19      4710593.11
1960-1969     50-54          2280061.05      2317797.92      4597858.97
1960-1969     55-59          2238408.32      2243304.93      4481713.25
1960-1969     60-64          1889201.09      1801503.45      3690704.54
1960-1969     65-69          1424504.92      1263318.98      2687823.90
1960-1969     70-74          1037556.35       814491.67      1852048.02
1960-1969     75-79           720281.03       535704.05      1255985.07
1960-1969     80-84           391307.51       295125.87       686433.38
1960-1969     85-89           139705.14       105737.85       245442.98
1960-1969     90-94            38733.50        31465.21        70198.71
1960-1969     95-99             9943.34         8163.78        18107.12
1960-1969    100-104            2149.70         1775.26         3924.97
1960-1969    105-109             332.29          256.65          588.94
1960-1969    110+                 26.99           12.96           39.94
1970-1979        0            672330.42       709927.52      1382257.93
1970-1979      1-4           2613720.54      2755610.48      5369331.02
1970-1979      5-9           3087582.62      3257624.61      6345207.23
1970-1979     10-14          3064304.44      3227954.32      6292258.76
1970-1979     15-19          3193544.41      3338146.42      6531690.83
1970-1979     20-24          3304285.43      3411840.42      6716125.86
1970-1979     25-29          3205501.69      3258706.99      6464208.68
1970-1979     30-34          2920164.43      2937598.38      5857762.81
1970-1979     35-39          2944312.24      2962709.81      5907022.05
1970-1979     40-44          3125466.35      3148928.76      6274395.11
1970-1979     45-49          3170253.46      3177143.40      6347396.86
1970-1979     50-54          2779664.63      2742627.50      5522292.13
1970-1979     55-59          2229792.84      2164293.99      4394086.83
1970-1979     60-64          2117978.69      2027048.09      4145026.77
1970-1979     65-69          1957482.11      1802462.19      3759944.30
1970-1979     70-74          1460362.31      1253181.62      2713543.93
1970-1979     75-79           901927.31       698949.09      1600876.40
1970-1979     80-84           470094.05       320482.28       790576.34
1970-1979     85-89           203219.73       131231.45       334451.18
1970-1979     90-94            61875.34        40346.20       102221.54
