Slovenia, Exposure to risk (period 5x10), 	Last modified: 01 Nov 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1983-1989        0             88004.20        92586.88       180591.08
1983-1989      1-4            374242.56       394987.86       769230.41
1983-1989      5-9            503678.36       537716.73      1041395.08
1983-1989     10-14           496371.21       526018.98      1022390.19
1983-1989     15-19           494677.05       512128.63      1006805.69
1983-1989     20-24           531184.67       527472.33      1058657.00
1983-1989     25-29           549307.83       558486.67      1107794.50
1983-1989     30-34           560904.00       594491.17      1155395.17
1983-1989     35-39           495161.33       528787.33      1023948.67
1983-1989     40-44           423438.33       444064.50       867502.83
1983-1989     45-49           422297.50       432480.00       854777.50
1983-1989     50-54           428517.00       409834.00       838351.00
1983-1989     55-59           424761.17       352955.50       777716.67
1983-1989     60-64           379050.50       251331.00       630381.50
1983-1989     65-69           251819.50       156463.00       408282.50
1983-1989     70-74           238331.67       148287.50       386619.17
1983-1989     75-79           213661.67       119019.83       332681.50
1983-1989     80-84           123965.52        55940.80       179906.32
1983-1989     85-89            50366.90        18200.00        68566.90
1983-1989     90-94            11711.67         3337.00        15048.67
1983-1989     95-99             1449.67          355.67         1805.33
1983-1989    100-104              91.50           32.50          124.00
1983-1989    105-109               2.50            0.00            2.50
1983-1989    110+                  0.00            0.00            0.00
1990-1999        0             95337.59       100861.22       196198.81
1990-1999      1-4            417850.52       440627.52       858478.04
1990-1999      5-9            602521.28       633086.69      1235607.97
1990-1999     10-14           683641.24       719669.57      1403310.81
1990-1999     15-19           719941.49       759938.35      1479879.85
1990-1999     20-24           718054.92       741548.62      1459603.55
1990-1999     25-29           744175.72       750586.45      1494762.17
1990-1999     30-34           771319.67       782499.17      1553818.83
1990-1999     35-39           781911.00       813828.50      1595739.50
1990-1999     40-44           757767.83       803951.17      1561719.00
1990-1999     45-49           646464.00       677892.83      1324356.83
1990-1999     50-54           577877.00       577586.83      1155463.83
1990-1999     55-59           577355.83       540948.50      1118304.33
1990-1999     60-64           574229.83       475621.50      1049851.33
1990-1999     65-69           538856.50       360412.50       899269.00
1990-1999     70-74           410119.50       221717.17       631836.67
1990-1999     75-79           273414.83       134748.33       408163.17
1990-1999     80-84           198822.23        89176.36       287998.58
1990-1999     85-89           105929.66        39248.53       145178.20
1990-1999     90-94            29839.84         8692.63        38532.48
1990-1999     95-99             4017.73          982.17         4999.90
1990-1999    100-104             245.67           36.83          282.50
1990-1999    105-109               4.67            0.00            4.67
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0             90828.56        96077.17       186905.73
2000-2009      1-4            354862.23       376074.76       730936.99
2000-2009      5-9            458407.98       485794.74       944202.72
2000-2009     10-14           519365.13       547913.64      1067278.77
2000-2009     15-19           605340.31       637035.62      1242375.93
2000-2009     20-24           688709.52       737661.59      1426371.11
2000-2009     25-29           725597.08       781304.45      1506901.53
2000-2009     30-34           720302.59       763772.56      1484075.15
2000-2009     35-39           742797.88       771554.87      1514352.75
2000-2009     40-44           764559.00       793852.17      1558411.17
2000-2009     45-49           763689.33       807386.00      1571075.33
2000-2009     50-54           724831.83       764154.50      1488986.33
2000-2009     55-59           613196.33       614326.00      1227522.33
2000-2009     60-64           542620.67       499038.00      1041658.67
2000-2009     65-69           530877.00       437004.00       967881.00
2000-2009     70-74           500401.00       344300.33       844701.33
2000-2009     75-79           425010.17       222657.17       647667.33
2000-2009     80-84           268225.18       106069.27       374294.44
2000-2009     85-89           121085.21        40500.54       161585.74
2000-2009     90-94            45063.89        12787.19        57851.08
2000-2009     95-99             9800.83         2150.04        11950.87
2000-2009    100-104             800.18          114.13          914.31
2000-2009    105-109              24.56            3.17           27.73
2000-2009    110+                  0.00            0.00            0.00
2010-2019        0            101906.48       108116.66       210023.14
2010-2019      1-4            416520.24       440964.84       857485.08
2010-2019      5-9            496137.30       525595.75      1021733.06
2010-2019     10-14           455943.96       483863.85       939807.81
2010-2019     15-19           468277.06       498060.42       966337.48
2010-2019     20-24           536998.43       577382.93      1114381.36
2010-2019     25-29           626402.30       684705.74      1311108.05
2010-2019     30-34           704024.26       778426.18      1482450.44
2010-2019     35-39           733566.66       811227.13      1544793.80
2010-2019     40-44           725641.11       785834.45      1511475.56
2010-2019     45-49           742438.60       780795.51      1523234.11
2010-2019     50-54           755864.48       781571.33      1537435.82
2010-2019     55-59           743602.31       762527.17      1506129.48
2010-2019     60-64           692916.68       686930.83      1379847.51
2010-2019     65-69           574765.18       524653.00      1099418.18
2010-2019     70-74           491828.13       397755.17       889583.29
2010-2019     75-79           447477.35       307427.17       754904.51
2010-2019     80-84           360862.28       193365.04       554227.33
2010-2019     85-89           224592.95        84980.56       309573.51
2010-2019     90-94            81230.83        22222.10       103452.92
2010-2019     95-99            14140.28         3117.54        17257.81
2010-2019    100-104            1175.95          200.76         1376.71
2010-2019    105-109              34.87            0.76           35.63
2010-2019    110+                  0.00            0.00            0.00
