Australia, Exposure to risk (period 5x10), 	Last modified: 10 Oct 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1921-1929        0            570597.82       594760.88      1165358.70
1921-1929      1-4           2207786.76      2287217.87      4495004.63
1921-1929      5-9           2687862.55      2777936.13      5465798.67
1921-1929     10-14          2591919.92      2655322.83      5247242.76
1921-1929     15-19          2346144.74      2437037.57      4783182.31
1921-1929     20-24          2159129.20      2240147.69      4399276.89
1921-1929     25-29          2133752.77      2122466.17      4256218.94
1921-1929     30-34          2112480.08      2101827.44      4214307.53
1921-1929     35-39          1946851.63      2019858.38      3966710.01
1921-1929     40-44          1669292.31      1763601.25      3432893.56
1921-1929     45-49          1393036.39      1483736.99      2876773.38
1921-1929     50-54          1185604.01      1281042.84      2466646.84
1921-1929     55-59          1013639.18      1129374.60      2143013.78
1921-1929     60-64           827987.59       938698.48      1766686.07
1921-1929     65-69           598914.21       672054.83      1270969.04
1921-1929     70-74           366336.50       394694.69       761031.19
1921-1929     75-79           209035.09       205051.36       414086.44
1921-1929     80-84           117752.22       103233.49       220985.70
1921-1929     85-89            46392.28        38204.91        84597.19
1921-1929     90-94            13407.53        10252.34        23659.86
1921-1929     95-99             2477.78         1912.55         4390.33
1921-1929    100-104             260.66          300.05          560.71
1921-1929    105-109              19.29           61.26           80.56
1921-1929    110+                  0.24            5.88            6.12
1930-1939        0            554375.44       579056.08      1133431.52
1930-1939      1-4           2224277.21      2318012.22      4542289.43
1930-1939      5-9           2983107.98      3085843.17      6068951.15
1930-1939     10-14          3070800.35      3160102.32      6230902.67
1930-1939     15-19          3028443.20      3116133.83      6144577.02
1930-1939     20-24          2906117.13      3009634.34      5915751.48
1930-1939     25-29          2639783.90      2816305.83      5456089.73
1930-1939     30-34          2434974.65      2576590.67      5011565.32
1930-1939     35-39          2361197.64      2380503.13      4741700.76
1930-1939     40-44          2277346.34      2280290.10      4557636.44
1930-1939     45-49          2052298.84      2117145.76      4169444.60
1930-1939     50-54          1712307.44      1789209.43      3501516.88
1930-1939     55-59          1397204.49      1435562.54      2832767.03
1930-1939     60-64          1151737.84      1162397.07      2314134.91
1930-1939     65-69           927993.98       937124.95      1865118.92
1930-1939     70-74           672091.68       675594.67      1347686.35
1930-1939     75-79           396306.68       379855.85       776162.53
1930-1939     80-84           192453.04       168856.90       361309.94
1930-1939     85-89            69549.72        52085.55       121635.27
1930-1939     90-94            18750.42        12600.94        31351.36
1930-1939     95-99             3242.47         2218.44         5460.91
1930-1939    100-104             279.46          300.23          579.69
1930-1939    105-109              14.83           33.25           48.08
1930-1939    110+                  1.25            0.95            2.19
1940-1949        0            737567.34       771603.52      1509170.86
1940-1949      1-4           2638135.45      2747310.30      5385445.75
1940-1949      5-9           2822314.45      2927081.75      5749396.20
1940-1949     10-14          2768930.49      2865742.80      5634673.29
1940-1949     15-19          3000665.46      3060594.35      6061259.81
1940-1949     20-24          3075067.79      3117417.05      6192484.84
1940-1949     25-29          3028127.36      3030339.79      6058467.14
1940-1949     30-34          2887639.87      2938001.79      5825641.66
1940-1949     35-39          2597596.40      2759403.32      5356999.72
1940-1949     40-44          2368104.53      2502675.84      4870780.37
1940-1949     45-49          2267004.86      2271159.00      4538163.86
1940-1949     50-54          2148540.71      2113877.75      4262418.46
1940-1949     55-59          1892860.80      1885346.49      3778207.29
1940-1949     60-64          1532441.87      1493235.07      3025676.93
1940-1949     65-69          1172672.51      1083309.91      2255982.42
1940-1949     70-74           859452.28       762706.79      1622159.07
1940-1949     75-79           574541.04       491559.26      1066100.29
1940-1949     80-84           324836.03       261262.32       586098.35
1940-1949     85-89           119326.94        85996.71       205323.65
1940-1949     90-94            27453.39        17243.49        44696.88
1940-1949     95-99             3998.04         2294.78         6292.83
1940-1949    100-104             244.09          169.16          413.25
1940-1949    105-109               1.42            3.17            4.60
1940-1949    110+                  0.00            0.47            0.47
1950-1959        0            990015.04      1037771.51      2027786.55
1950-1959      1-4           3816907.83      3993340.85      7810248.68
1950-1959      5-9           4370052.10      4568549.24      8938601.34
1950-1959     10-14          3619298.93      3776688.95      7395987.88
1950-1959     15-19          3010509.36      3151460.10      6161969.46
1950-1959     20-24          2989090.45      3215767.82      6204858.27
1950-1959     25-29          3298866.68      3596276.82      6895143.50
1950-1959     30-34          3401463.16      3613900.84      7015363.99
1950-1959     35-39          3267815.05      3389116.06      6656931.12
1950-1959     40-44          3027121.28      3200610.87      6227732.15
1950-1959     45-49          2644127.70      2881468.09      5525595.79
1950-1959     50-54          2326050.90      2449749.40      4775800.31
1950-1959     55-59          2152563.88      2070409.69      4222973.57
1950-1959     60-64          1960069.85      1785481.36      3745551.21
1950-1959     65-69          1622464.50      1429611.99      3052076.49
1950-1959     70-74          1184044.76       974230.58      2158275.34
1950-1959     75-79           756846.22       566127.46      1322973.68
1950-1959     80-84           440031.07       298463.09       738494.16
1950-1959     85-89           181344.62       113683.92       295028.54
1950-1959     90-94            49205.95        27609.48        76815.43
1950-1959     95-99             7119.96         3672.32        10792.27
1950-1959    100-104             397.50          220.92          618.42
1950-1959    105-109               1.21            0.40            1.61
1950-1959    110+                  0.00            0.00            0.00
1960-1969        0           1120349.69      1178778.02      2299127.72
1960-1969      1-4           4465046.44      4692790.57      9157837.02
1960-1969      5-9           5496007.00      5766035.84     11262042.84
1960-1969     10-14          5194839.10      5441359.33     10636198.43
1960-1969     15-19          4702016.90      4931827.00      9633843.90
1960-1969     20-24          4003121.35      4226884.17      8230005.52
1960-1969     25-29          3496525.85      3744304.42      7240830.26
1960-1969     30-34          3453892.53      3727191.35      7181083.88
1960-1969     35-39          3660067.43      3924247.17      7584314.60
1960-1969     40-44          3620564.54      3789014.14      7409578.68
1960-1969     45-49          3348803.34      3441093.93      6789897.27
1960-1969     50-54          2998400.74      3105403.97      6103804.70
1960-1969     55-59          2553895.71      2640045.51      5193941.22
1960-1969     60-64          2183749.95      2081848.49      4265598.44
1960-1969     65-69          1910002.67      1581570.78      3491573.45
1960-1969     70-74          1565693.98      1165236.29      2730930.28
1960-1969     75-79          1094663.50       750176.22      1844839.73
1960-1969     80-84           644055.60       385772.37      1029827.97
1960-1969     85-89           268758.55       137868.66       406627.21
1960-1969     90-94            76939.91        33849.99       110789.90
1960-1969     95-99            12886.56         4862.93        17749.49
1960-1969    100-104            1078.54          366.71         1445.25
1960-1969    105-109              40.56            9.60           50.15
1960-1969    110+                  0.72            0.00            0.72
1970-1979        0           1176728.63      1233559.55      2410288.19
1970-1979      1-4           4851067.88      5072029.72      9923097.59
1970-1979      5-9           6181297.05      6485293.90     12666590.95
1970-1979     10-14          6142501.87      6471112.37     12613614.23
1970-1979     15-19          5980213.19      6220428.94     12200642.14
1970-1979     20-24          5717904.39      5897446.69     11615351.08
1970-1979     25-29          5376108.78      5604270.18     10980378.95
1970-1979     30-34          4594710.01      4867873.47      9462583.48
1970-1979     35-39          3969409.95      4195607.72      8165017.66
1970-1979     40-44          3761344.54      4006666.93      7768011.47
1970-1979     45-49          3819541.11      4041016.52      7860557.63
1970-1979     50-54          3647388.02      3730719.87      7378107.89
1970-1979     55-59          3260671.24      3193869.33      6454540.57
1970-1979     60-64          2885050.41      2687456.20      5572506.61
1970-1979     65-69          2374317.45      2094016.90      4468334.35
1970-1979     70-74          1851078.92      1433965.48      3285044.40
1970-1979     75-79          1351275.13       849186.00      2200461.13
1970-1979     80-84           877681.27       450247.86      1327929.13
1970-1979     85-89           415835.12       183237.77       599072.89
1970-1979     90-94           127728.61        45949.55       173678.16
1970-1979     95-99            22780.38         6634.86        29415.24
1970-1979    100-104            1930.62          529.78         2460.41
1970-1979    105-109              61.66           17.42           79.07
1970-1979    110+                  0.34            0.00            0.34
1980-1989        0           1164228.59      1223968.18      2388196.77
1980-1989      1-4           4632862.48      4863949.61      9496812.09
1980-1989      5-9           5961638.67      6264190.50     12225829.17
1980-1989     10-14          6400074.24      6708781.68     13108855.92
1980-1989     15-19          6520530.50      6803790.27     13324320.78
1980-1989     20-24          6535937.26      6741126.16     13277063.41
1980-1989     25-29          6499339.75      6629438.74     13128778.49
1980-1989     30-34          6268961.78      6353730.33     12622692.11
1980-1989     35-39          5745778.89      5911069.73     11656848.62
1980-1989     40-44          4782128.59      5016980.88      9799109.46
1980-1989     45-49          3971959.72      4189840.87      8161800.59
1980-1989     50-54          3716533.26      3890176.64      7606709.90
1980-1989     55-59          3696375.25      3765970.48      7462345.73
1980-1989     60-64          3501469.10      3311540.82      6813009.92
1980-1989     65-69          3024098.59      2648208.11      5672306.70
1980-1989     70-74          2493079.96      1971947.81      4465027.77
1980-1989     75-79          1808978.97      1246000.35      3054979.32
