Czechia, Death rates (period 5x5), 	Last modified: 25 Jan 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1954        0             0.042396        0.053419        0.048060
1950-1954      1-4             0.001973        0.002255        0.002117
1950-1954      5-9             0.000531        0.000757        0.000646
1950-1954     10-14            0.000486        0.000734        0.000612
1950-1954     15-19            0.000808        0.001468        0.001141
1950-1954     20-24            0.001096        0.001995        0.001550
1950-1954     25-29            0.001284        0.002090        0.001682
1950-1954     30-34            0.001572        0.002317        0.001936
1950-1954     35-39            0.002256        0.002933        0.002587
1950-1954     40-44            0.002958        0.004200        0.003569
1950-1954     45-49            0.004427        0.006753        0.005565
1950-1954     50-54            0.006621        0.011774        0.009067
1950-1954     55-59            0.010429        0.018808        0.014195
1950-1954     60-64            0.017385        0.029540        0.022715
1950-1954     65-69            0.030154        0.045307        0.036678
1950-1954     70-74            0.053427        0.069963        0.060439
1950-1954     75-79            0.092762        0.108864        0.099494
1950-1954     80-84            0.153523        0.174014        0.161965
1950-1954     85-89            0.237675        0.267482        0.249059
1950-1954     90-94            0.350331        0.385023        0.362313
1950-1954     95-99            0.483005        0.556686        0.505685
1950-1954    100-104           0.598745        1.044873        0.674453
1950-1954    105-109                 .              .              .
1950-1954    110+                    .              .              .
1955-1959        0             0.021384        0.028104        0.024833
1955-1959      1-4             0.001160        0.001320        0.001242
1955-1959      5-9             0.000376        0.000638        0.000510
1955-1959     10-14            0.000335        0.000571        0.000455
1955-1959     15-19            0.000507        0.001251        0.000884
1955-1959     20-24            0.000679        0.001697        0.001192
1955-1959     25-29            0.000850        0.001631        0.001241
1955-1959     30-34            0.001131        0.001876        0.001496
1955-1959     35-39            0.001517        0.002361        0.001927
1955-1959     40-44            0.002416        0.003533        0.002960
1955-1959     45-49            0.003582        0.005730        0.004631
1955-1959     50-54            0.005825        0.010352        0.008015
1955-1959     55-59            0.009088        0.018053        0.013253
1955-1959     60-64            0.015141        0.028732        0.021040
1955-1959     65-69            0.027066        0.044673        0.034439
1955-1959     70-74            0.048241        0.068702        0.056578
1955-1959     75-79            0.083012        0.105525        0.091994
1955-1959     80-84            0.140007        0.166164        0.150253
1955-1959     85-89            0.224098        0.257191        0.236685
1955-1959     90-94            0.337429        0.369264        0.348512
1955-1959     95-99            0.452395        0.478900        0.460691
1955-1959    100-104           0.863909        0.769465        0.841565
1955-1959    105-109                 .              .              .
1955-1959    110+                    .              .              .
1960-1964        0             0.017385        0.023339        0.020439
1960-1964      1-4             0.000830        0.001136        0.000987
1960-1964      5-9             0.000350        0.000558        0.000457
1960-1964     10-14            0.000261        0.000461        0.000364
1960-1964     15-19            0.000461        0.001166        0.000819
1960-1964     20-24            0.000528        0.001729        0.001136
1960-1964     25-29            0.000673        0.001636        0.001157
1960-1964     30-34            0.000954        0.001836        0.001392
1960-1964     35-39            0.001355        0.002396        0.001861
1960-1964     40-44            0.002029        0.003491        0.002735
1960-1964     45-49            0.003331        0.005523        0.004390
1960-1964     50-54            0.005240        0.009484        0.007292
1960-1964     55-59            0.008309        0.016927        0.012402
1960-1964     60-64            0.013974        0.028801        0.020633
1960-1964     65-69            0.024519        0.045028        0.032966
1960-1964     70-74            0.043912        0.068565        0.053579
1960-1964     75-79            0.077726        0.104016        0.087672
1960-1964     80-84            0.134641        0.164208        0.145478
1960-1964     85-89            0.214856        0.248706        0.226898
1960-1964     90-94            0.320821        0.362564        0.334753
1960-1964     95-99            0.442017        0.523281        0.464422
1960-1964    100-104           0.579678        0.871929        0.634704
1960-1964    105-109           6.000000              .        6.000000
1960-1964    110+                    .              .              .
1965-1969        0             0.019047        0.025435        0.022326
1965-1969      1-4             0.000724        0.001037        0.000885
1965-1969      5-9             0.000322        0.000530        0.000429
1965-1969     10-14            0.000275        0.000491        0.000385
1965-1969     15-19            0.000517        0.001235        0.000884
1965-1969     20-24            0.000551        0.001782        0.001176
1965-1969     25-29            0.000615        0.001700        0.001163
1965-1969     30-34            0.000797        0.001996        0.001398
1965-1969     35-39            0.001301        0.002551        0.001919
1965-1969     40-44            0.002025        0.003999        0.002980
1965-1969     45-49            0.003239        0.006132        0.004628
1965-1969     50-54            0.005230        0.010163        0.007592
1965-1969     55-59            0.008264        0.016969        0.012406
1965-1969     60-64            0.013812        0.029753        0.021150
1965-1969     65-69            0.024377        0.048144        0.034504
1965-1969     70-74            0.043755        0.072941        0.054889
1965-1969     75-79            0.076710        0.107999        0.087953
