England and Wales, Total Population, Death rates (period 1x10), 	Last modified: 27 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1841-1849        0             0.150651        0.186778        0.168960
1841-1849        1             0.064829        0.068149        0.066494
1841-1849        2             0.036983        0.037227        0.037105
1841-1849        3             0.025376        0.025252        0.025314
1841-1849        4             0.018530        0.019012        0.018771
1841-1849        5             0.014093        0.014618        0.014356
1841-1849        6             0.010938        0.011378        0.011158
1841-1849        7             0.008453        0.008809        0.008632
1841-1849        8             0.006673        0.006945        0.006809
1841-1849        9             0.005633        0.005819        0.005726
1841-1849       10             0.005257        0.005346        0.005302
1841-1849       11             0.005163        0.005128        0.005145
1841-1849       12             0.005252        0.005070        0.005161
1841-1849       13             0.005539        0.005184        0.005361
1841-1849       14             0.006037        0.005485        0.005762
1841-1849       15             0.006698        0.005956        0.006328
1841-1849       16             0.007336        0.006496        0.006920
1841-1849       17             0.007913        0.007077        0.007501
1841-1849       18             0.008429        0.007701        0.008072
1841-1849       19             0.008888        0.008368        0.008634
1841-1849       20             0.009258        0.009045        0.009155
1841-1849       21             0.009527        0.009598        0.009561
1841-1849       22             0.009726        0.009985        0.009850
1841-1849       23             0.009852        0.010189        0.010012
1841-1849       24             0.009925        0.010206        0.010058
1841-1849       25             0.009984        0.010084        0.010032
1841-1849       26             0.010089        0.009984        0.010039
1841-1849       27             0.010234        0.009935        0.010092
1841-1849       28             0.010408        0.009928        0.010179
1841-1849       29             0.010586        0.009952        0.010283
1841-1849       30             0.010760        0.010005        0.010398
1841-1849       31             0.010941        0.010098        0.010535
1841-1849       32             0.011122        0.010238        0.010696
1841-1849       33             0.011300        0.010431        0.010879
1841-1849       34             0.011502        0.010709        0.011117
1841-1849       35             0.011786        0.011111        0.011458
1841-1849       36             0.012132        0.011582        0.011864
1841-1849       37             0.012488        0.012076        0.012287
1841-1849       38             0.012850        0.012588        0.012722
1841-1849       39             0.013179        0.013087        0.013134
1841-1849       40             0.013408        0.013506        0.013456
1841-1849       41             0.013553        0.013859        0.013703
1841-1849       42             0.013660        0.014184        0.013917
1841-1849       43             0.013722        0.014474        0.014092
1841-1849       44             0.013784        0.014784        0.014275
1841-1849       45             0.013949        0.015219        0.014573
1841-1849       46             0.014265        0.015806        0.015022
1841-1849       47             0.014693        0.016495        0.015577
1841-1849       48             0.015243        0.017294        0.016248
1841-1849       49             0.015898        0.018179        0.017015
1841-1849       50             0.016568        0.019059        0.017786
1841-1849       51             0.017238        0.019917        0.018545
1841-1849       52             0.017942        0.020778        0.019323
1841-1849       53             0.018636        0.021579        0.020064
1841-1849       54             0.019416        0.022412        0.020867
1841-1849       55             0.020547        0.023581        0.022013
1841-1849       56             0.022012        0.025124        0.023512
1841-1849       57             0.023665        0.026893        0.025217
1841-1849       58             0.025587        0.028972        0.027209
1841-1849       59             0.027772        0.031302        0.029460
1841-1849       60             0.029886        0.033527        0.031623
1841-1849       61             0.031894        0.035662        0.033687
1841-1849       62             0.034021        0.037954        0.035887
1841-1849       63             0.036126        0.040241        0.038072
1841-1849       64             0.038385        0.042679        0.040410
1841-1849       65             0.041386        0.045942        0.043529
1841-1849       66             0.045054        0.049987        0.047368
1841-1849       67             0.049066        0.054449        0.051582
1841-1849       68             0.053626        0.059560        0.056389
1841-1849       69             0.058813        0.065349        0.061844
1841-1849       70             0.064172        0.071228        0.067434
1841-1849       71             0.069599        0.077134        0.073072
1841-1849       72             0.075321        0.083429        0.079044
1841-1849       73             0.081085        0.089795        0.085068
1841-1849       74             0.087172        0.096292        0.091329
1841-1849       75             0.094741        0.104038        0.098972
1841-1849       76             0.103811        0.113345        0.108144
1841-1849       77             0.113808        0.123863        0.118365
1841-1849       78             0.125091        0.136116        0.130067
1841-1849       79             0.136635        0.149215        0.142279
1841-1849       80             0.128379        0.144780        0.135578
1841-1849       81             0.140394        0.159288        0.148625
1841-1849       82             0.153646        0.175674        0.163159
1841-1849       83             0.168091        0.194241        0.179265
1841-1849       84             0.183257        0.214861        0.196579
1841-1849       85             0.192210        0.215608        0.201949
1841-1849       86             0.207423        0.231991        0.217550
1841-1849       87             0.223506        0.249222        0.233985
1841-1849       88             0.240473        0.267300        0.251260
1841-1849       89             0.258404        0.286239        0.269439
1841-1849       90             0.277192        0.305969        0.288428
1841-1849       91             0.296834        0.326459        0.308208
1841-1849       92             0.317501        0.347793        0.328921
1841-1849       93             0.339100        0.369849        0.350468
1841-1849       94             0.361482        0.392517        0.372710
1841-1849       95             0.384712        0.415960        0.395752
1841-1849       96             0.408724        0.440172        0.419565
1841-1849       97             0.433591        0.465379        0.444270
1841-1849       98             0.459414        0.492015        0.470063
1841-1849       99             0.486487        0.520780        0.497350
1841-1849      100             0.515193        0.552801        0.526705
1841-1849      101             0.546429        0.591177        0.559589
1841-1849      102             0.581785        0.643608        0.599056
1841-1849      103             0.625224        0.725341        0.651250
1841-1849      104             0.686311        0.892348        0.733514
1841-1849      105             0.785514        1.447500        0.895439
1841-1849      106             1.005392        3.936306        1.124418
1841-1849      107             1.586151              .        1.586151
1841-1849      108             3.615385              .        3.615385
1841-1849      109                   .              .              .
1841-1849      110+                  .              .              .
1850-1859        0             0.152598        0.188405        0.170732
1850-1859        1             0.064383        0.067174        0.065783
1850-1859        2             0.035457        0.035668        0.035563
1850-1859        3             0.024260        0.024132        0.024196
1850-1859        4             0.017863        0.017862        0.017862
