Greece, Death rates (period 5x10), 	Last modified: 08 Nov 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1981-1989        0             0.011544        0.014289        0.012964
1981-1989      1-4             0.000359        0.000441        0.000401
1981-1989      5-9             0.000193        0.000248        0.000222
1981-1989     10-14            0.000173        0.000273        0.000224
1981-1989     15-19            0.000320        0.000807        0.000569
1981-1989     20-24            0.000393        0.001230        0.000814
1981-1989     25-29            0.000421        0.001084        0.000750
1981-1989     30-34            0.000529        0.001122        0.000824
1981-1989     35-39            0.000741        0.001416        0.001075
1981-1989     40-44            0.001125        0.002084        0.001596
1981-1989     45-49            0.001723        0.003321        0.002502
1981-1989     50-54            0.002816        0.005476        0.004123
1981-1989     55-59            0.004525        0.009393        0.006888
1981-1989     60-64            0.007658        0.015519        0.011363
1981-1989     65-69            0.014332        0.025441        0.019429
1981-1989     70-74            0.027052        0.041489        0.033519
1981-1989     75-79            0.050570        0.066775        0.057687
1981-1989     80-84            0.090057        0.106955        0.097041
1981-1989     85-89            0.148852        0.165756        0.155393
1981-1989     90-94            0.221221        0.245804        0.230164
1981-1989     95-99            0.287640        0.321512        0.298871
1981-1989    100-104           0.397432        0.426116        0.406051
1981-1989    105-109           0.532664        0.605896        0.551758
1981-1989    110+              1.060887        2.160000        1.131835
1990-1999        0             0.007313        0.008239        0.007790
1990-1999      1-4             0.000245        0.000284        0.000265
1990-1999      5-9             0.000134        0.000177        0.000156
1990-1999     10-14            0.000146        0.000209        0.000179
1990-1999     15-19            0.000268        0.000749        0.000516
1990-1999     20-24            0.000332        0.001185        0.000769
1990-1999     25-29            0.000382        0.001187        0.000787
1990-1999     30-34            0.000484        0.001258        0.000868
1990-1999     35-39            0.000662        0.001529        0.001092
1990-1999     40-44            0.001046        0.002202        0.001622
1990-1999     45-49            0.001613        0.003438        0.002522
1990-1999     50-54            0.002422        0.005398        0.003887
1990-1999     55-59            0.003773        0.008500        0.006071
1990-1999     60-64            0.006213        0.013638        0.009789
1990-1999     65-69            0.011153        0.022084        0.016281
1990-1999     70-74            0.021844        0.036378        0.028349
1990-1999     75-79            0.043235        0.060548        0.050639
1990-1999     80-84            0.080705        0.100760        0.088813
1990-1999     85-89            0.138096        0.159315        0.146382
1990-1999     90-94            0.218849        0.243225        0.227743
1990-1999     95-99            0.302766        0.344146        0.316323
1990-1999    100-104           0.478600        0.533312        0.493584
1990-1999    105-109           0.717347        0.897883        0.756799
1990-1999    110+              1.765729        4.604651        1.868083
2000-2009        0             0.003688        0.004430        0.004068
2000-2009      1-4             0.000171        0.000199        0.000185
2000-2009      5-9             0.000104        0.000138        0.000121
2000-2009     10-14            0.000102        0.000156        0.000129
2000-2009     15-19            0.000214        0.000616        0.000422
2000-2009     20-24            0.000275        0.001072        0.000691
2000-2009     25-29            0.000312        0.001093        0.000717
2000-2009     30-34            0.000398        0.001098        0.000755
2000-2009     35-39            0.000572        0.001371        0.000972
2000-2009     40-44            0.000905        0.002100        0.001496
2000-2009     45-49            0.001488        0.003368        0.002415
2000-2009     50-54            0.002265        0.005314        0.003770
2000-2009     55-59            0.003357        0.008171        0.005721
2000-2009     60-64            0.005134        0.012152        0.008517
2000-2009     65-69            0.008744        0.018828        0.013486
2000-2009     70-74            0.016837        0.030809        0.023240
2000-2009     75-79            0.034209        0.051122        0.041605
2000-2009     80-84            0.065966        0.084525        0.073418
2000-2009     85-89            0.124540        0.146759        0.132755
2000-2009     90-94            0.208548        0.238855        0.219177
2000-2009     95-99            0.304279        0.351682        0.319547
2000-2009    100-104           0.440795        0.459907        0.446216
2000-2009    105-109           0.585039        0.630271        0.596480
2000-2009    110+              1.652893        6.000000        1.728208
2010-2019        0             0.003257        0.003869        0.003572
2010-2019      1-4             0.000154        0.000167        0.000161
2010-2019      5-9             0.000079        0.000099        0.000090
2010-2019     10-14            0.000088        0.000115        0.000102
2010-2019     15-19            0.000158        0.000396        0.000280
2010-2019     20-24            0.000219        0.000684        0.000457
2010-2019     25-29            0.000225        0.000759        0.000497
2010-2019     30-34            0.000346        0.000904        0.000628
2010-2019     35-39            0.000485        0.001117        0.000802
2010-2019     40-44            0.000796        0.001674        0.001231
2010-2019     45-49            0.001320        0.002825        0.002054
2010-2019     50-54            0.002157        0.004825        0.003440
2010-2019     55-59            0.003242        0.007864        0.005449
2010-2019     60-64            0.004787        0.011650        0.008061
2010-2019     65-69            0.007397        0.016909        0.011885
2010-2019     70-74            0.012667        0.025440        0.018533
2010-2019     75-79            0.025111        0.041705        0.032397
2010-2019     80-84            0.054864        0.072005        0.062105
2010-2019     85-89            0.110605        0.119158        0.114062
2010-2019     90-94            0.193545        0.195484        0.194258
2010-2019     95-99            0.298353        0.326014        0.306935
2010-2019    100-104           0.479639        0.504279        0.485855
2010-2019    105-109           0.681455        0.767629        0.700372
2010-2019    110+              1.642751        6.000000        1.709736
