"","Sex","Age","U","Value"
"858","Female",87,"u4",3.33166622876992
"859","Female",88,"u4",2.95184845835859
"860","Female",89,"u4",2.3347448746708
"861","Female",90,"u4",2.38521948900352
"862","Female",91,"u4",1.18987573873277
"863","Female",92,"u4",1.19187406484696
"864","Female",93,"u4",0.781751219818597
"865","Female",94,"u4",0.525647619941923
"866","Female",95,"u4",0.300349884206855
"867","Female",96,"u4",-0.0531608106655917
"868","Female",97,"u4",-0.397967630319689
"869","Female",98,"u4",-0.732530881679227
"870","Female",99,"u4",-1.05544476705994
"871","Female",100,"u4",-1.36509070541269
"872","Female",101,"u4",-1.66005444215532
"873","Female",102,"u4",-1.93881938576951
"874","Female",103,"u4",-2.20023682591875
"875","Female",104,"u4",-2.44310190739418
"876","Female",105,"u4",-2.66648694863892
"877","Female",106,"u4",-2.86980113844371
"878","Female",107,"u4",-3.05263338354204
"879","Female",108,"u4",-3.21491356122309
"880","Female",109,"u4",-3.35686616526801
