"","Sex","Age","U","Value"
"48","Male",47,"u1",-1017.33241325032
"49","Male",48,"u1",-1011.7839173909
"50","Male",49,"u1",-1006.14778001079
"51","Male",50,"u1",-999.72150696491
"52","Male",51,"u1",-996.012479255534
"53","Male",52,"u1",-988.804022437479
"54","Male",53,"u1",-983.934148563847
"55","Male",54,"u1",-977.961782165326
"56","Male",55,"u1",-972.749596137045
"57","Male",56,"u1",-967.224434292571
"58","Male",57,"u1",-962.005017103522
"59","Male",58,"u1",-955.798497453791
"60","Male",59,"u1",-950.186799414729
"61","Male",60,"u1",-942.990368360927
"62","Male",61,"u1",-939.368588196292
"63","Male",62,"u1",-931.966148048333
"64","Male",63,"u1",-926.327186729872
"65","Male",64,"u1",-920.316368164035
"66","Male",65,"u1",-914.10293633882
"67","Male",66,"u1",-909.644014073346
"68","Male",67,"u1",-903.474840420956
"69","Male",68,"u1",-897.199451134923
"70","Male",69,"u1",-891.536393741004
"71","Male",70,"u1",-884.186298460696
"72","Male",71,"u1",-880.111666405935
"73","Male",72,"u1",-871.970681868196
"74","Male",73,"u1",-865.878876751806
"75","Male",74,"u1",-859.287915751818
"76","Male",75,"u1",-852.880261468784
"77","Male",76,"u1",-846.791989132578
"78","Male",77,"u1",-841.344677141556
"79","Male",78,"u1",-833.790572873841
"80","Male",79,"u1",-827.800421321902
"81","Male",80,"u1",-820.477773910314
"82","Male",81,"u1",-815.667749143344
"83","Male",82,"u1",-807.643820020297
"84","Male",83,"u1",-801.230834178837
"85","Male",84,"u1",-793.982249849084
"86","Male",85,"u1",-788.262563862858
"87","Male",86,"u1",-781.641201579229
"88","Male",87,"u1",-775.606086926546
"89","Male",88,"u1",-769.533715392106
"90","Male",89,"u1",-763.732101525411
"91","Male",90,"u1",-757.038653536605
"92","Male",91,"u1",-752.484199570591
"93","Male",92,"u1",-745.930514829934
"94","Male",93,"u1",-740.471074873025
"95","Male",94,"u1",-734.9917364251
"96","Male",95,"u1",-729.086038315291
"97","Male",96,"u1",-723.831483247056
"98","Male",97,"u1",-718.728311183386
"99","Male",98,"u1",-713.783481606781
"100","Male",99,"u1",-709.003444018362
"101","Male",100,"u1",-704.394010464897
"102","Male",101,"u1",-699.960218390881
"103","Male",102,"u1",-695.706465584635
"104","Male",103,"u1",-691.636043750683
"105","Male",104,"u1",-687.751303329953
"106","Male",105,"u1",-684.05368436403
"107","Male",106,"u1",-680.543382017531
"108","Male",107,"u1",-677.219619633712
"109","Male",108,"u1",-674.080602650793
"110","Male",109,"u1",-671.123545719426
"111","Male",0,"u2",-46.9597503348424
"112","Male",1,"u2",-69.4112918950984
"113","Male",2,"u2",-72.8574837429427
"114","Male",3,"u2",-71.0956956902325
"115","Male",4,"u2",-67.081860477192
"116","Male",5,"u2",-63.4149182870871
"117","Male",6,"u2",-60.5626167194588
"118","Male",7,"u2",-57.5284092256913
"119","Male",8,"u2",-54.2507450162295
"120","Male",9,"u2",-51.2541479617455
"121","Male",10,"u2",-48.2348871175818
"122","Male",11,"u2",-44.7679075742486
"123","Male",12,"u2",-40.9208530099859
"124","Male",13,"u2",-36.3837074028952
"125","Male",14,"u2",-30.8349894406628
"126","Male",15,"u2",-24.7024154019069
"127","Male",16,"u2",-18.4461994481095
"128","Male",17,"u2",-12.920969084818
"129","Male",18,"u2",-9.41659741853331
"130","Male",19,"u2",-8.70933920269311
"131","Male",20,"u2",-9.71583207387124
"132","Male",21,"u2",-10.8871070971123
"133","Male",22,"u2",-11.700776930255
"134","Male",23,"u2",-12.1258862830688
"135","Male",24,"u2",-12.131580547055
"136","Male",25,"u2",-11.6637817712342
"137","Male",26,"u2",-10.7249567876314
"138","Male",27,"u2",-9.52301072084369
"139","Male",28,"u2",-8.58253608275368
"140","Male",29,"u2",-8.15554424984971
"141","Male",30,"u2",-7.70259757477557
"142","Male",31,"u2",-6.7604921092003
"143","Male",32,"u2",-5.83469584704041
"144","Male",33,"u2",-5.06448634218478
"145","Male",34,"u2",-4.41939494509732
"146","Male",35,"u2",-3.8661581521028
"147","Male",36,"u2",-3.14347763349078
"148","Male",37,"u2",-2.13835150596544
"149","Male",38,"u2",-0.836329172042858
"150","Male",39,"u2",0.405303253105446
"151","Male",40,"u2",1.59951306017778
"152","Male",41,"u2",3.06157925971519
"153","Male",42,"u2",4.57820480337847
"154","Male",43,"u2",6.00377960284206
"155","Male",44,"u2",7.32885351840298
"156","Male",45,"u2",8.66351767371022
"157","Male",46,"u2",10.0356409866837
"158","Male",47,"u2",11.2260458501951
"159","Male",48,"u2",12.1826151521003
"160","Male",49,"u2",13.0672281804902
"161","Male",50,"u2",13.9749227526811
"162","Male",51,"u2",14.9317443349321
"163","Male",52,"u2",15.796439711997
"164","Male",53,"u2",16.6277874246704
"165","Male",54,"u2",17.5864456325001
"166","Male",55,"u2",18.5609658772592
"167","Male",56,"u2",19.3972654532136
"168","Male",57,"u2",20.0187640515468
"169","Male",58,"u2",20.3561521509543
"170","Male",59,"u2",20.4699961342849
"171","Male",60,"u2",20.5262457999871
"172","Male",61,"u2",20.6202381016897
"173","Male",62,"u2",20.654172090395
"174","Male",63,"u2",20.6555118088024
"175","Male",64,"u2",20.7141923759008
"176","Male",65,"u2",20.8525230484728
"177","Male",66,"u2",21.039515906619
"178","Male",67,"u2",21.1510745937099
"179","Male",68,"u2",21.1054087683992
"180","Male",69,"u2",20.877175134975
"181","Male",70,"u2",20.6241527029788
"182","Male",71,"u2",20.4979824839586
"183","Male",72,"u2",20.3208764221434
"184","Male",73,"u2",20.1057040745986
"185","Male",74,"u2",19.9634092457965
"186","Male",75,"u2",19.9430941038388
"187","Male",76,"u2",20.0382656063229
"188","Male",77,"u2",20.1207288907658
"189","Male",78,"u2",20.1572847780908
"190","Male",79,"u2",20.2846465170266
"191","Male",80,"u2",20.5741410358459
"192","Male",81,"u2",20.8584074794398
"193","Male",82,"u2",20.9154421140371
"194","Male",83,"u2",20.8891108984196
"195","Male",84,"u2",21.0418916846823
"196","Male",85,"u2",21.4685838911425
"197","Male",86,"u2",22.0319027357743
"198","Male",87,"u2",22.5912035102939
"199","Male",88,"u2",23.1306856111637
"200","Male",89,"u2",23.6800382964898
"201","Male",90,"u2",24.3310217044911
"202","Male",91,"u2",25.1146120238916
"203","Male",92,"u2",25.812160686213
"204","Male",93,"u2",26.3003588802763
"205","Male",94,"u2",26.513670727847
"206","Male",95,"u2",26.5428267814976
"207","Male",96,"u2",26.6922790994818
"208","Male",97,"u2",27.0273004943548
"209","Male",98,"u2",27.4254258155252
"210","Male",99,"u2",27.8244073090748
"211","Male",100,"u2",28.2126677135776
"212","Male",101,"u2",28.5874500278341
"213","Male",102,"u2",28.9466908368471
"214","Male",103,"u2",29.2884553394481
"215","Male",104,"u2",29.6109880631475
"216","Male",105,"u2",29.9127629312902
"217","Male",106,"u2",30.192023254247
"218","Male",107,"u2",30.4427446345808
"219","Male",108,"u2",30.6445015647012
"220","Male",109,"u2",30.7759579571586
"221","Male",0,"u3",6.00596740596462
"222","Male",1,"u3",4.70830217257616
"223","Male",2,"u3",8.50257861283282
"224","Male",3,"u3",10.3419317119384
"225","Male",4,"u3",11.8017913922832
"226","Male",5,"u3",12.7495514131614
"227","Male",6,"u3",13.4936133556739
"228","Male",7,"u3",14.1607570154388
"229","Male",8,"u3",14.6385932949508
"230","Male",9,"u3",14.7045342050596
"231","Male",10,"u3",14.1998628040051
"232","Male",11,"u3",13.1230472851276
"233","Male",12,"u3",11.4246506313529
"234","Male",13,"u3",9.02580432818623
"235","Male",14,"u3",6.11951212510548
"236","Male",15,"u3",3.06508783292278
"237","Male",16,"u3",0.0564161733696215
"238","Male",17,"u3",-2.79577475533039
"239","Male",18,"u3",-5.27682841320491
"240","Male",19,"u3",-7.22030208007182
"241","Male",20,"u3",-8.70631226712625
"242","Male",21,"u3",-9.9396827940021
"243","Male",22,"u3",-10.9992922897362
"244","Male",23,"u3",-11.8613265325314
"245","Male",24,"u3",-12.5554756567689
"246","Male",25,"u3",-13.1638773295483
"247","Male",26,"u3",-13.7240473452264
"248","Male",27,"u3",-14.1845706932232
"249","Male",28,"u3",-14.4466291625263
"250","Male",29,"u3",-14.4972160085017
"251","Male",30,"u3",-14.4604755327411
"252","Male",31,"u3",-14.4445014425154
"253","Male",32,"u3",-14.4546271507691
"254","Male",33,"u3",-14.4408527857498
"255","Male",34,"u3",-14.3081499462423
"256","Male",35,"u3",-13.9915809022499
"257","Male",36,"u3",-13.5665785797066
"258","Male",37,"u3",-13.1649792281432
"259","Male",38,"u3",-12.817669852028
"260","Male",39,"u3",-12.4688164202393
"261","Male",40,"u3",-12.0695678476752
"262","Male",41,"u3",-11.6062929938205
"263","Male",42,"u3",-11.1005459186243
"264","Male",43,"u3",-10.5741933197459
"265","Male",44,"u3",-10.027826524276
"266","Male",45,"u3",-9.4739924039708
"267","Male",46,"u3",-8.93240297244667
"268","Male",47,"u3",-8.40121441005173
"269","Male",48,"u3",-7.86813963963339
"270","Male",49,"u3",-7.32985860757126
"271","Male",50,"u3",-6.78272252994358
"272","Male",51,"u3",-6.2209573815973
"273","Male",52,"u3",-5.65042975242721
"274","Male",53,"u3",-5.08840949191103
"275","Male",54,"u3",-4.54058607752246
"276","Male",55,"u3",-3.98272780443347
"277","Male",56,"u3",-3.41092412122375
"278","Male",57,"u3",-2.89319378644308
"279","Male",58,"u3",-2.50938565215504
"280","Male",59,"u3",-2.25022305061957
"281","Male",60,"u3",-2.0046198938975
"282","Male",61,"u3",-1.67807861151514
"283","Male",62,"u3",-1.28530355709601
"284","Male",63,"u3",-0.885590607612195
"285","Male",64,"u3",-0.493355724589024
"286","Male",65,"u3",-0.0841957761385304
"287","Male",66,"u3",0.349916013493019
"288","Male",67,"u3",0.788627647329954
"289","Male",68,"u3",1.22231379087937
"290","Male",69,"u3",1.6624698645903
"291","Male",70,"u3",2.10682289336755
"292","Male",71,"u3",2.49407012387499
"293","Male",72,"u3",2.75708221264311
"294","Male",73,"u3",2.93537951083657
"295","Male",74,"u3",3.15136183046335
"296","Male",75,"u3",3.496316639819
"297","Male",76,"u3",3.93475927322604
"298","Male",77,"u3",4.29416885306663
"299","Male",78,"u3",4.44264804626145
"300","Male",79,"u3",4.44241810040139
"301","Male",80,"u3",4.47271450717667
"302","Male",81,"u3",4.66967014695308
"303","Male",82,"u3",5.0451598861745
"304","Male",83,"u3",5.52652702197301
"305","Male",84,"u3",6.05033982725277
"306","Male",85,"u3",6.59343479565591
"307","Male",86,"u3",7.13897318058935
"308","Male",87,"u3",7.65572770520501
"309","Male",88,"u3",8.12703927364449
"310","Male",89,"u3",8.57303996712451
"311","Male",90,"u3",9.03539961530489
"312","Male",91,"u3",9.53291562859278
"313","Male",92,"u3",10.0331772642215
"314","Male",93,"u3",10.4843402921282
"315","Male",94,"u3",10.8593241129631
"316","Male",95,"u3",11.1723343031727
"317","Male",96,"u3",11.461803807626
"318","Male",97,"u3",11.7503366433503
"319","Male",98,"u3",12.0331656003941
"320","Male",99,"u3",12.2981740492399
"321","Male",100,"u3",12.539057893298
"322","Male",101,"u3",12.7540871942897
"323","Male",102,"u3",12.9429489740956
"324","Male",103,"u3",13.1058165364386
"325","Male",104,"u3",13.2430826515082
"326","Male",105,"u3",13.3551366031389
"327","Male",106,"u3",13.4422418066886
"328","Male",107,"u3",13.5046373973736
"329","Male",108,"u3",13.5445369718858
"330","Male",109,"u3",13.5674123979683
"331","Male",0,"u4",5.06324613089387
"332","Male",1,"u4",-0.685137324020717
"333","Male",2,"u4",-0.684963813996446
"334","Male",3,"u4",2.28997643377686
"335","Male",4,"u4",2.99195715364102
"336","Male",5,"u4",3.86877536269254
"337","Male",6,"u4",4.73705925995125
"338","Male",7,"u4",5.28918091152725
"339","Male",8,"u4",5.22762260418764
"340","Male",9,"u4",4.50382031522163
"341","Male",10,"u4",3.36203367016695
"342","Male",11,"u4",2.0907453084855
"343","Male",12,"u4",0.764882302723811
"344","Male",13,"u4",-0.724817552953268
"345","Male",14,"u4",-2.44201937505823
"346","Male",15,"u4",-4.30058686799705
"347","Male",16,"u4",-6.17066008013639
"348","Male",17,"u4",-7.97312395995653
"349","Male",18,"u4",-9.6348364963687
"350","Male",19,"u4",-11.0256423172466
"351","Male",20,"u4",-11.9942135588375
"352","Male",21,"u4",-12.4598032588291
"353","Male",22,"u4",-12.4722983188112
"354","Male",23,"u4",-12.1872296782193
"355","Male",24,"u4",-11.762160303458
"356","Male",25,"u4",-11.2641666753456
"357","Male",26,"u4",-10.6685599505054
"358","Male",27,"u4",-9.93955412457549
"359","Male",28,"u4",-9.09708814581119
"360","Male",29,"u4",-8.19167553899008
"361","Male",30,"u4",-7.2359441422921
"362","Male",31,"u4",-6.20310418305541
"363","Male",32,"u4",-5.09294600396746
"364","Male",33,"u4",-3.96817160690928
"365","Male",34,"u4",-2.92412451304052
"366","Male",35,"u4",-2.0219708251193
"367","Male",36,"u4",-1.23068716372318
"368","Male",37,"u4",-0.43912418798953
"369","Male",38,"u4",0.439572760194324
"370","Male",39,"u4",1.37748655566672
"371","Male",40,"u4",2.26692880751489
"372","Male",41,"u4",3.02922696195143
"373","Male",42,"u4",3.66608162545332
"374","Male",43,"u4",4.22666096334939
"375","Male",44,"u4",4.75778016333878
"376","Male",45,"u4",5.28144473535832
"377","Male",46,"u4",5.79334610768174
"378","Male",47,"u4",6.27153976318725
"379","Male",48,"u4",6.68893248550179
"380","Male",49,"u4",7.0278505515075
"381","Male",50,"u4",7.29056833269067
"382","Male",51,"u4",7.49850432328661
"383","Male",52,"u4",7.67459741067887
"384","Male",53,"u4",7.82881824582407
"385","Male",54,"u4",7.96494361410226
"386","Male",55,"u4",8.09529152776964
"387","Male",56,"u4",8.23580704895372
"388","Male",57,"u4",8.38641500569433
"389","Male",58,"u4",8.52252359382435
"390","Male",59,"u4",8.61142702964273
"391","Male",60,"u4",8.6407544303591
"392","Male",61,"u4",8.62872332790926
"393","Male",62,"u4",8.59806799912428
"394","Male",63,"u4",8.54045732765484
"395","Male",64,"u4",8.41826350695619
"396","Male",65,"u4",8.20765635854224
"397","Male",66,"u4",7.92848128379473
"398","Male",67,"u4",7.62306635178087
"399","Male",68,"u4",7.31496976970768
"400","Male",69,"u4",7.00690750899723
"401","Male",70,"u4",6.71203073713772
"402","Male",71,"u4",6.46409789828412
"403","Male",72,"u4",6.28168649881705
"404","Male",73,"u4",6.13111169136752
"405","Male",74,"u4",5.93824776173982
"406","Male",75,"u4",5.64399541851384
"407","Male",76,"u4",5.25100177560322
"408","Male",77,"u4",4.81366142315919
"409","Male",78,"u4",4.37622193495631
"410","Male",79,"u4",3.93118256050393
"411","Male",80,"u4",3.44580252685847
"412","Male",81,"u4",2.91081211248627
"413","Male",82,"u4",2.34435170987952
"414","Male",83,"u4",1.76027538578037
"415","Male",84,"u4",1.15076639064264
"416","Male",85,"u4",0.501000972919721
"417","Male",86,"u4",-0.191718453176109
"418","Male",87,"u4",-0.915317152659823
"419","Male",88,"u4",-1.65263234518628
"420","Male",89,"u4",-2.38802094434592
"421","Male",90,"u4",-3.1054826128775
"422","Male",91,"u4",-3.78424392630326
"423","Male",92,"u4",-4.40778433325223
"424","Male",93,"u4",-4.97978284724263
"425","Male",94,"u4",-5.52129039890954
"426","Male",95,"u4",-6.04873117596937
"427","Male",96,"u4",-6.56145564717628
"428","Male",97,"u4",-7.0493463093922
"429","Male",98,"u4",-7.5046666902061
"430","Male",99,"u4",-7.92503614314866
"431","Male",100,"u4",-8.31069412336482
"432","Male",101,"u4",-8.66192006186689
"433","Male",102,"u4",-8.97873698550087
"434","Male",103,"u4",-9.26094642804877
"435","Male",104,"u4",-9.50820368988711
"436","Male",105,"u4",-9.71925188003952
"437","Male",106,"u4",-9.89177668685352
"438","Male",107,"u4",-10.024290556813
"439","Male",108,"u4",-10.1192411479774
"440","Male",109,"u4",-10.1835097020282
"441","Female",0,"u1",-936.950892869784
"442","Female",1,"u1",-1080.5931380693
"443","Female",2,"u1",-1123.81641107194
"444","Female",3,"u1",-1148.09074465644
"445","Female",4,"u1",-1163.32155890905
"446","Female",5,"u1",-1175.85472221315
"447","Female",6,"u1",-1185.33192319977
"448","Female",7,"u1",-1196.32498289115
"449","Female",8,"u1",-1204.07271008777
"450","Female",9,"u1",-1209.47154394327
"451","Female",10,"u1",-1212.16730738186
"452","Female",11,"u1",-1212.89563877758
"453","Female",12,"u1",-1209.2692732949
"454","Female",13,"u1",-1202.59688923958
"455","Female",14,"u1",-1192.50013236469
"456","Female",15,"u1",-1181.21529339196
"457","Female",16,"u1",-1169.83859130218
"458","Female",17,"u1",-1163.4004018244
"459","Female",18,"u1",-1156.46988949671
"460","Female",19,"u1",-1153.54098007809
"461","Female",20,"u1",-1151.33603630535
"462","Female",21,"u1",-1150.63381385248
"463","Female",22,"u1",-1148.73264371837
"464","Female",23,"u1",-1147.91198918157
"465","Female",24,"u1",-1146.0308082883
"466","Female",25,"u1",-1143.3711226808
"467","Female",26,"u1",-1140.86303928345
"468","Female",27,"u1",-1138.55902607746
"469","Female",28,"u1",-1136.37672832624
"470","Female",29,"u1",-1131.46388208873
"471","Female",30,"u1",-1127.60640146871
"472","Female",31,"u1",-1126.45974681807
"473","Female",32,"u1",-1121.50429677312
"474","Female",33,"u1",-1118.13869454013
"475","Female",34,"u1",-1113.15248497239
"476","Female",35,"u1",-1107.92006454734
"477","Female",36,"u1",-1104.37225298776
"478","Female",37,"u1",-1100.74294496906
"479","Female",38,"u1",-1094.11558989187
"480","Female",39,"u1",-1090.82284316437
"481","Female",40,"u1",-1085.23563328189
"482","Female",41,"u1",-1082.32861320378
"483","Female",42,"u1",-1075.23458548597
"484","Female",43,"u1",-1071.29334244477
"485","Female",44,"u1",-1066.67975829582
"486","Female",45,"u1",-1060.97732666055
"487","Female",46,"u1",-1057.00108605431
"488","Female",47,"u1",-1051.54289185436
"489","Female",48,"u1",-1045.73441118082
"490","Female",49,"u1",-1040.46507601164
"491","Female",50,"u1",-1033.95786875819
"492","Female",51,"u1",-1031.04576920163
"493","Female",52,"u1",-1023.98091372113
"494","Female",53,"u1",-1019.78097543992
"495","Female",54,"u1",-1014.12363303934
"496","Female",55,"u1",-1009.29246842035
"497","Female",56,"u1",-1003.48241762726
"498","Female",57,"u1",-998.593543636963
"499","Female",58,"u1",-992.293690386036
"500","Female",59,"u1",-986.944663853449
"501","Female",60,"u1",-979.160120298509
"502","Female",61,"u1",-975.097632173332
"503","Female",62,"u1",-967.296169624486
"504","Female",63,"u1",-961.689377154749
"505","Female",64,"u1",-955.118897377048
"506","Female",65,"u1",-948.149542058709
"507","Female",66,"u1",-943.030846190417
"508","Female",67,"u1",-936.143496172309
"509","Female",68,"u1",-928.925206224819
"510","Female",69,"u1",-922.590402877079
"511","Female",70,"u1",-913.481218193386
"512","Female",71,"u1",-908.945643660575
"513","Female",72,"u1",-899.670516930255
"514","Female",73,"u1",-892.804051033242
"515","Female",74,"u1",-885.02412373732
"516","Female",75,"u1",-877.488539760297
"517","Female",76,"u1",-870.471530151664
"518","Female",77,"u1",-864.062271980494
"519","Female",78,"u1",-855.361231830324
"520","Female",79,"u1",-848.63579304877
"521","Female",80,"u1",-840.196196079757
"522","Female",81,"u1",-835.034968490647
"523","Female",82,"u1",-825.985332697667
"524","Female",83,"u1",-818.711894729338
"525","Female",84,"u1",-810.770245257137
"526","Female",85,"u1",-804.066453656179
"527","Female",86,"u1",-796.852624899509
"528","Female",87,"u1",-790.386398796596
"529","Female",88,"u1",-783.658068121025
"530","Female",89,"u1",-777.24939278093
"531","Female",90,"u1",-769.528076036034
"532","Female",91,"u1",-764.888437799809
"533","Female",92,"u1",-757.651620542674
"534","Female",93,"u1",-751.630455697797
"535","Female",94,"u1",-745.43699674715
"536","Female",95,"u1",-738.622716592689
"537","Female",96,"u1",-732.688819056059
"538","Female",97,"u1",-726.912501402535
"539","Female",98,"u1",-721.303350290908
"540","Female",99,"u1",-715.870766077766
"541","Female",100,"u1",-710.623660155895
"542","Female",101,"u1",-705.570190189793
"543","Female",102,"u1",-700.717608828722
"544","Female",103,"u1",-696.072315488198
"545","Female",104,"u1",-691.639322771563
"546","Female",105,"u1",-687.422305715054
"547","Female",106,"u1",-683.423625746217
"548","Female",107,"u1",-679.643925137031
"549","Female",108,"u1",-676.082519358445
"550","Female",109,"u1",-672.737034659107
"551","Female",0,"u2",-33.1551134515616
"552","Female",1,"u2",-59.1598413108172
"553","Female",2,"u2",-64.1768603103179
"554","Female",3,"u2",-63.1869904964168
"555","Female",4,"u2",-59.8136411685157
"556","Female",5,"u2",-56.8905563871361
"557","Female",6,"u2",-54.6396937484016
"558","Female",7,"u2",-52.3486708774518
"559","Female",8,"u2",-49.7845072172809
"560","Female",9,"u2",-47.6178370784232
"561","Female",10,"u2",-46.2088198353975
"562","Female",11,"u2",-44.7775923486401
"563","Female",12,"u2",-42.5346062040998
"564","Female",13,"u2",-39.4059221616455
"565","Female",14,"u2",-35.4030487853409
"566","Female",15,"u2",-31.0388253140131
"567","Female",16,"u2",-27.3236854783705
"568","Female",17,"u2",-24.680196246945
"569","Female",18,"u2",-23.0567209417923
"570","Female",19,"u2",-22.748777181632
"571","Female",20,"u2",-23.6048901356608
"572","Female",21,"u2",-24.9436058335286
"573","Female",22,"u2",-26.2442729758182
"574","Female",23,"u2",-27.0499080132262
"575","Female",24,"u2",-26.9095021731227
"576","Female",25,"u2",-25.9460560997293
"577","Female",26,"u2",-24.8500502813513
"578","Female",27,"u2",-23.9376015284716
"579","Female",28,"u2",-22.5613439558054
"580","Female",29,"u2",-20.4560210034893
"581","Female",30,"u2",-18.700880363838
"582","Female",31,"u2",-17.6364955530838
"583","Female",32,"u2",-16.5677819054289
"584","Female",33,"u2",-14.8904693184401
"585","Female",34,"u2",-12.52921318432
"586","Female",35,"u2",-10.1735202067857
"587","Female",36,"u2",-8.28404797120853
"588","Female",37,"u2",-6.3401032242487
"589","Female",38,"u2",-4.21800957769725
"590","Female",39,"u2",-2.36344444878491
"591","Female",40,"u2",-0.444039028663624
"592","Female",41,"u2",1.92094255017602
"593","Female",42,"u2",4.54075954694723
"594","Female",43,"u2",7.03318252016244
"595","Female",44,"u2",9.16252519802701
"596","Female",45,"u2",11.0014014749124
"597","Female",46,"u2",12.8609256754108
"598","Female",47,"u2",14.8164883139886
"599","Female",48,"u2",16.4818758739447
"600","Female",49,"u2",17.616740135708
"601","Female",50,"u2",18.2893831138787
"602","Female",51,"u2",18.7828874162768
"603","Female",52,"u2",19.2180188807315
"604","Female",53,"u2",19.7274030381225
"605","Female",54,"u2",20.3715002668354
"606","Female",55,"u2",21.0586379532801
"607","Female",56,"u2",21.6598431051959
"608","Female",57,"u2",21.9788702886373
"609","Female",58,"u2",21.8732320941706
"610","Female",59,"u2",21.4838778704945
"611","Female",60,"u2",21.2194965062367
"612","Female",61,"u2",21.2199933490646
"613","Female",62,"u2",21.0622111249444
"614","Female",63,"u2",20.7745257527239
"615","Female",64,"u2",20.6565207160766
"616","Female",65,"u2",20.7560829039363
"617","Female",66,"u2",20.9936180514054
"618","Female",67,"u2",21.1497407973697
"619","Female",68,"u2",21.0838634762732
"620","Female",69,"u2",20.849578238112
"621","Female",70,"u2",20.6240087452459
"622","Female",71,"u2",20.5840277992799
"623","Female",72,"u2",20.606169426263
"624","Female",73,"u2",20.7097500697441
"625","Female",74,"u2",20.9105895575851
"626","Female",75,"u2",21.2061117316917
"627","Female",76,"u2",21.665084211702
"628","Female",77,"u2",22.1576052350225
"629","Female",78,"u2",22.6284095154718
"630","Female",79,"u2",23.2580162174223
"631","Female",80,"u2",24.1246972501838
"632","Female",81,"u2",24.9893350689496
"633","Female",82,"u2",25.5429945347923
"634","Female",83,"u2",25.9376303967873
"635","Female",84,"u2",26.4438472737104
"636","Female",85,"u2",27.1924133065183
"637","Female",86,"u2",28.1175717965416
"638","Female",87,"u2",29.0472673397638
"639","Female",88,"u2",29.9105120894897
"640","Female",89,"u2",30.6763324069871
"641","Female",90,"u2",31.4336271731646
"642","Female",91,"u2",32.307827448132
"643","Female",92,"u2",33.0939226962371
"644","Female",93,"u2",33.7216186598914
"645","Female",94,"u2",34.2387156688707
"646","Female",95,"u2",34.7028808312228
"647","Female",96,"u2",35.234236927172
"648","Female",97,"u2",35.8399894200154
"649","Female",98,"u2",36.4567043921962
"650","Female",99,"u2",37.0539079968036
"651","Female",100,"u2",37.624174232965
"652","Female",101,"u2",38.1640494443764
"653","Female",102,"u2",38.6705273222796
"654","Female",103,"u2",39.1408742717267
"655","Female",104,"u2",39.5727276813341
"656","Female",105,"u2",39.9641785737515
"657","Female",106,"u2",40.3132831017479
"658","Female",107,"u2",40.6138485316412
"659","Female",108,"u2",40.845851164074
"660","Female",109,"u2",40.9919767132931
"661","Female",0,"u3",11.7200103884633
"662","Female",1,"u3",8.18206353823392
"663","Female",2,"u3",4.41047745064792
"664","Female",3,"u3",2.45433477199655
"665","Female",4,"u3",0.288743309892202
"666","Female",5,"u3",-3.14081393435684
"667","Female",6,"u3",-8.01467207139455
"668","Female",7,"u3",-13.1717674029443
"669","Female",8,"u3",-17.2517004452625
"670","Female",9,"u3",-19.5597083316536
"671","Female",10,"u3",-19.9745462787134
"672","Female",11,"u3",-18.6516821026527
"673","Female",12,"u3",-16.1196512959347
"674","Female",13,"u3",-13.0573825123768
"675","Female",14,"u3",-9.82847732181328
"676","Female",15,"u3",-6.56465162497371
"677","Female",16,"u3",-3.55847403585843
"678","Female",17,"u3",-1.28062881410803
"679","Female",18,"u3",-0.0130596214946648
"680","Female",19,"u3",0.288138121422806
"681","Female",20,"u3",0.00448036001693069
"682","Female",21,"u3",-0.231113702466916
"683","Female",22,"u3",-0.0494488392909612
"684","Female",23,"u3",0.435706591087333
