Bulgaria, Life expectancy at birth (period, 1x10)	Last modified: 15 Sep 2022;  Methods Protocol: v6 (2017)

  Year       Female    Male     Total
1947-1949     57.58    54.45    56.00
1950-1959     65.75    62.39    64.06
1960-1969     72.40    68.59    70.47
1970-1979     73.57    68.73    71.07
1980-1989     74.41    68.38    71.28
1990-1999     74.69    67.58    71.00
2000-2009     76.16    69.14    72.57
2010-2019     78.15    71.12    74.58
2020-2021     76.24    68.98    72.46
