Austria, Life expectancy at birth (period, 1x10)	Last modified: 30 Mar 2021;  Methods Protocol: v6 (2017)

  Year       Female    Male     Total
1947-1949     65.15    60.15    62.72
1950-1959     69.82    64.19    67.10
1960-1969     72.95    66.45    69.82
1970-1979     74.68    67.62    71.30
1980-1989     77.28    70.32    73.98
1990-1999     79.81    73.30    76.72
2000-2009     82.14    76.50    79.44
2010-2019     83.68    78.75    81.28
