England and Wales, Total Population,  Deaths (Lexis triangle)	Last modified: 27 Nov 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1841    0      1841    22154.14    27549.89    49704.03
 1841    0      1840    10645.86    13975.11    24620.97
 1841    1      1840     7701.29     8141.42    15842.71
 1841    1      1839     5593.71     5872.58    11466.29
 1841    2      1839     3890.47     3911.58     7802.05
 1841    2      1838     3628.53     3619.42     7247.95
 1841    3      1838     2478.04     2562.20     5040.24
 1841    3      1837     2412.96     2475.80     4888.76
 1841    4      1837     1797.61     1844.60     3642.21
 1841    4      1836     1750.39     1782.40     3532.79
 1841    5      1836     1345.03     1392.61     2737.64
 1841    5      1835     1369.71     1375.59     2745.30
 1841    6      1835     1044.56     1095.80     2140.36
 1841    6      1834     1063.73     1082.41     2146.14
 1841    7      1834      807.25      857.85     1665.10
 1841    7      1833      822.07      847.36     1669.43
 1841    8      1833      633.11      678.75     1311.86
 1841    8      1832      644.73      670.45     1315.18
 1841    9      1832      522.12      558.51     1080.63
 1841    9      1831      531.70      551.68     1083.38
 1841   10      1831      452.53      479.38      931.91
 1841   10      1830      490.93      496.20      987.13
 1841   11      1830      427.60      439.79      867.39
 1841   11      1829      463.88      455.23      919.11
 1841   12      1829      424.04      420.59      844.63
 1841   12      1828      460.01      435.35      895.36
 1841   13      1828      441.84      421.75      863.59
 1841   13      1827      479.33      436.56      915.89
 1841   14      1827      481.02      443.29      924.31
 1841   14      1826      521.83      458.86      980.69
 1841   15      1826      536.99      472.54     1009.53
 1841   15      1825      581.38      506.87     1088.25
 1841   16      1825      588.11      510.44     1098.55
 1841   16      1824      636.73      547.52     1184.25
 1841   17      1824      629.75      545.08     1174.83
 1841   17      1823      681.81      584.68     1266.49
 1841   18      1823      661.90      576.46     1238.36
 1841   18      1822      716.62      618.33     1334.95
 1841   19      1822      684.57      604.58     1289.15
 1841   19      1821      741.16      648.50     1389.66
 1841   20      1821      709.09      655.80     1364.89
 1841   20      1820      745.30      646.74     1392.04
 1841   21      1820      716.40      672.12     1388.52
 1841   21      1819      752.97      662.85     1415.82
 1841   22      1819      717.62      678.83     1396.45
 1841   22      1818      754.26      669.46     1423.72
 1841   23      1818      712.76      675.93     1388.69
 1841   23      1817      749.15      666.60     1415.75
 1841   24      1817      701.81      663.41     1365.22
 1841   24      1816      737.65      654.25     1391.90
 1841   25      1816      688.09      649.10     1337.19
 1841   25      1815      718.89      628.47     1347.36
 1841   26      1815      672.05      628.90     1300.95
 1841   26      1814      702.14      608.91     1311.05
 1841   27      1814      657.06      610.82     1267.88
 1841   27      1813      686.47      591.40     1277.87
 1841   28      1813      643.11      594.87     1237.98
 1841   28      1812      671.90      575.96     1247.86
 1841   29      1812      630.20      581.05     1211.25
 1841   29      1811      658.41      562.58     1220.99
 1841   30      1811      618.97      563.76     1182.73
 1841   30      1810      645.38      556.87     1202.25
 1841   31      1810      608.13      554.30     1162.43
 1841   31      1809      634.08      547.52     1181.60
 1841   32      1809      598.33      546.94     1145.27
 1841   32      1808      623.87      540.25     1164.12
 1841   33      1808      589.58      541.69     1131.27
 1841   33      1807      614.75      535.07     1149.82
 1841   34      1807      581.88      538.56     1120.44
 1841   34      1806      606.71      531.97     1138.68
 1841   35      1806      571.37      526.96     1098.33
 1841   35      1805      603.19      540.90     1144.09
 1841   36      1805      564.59      526.17     1090.76
 1841   36      1804      596.04      540.08     1136.12
 1841   37      1804      557.66      525.58     1083.24
 1841   37      1803      588.72      539.48     1128.20
 1841   38      1803      550.58      525.20     1075.78
 1841   38      1802      581.25      539.09     1120.34
 1841   39      1802      543.35      525.03     1068.38
 1841   39      1801      573.61      538.92     1112.53
 1841   40      1801      536.18      519.54     1055.72
 1841   40      1800      565.59      544.50     1110.09
 1841   41      1800      528.63      519.79     1048.42
 1841   41      1799      557.63      544.76     1102.39
 1841   42      1799      520.94      520.25     1041.19
 1841   42      1798      549.51      545.24     1094.75
 1841   43      1798      513.08      520.92     1034.00
 1841   43      1797      541.23      545.94     1087.17
 1841   44      1797      505.08      521.80     1026.88
 1841   44      1796      532.78      546.86     1079.64
 1841   45      1796      497.15      519.63     1016.78
 1841   45      1795      524.62      551.38     1076.00
 1841   46      1795      490.78      521.31     1012.09
 1841   46      1794      517.91      553.17     1071.08
 1841   47      1794      486.21      523.61     1009.82
 1841   47      1793      513.08      555.60     1068.68
 1841   48      1793      483.43      526.51     1009.94
 1841   48      1792      510.15      558.69     1068.84
 1841   49      1792      482.44      530.02     1012.46
 1841   49      1791      509.11      562.41     1071.52
 1841   50      1791      481.95      534.47     1016.42
 1841   50      1790      511.24      566.45     1077.69
 1841   51      1790      484.54      539.21     1023.75
 1841   51      1789      513.99      571.47     1085.46
 1841   52      1789      488.91      544.55     1033.46
 1841   52      1788      518.63      577.13     1095.76
 1841   53      1788      495.08      550.50     1045.58
 1841   53      1787      525.16      583.44     1108.60
 1841   54      1787      503.02      557.06     1060.08
 1841   54      1786      533.60      590.39     1123.99
 1841   55      1786      511.92      564.60     1076.52
 1841   55      1785      544.55      597.66     1142.21
 1841   56      1785      522.82      572.49     1095.31
 1841   56      1784      556.15      606.02     1162.17
 1841   57      1784      534.91      581.11     1116.02
 1841   57      1783      569.01      615.14     1184.15
 1841   58      1783      548.17      590.44     1138.61
 1841   58      1782      583.12      625.02     1208.14
 1841   59      1782      562.62      600.50     1163.12
 1841   59      1781      598.49      635.67     1234.16
 1841   60      1781      573.12      609.39     1182.51
 1841   60      1780      620.25      648.97     1269.22
 1841   61      1780      589.79      620.85     1210.64
 1841   61      1779      638.28      661.17     1299.45
 1841   62      1779      607.62      633.04     1240.66
 1841   62      1778      657.59      674.15     1331.74
 1841   63      1778      626.63      645.94     1272.57
 1841   63      1777      678.16      687.89     1366.05
 1841   64      1777      646.81      659.55     1306.36
 1841   64      1776      699.99      702.39     1402.38
 1841   65      1776      661.89      670.37     1332.26
 1841   65      1775      728.19      720.22     1448.41
 1841   66      1775      680.88      682.60     1363.48
 1841   66      1774      749.08      733.36     1482.44
 1841   67      1774      697.68      692.79     1390.47
 1841   67      1773      767.56      744.31     1511.87
 1841   68      1773      712.30      700.93     1413.23
 1841   68      1772      783.65      753.06     1536.71
 1841   69      1772      724.74      707.03     1431.77
 1841   69      1771      797.33      759.61     1556.94
 1841   70      1771      730.98      708.29     1439.27
 1841   70      1770      812.62      766.77     1579.39
 1841   71      1770      739.01      710.29     1449.30
 1841   71      1769      821.55      768.95     1590.50
 1841   72      1769      744.86      710.27     1455.13
 1841   72      1768      828.06      768.92     1596.98
 1841   73      1768      748.55      708.20     1456.75
 1841   73      1767      832.16      766.68     1598.84
 1841   74      1767      750.06      704.11     1454.17
 1841   74      1766      833.84      762.25     1596.09
 1841   75      1766      744.29      693.92     1438.21
 1841   75      1765      837.10      758.78     1595.88
 1841   76      1765      738.27      683.25     1421.52
 1841   76      1764      830.33      747.12     1577.45
 1841   77      1764      726.89      668.01     1394.90
 1841   77      1763      817.54      730.45     1547.99
 1841   78      1763      710.15      648.20     1358.35
 1841   78      1762      798.70      708.79     1507.49
 1841   79      1762      688.04      623.83     1311.87
 1841   79      1761      773.84      682.14     1455.98
 1841   80      1761      660.42      595.75     1256.17
 1841   80      1760      743.08      649.61     1392.69
 1841   81      1760      627.59      562.19     1189.78
 1841   81      1759      706.14      613.01     1319.15
 1841   82      1759      589.40      524.04     1113.44
 1841   82      1758      663.17      571.42     1234.59
 1841   83      1758      545.85      481.33     1027.18
 1841   83      1757      614.16      524.84     1139.00
 1841   84      1757      496.93      434.03      930.96
 1841   84      1756      559.12      473.27     1032.39
 1841   85      1756      471.63      379.76      851.39
