East Germany,  Deaths (Lexis triangle)	Last modified: 03 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1956   72      1883     1733.00     1568.00     3301.00
 1956   73      1883     1654.00     1403.00     3057.00
 1956   73      1882     1762.00     1634.00     3396.00
 1956   74      1882     1650.00     1495.00     3145.00
 1956   74      1881     1861.00     1613.00     3474.00
 1956   75      1881     1669.00     1588.00     3257.00
 1956   75      1880     1836.00     1680.00     3516.00
 1956   76      1880     1749.00     1537.00     3286.00
 1956   76      1879     1986.00     1760.00     3746.00
 1956   77      1879     1870.00     1730.00     3600.00
 1956   77      1878     2062.00     1742.00     3804.00
 1956   78      1878     1877.00     1625.00     3502.00
 1956   78      1877     2101.00     1804.00     3905.00
 1956   79      1877     1879.00     1581.00     3460.00
 1956   79      1876     2118.00     1706.00     3824.00
 1956   80      1876     1768.00     1514.00     3282.00
 1956   80      1875     2022.00     1623.00     3645.00
 1956   81      1875     1733.00     1430.00     3163.00
 1956   81      1874     1888.00     1497.00     3385.00
 1956   82      1874     1509.00     1262.00     2771.00
 1956   82      1873     1689.00     1367.00     3056.00
 1956   83      1873     1428.00     1118.00     2546.00
 1956   83      1872     1573.00     1151.00     2724.00
 1956   84      1872     1239.00      968.00     2207.00
 1956   84      1871     1100.00      822.00     1922.00
 1956   85      1871      881.00      702.00     1583.00
 1956   85      1870     1053.00      779.00     1832.00
 1956   86      1870      927.00      677.00     1604.00
 1956   86      1869      971.00      685.00     1656.00
 1956   87      1869      709.00      557.00     1266.00
 1956   87      1868      720.00      559.00     1279.00
 1956   88      1868      619.00      387.00     1006.00
 1956   88      1867      591.00      404.00      995.00
 1956   89      1867      437.00      303.00      740.00
 1956   89      1866      501.00      323.00      824.00
 1956   90      1866      341.00      261.00      602.00
 1956   90      1865      348.00      202.00      550.00
 1956   91      1865      230.00      138.00      368.00
 1956   91      1864      246.00      173.00      419.00
 1956   92      1864      190.00       92.00      282.00
 1956   92      1863      172.00      109.00      281.00
 1956   93      1863      121.00       83.00      204.00
 1956   93      1862      148.00       59.00      207.00
 1956   94      1862       75.00       30.00      105.00
 1956   94      1861       79.00       30.00      109.00
 1956   95      1861       48.00       19.00       67.00
 1956   95      1860       51.00       23.00       74.00
 1956   96      1860       39.00       11.00       50.00
 1956   96      1859       25.00       16.00       41.00
 1956   97      1859       19.00        4.00       23.00
 1956   97      1858       16.00        9.00       25.00
 1956   98      1858       10.00        6.00       16.00
 1956   98      1857        5.00        2.00        7.00
 1956   99      1857        7.00        1.00        8.00
 1956   99      1856        4.00        2.00        6.00
 1956  100      1856        3.19        0.60        3.79
 1956  100      1855        2.28        0.40        2.68
 1956  101      1855        1.63        0.00        1.63
 1956  101      1854        1.15        0.00        1.15
 1956  102      1854        0.81        0.00        0.81
 1956  102      1853        0.56        0.00        0.56
 1956  103      1853        0.39        0.00        0.39
 1956  103      1852        0.00        0.00        0.00
 1956  104      1852        0.00        0.00        0.00
 1956  104      1851        0.00        0.00        0.00
 1956  105      1851        0.00        0.00        0.00
 1956  105      1850        0.00        0.00        0.00
 1956  106      1850        0.00        0.00        0.00
 1956  106      1849        0.00        0.00        0.00
 1956  107      1849        0.00        0.00        0.00
 1956  107      1848        0.00        0.00        0.00
 1956  108      1848        0.00        0.00        0.00
 1956  108      1847        0.00        0.00        0.00
 1956  109      1847        0.00        0.00        0.00
 1956  109      1846        0.00        0.00        0.00
 1956  110+        .        0.00        0.00        0.00
 1957    0      1957     4214.00     5821.00    10035.00
 1957    0      1956     1064.00     1340.00     2404.00
 1957    1      1956      296.00      367.00      663.00
 1957    1      1955      182.00      246.00      428.00
 1957    2      1955      121.00      142.00      263.00
