Estonia,  Deaths (Lexis triangle)	Last modified: 21 Jan 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1959    0      1959      221.45      278.86      500.31
 1959    0      1958       57.59       75.20      132.79
 1959    1      1958       13.81       14.88       28.69
 1959    1      1957       11.20       12.12       23.32
 1959    2      1957        6.29        8.35       14.64
 1959    2      1956        5.72        7.65       13.37
 1959    3      1956        2.10        6.27        8.37
 1959    3      1955        1.91        5.74        7.65
 1959    4      1955        2.10        4.70        6.80
 1959    4      1954        1.91        4.30        6.21
 1959    5      1954        2.56        5.68        8.24
 1959    5      1953        2.44        5.32        7.76
 1959    6      1953        3.59        6.72       10.31
 1959    6      1952        3.41        6.29        9.70
 1959    7      1952        1.03        4.13        5.16
 1959    7      1951        0.98        3.87        4.85
 1959    8      1951        5.13        2.07        7.20
 1959    8      1950        4.88        1.93        6.81
 1959    9      1950        2.05        5.68        7.73
 1959    9      1949        1.95        5.32        7.27
 1959   10      1949        2.48        2.52        5.00
 1959   10      1948        2.52        2.48        5.00
 1959   11      1948        2.48        3.53        6.01
 1959   11      1947        2.52        3.47        5.99
 1959   12      1947        2.98        3.03        6.01
 1959   12      1946        3.02        2.97        5.99
 1959   13      1946        2.48        5.55        8.03
 1959   13      1945        2.52        5.45        7.97
 1959   14      1945        2.48        4.04        6.52
 1959   14      1944        2.52        3.96        6.48
 1959   15      1944        2.49        6.45        8.94
 1959   15      1943        2.51        6.55        9.06
 1959   16      1943        1.49        5.46        6.95
 1959   16      1942        1.51        5.55        7.06
 1959   17      1942        4.97        5.46       10.43
 1959   17      1941        5.03        5.55       10.58
 1959   18      1941        2.98       11.41       14.39
 1959   18      1940        3.02       11.59       14.61
 1959   19      1940        4.48        9.92       14.40
 1959   19      1939        4.53       10.08       14.61
 1959   20      1939        6.56       16.03       22.59
 1959   20      1938        6.44       14.98       21.42
 1959   21      1938        8.58       19.65       28.23
 1959   21      1937        8.42       18.36       26.78
 1959   22      1937        5.05       14.99       20.04
 1959   22      1936        4.95       14.01       18.96
 1959   23      1936        7.57       17.06       24.63
 1959   23      1935        7.43       15.94       23.37
 1959   24      1935        4.04       14.99       19.03
 1959   24      1934        3.96       14.01       17.97
 1959   25      1934        5.06       18.78       23.84
 1959   25      1933        4.94       17.23       22.17
 1959   26      1933        7.59       15.13       22.72
 1959   26      1932        7.41       13.88       21.29
 1959   27      1932        6.58       16.17       22.75
 1959   27      1931        6.42       14.83       21.25
 1959   28      1931        8.10       16.17       24.27
 1959   28      1930        7.90       14.83       22.73
 1959   29      1930        5.06       13.56       18.62
 1959   29      1929        4.94       12.44       17.38
 1959   30      1929        6.08       20.15       26.23
 1959   30      1928        5.92       18.86       24.78
