Austria,  Deaths (Lexis triangle)	Last modified: 30 Mar 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1947    0      1947     3248.55     4210.55     7459.10
 1947    0      1946     1103.45     1535.45     2638.90
 1947    1      1946      164.41      221.02      385.43
 1947    1      1945      117.59      156.98      274.57
 1947    2      1945       98.92      113.59      212.51
 1947    2      1944      111.08      125.41      236.49
 1947    3      1944       92.75       95.99      188.74
 1947    3      1943       85.25       89.01      174.26
 1947    4      1943       66.85       79.55      146.40
 1947    4      1942       61.15       72.45      133.60
 1947    5      1942       49.26       58.26      107.52
 1947    5      1941       54.74       62.74      117.48
 1947    6      1941       40.10       48.94       89.04
 1947    6      1940       41.90       50.06       91.96
 1947    7      1940       44.61       59.56      104.17
 1947    7      1939       42.39       55.44       97.83
 1947    8      1939       36.60       49.42       86.02
 1947    8      1938       27.40       36.58       63.98
 1947    9      1938       19.66       24.56       44.22
 1947    9      1937       18.34       22.44       40.78
 1947   10      1937       23.61       29.08       52.69
 1947   10      1936       25.39       29.92       55.31
 1947   11      1936       19.87       35.73       55.60
 1947   11      1935       21.13       36.27       57.40
 1947   12      1935       19.20       23.08       42.28
 1947   12      1934       20.80       23.92       44.72
 1947   13      1934       24.85       24.81       49.66
 1947   13      1933       27.15       26.19       53.34
 1947   14      1933       24.75       34.95       59.70
 1947   14      1932       27.25       37.05       64.30
 1947   15      1932       29.21       41.40       70.61
 1947   15      1931       31.79       44.60       76.39
 1947   16      1931       38.10       40.17       78.27
 1947   16      1930       41.90       43.83       85.73
 1947   17      1930       43.87       60.47      104.34
 1947   17      1929       46.13       63.53      109.66
 1947   18      1929       39.80       64.33      104.13
 1947   18      1928       43.20       69.67      112.87
 1947   19      1928       49.38       78.93      128.31
 1947   19      1927       52.62       84.07      136.69
 1947   20      1927       64.49       80.90      145.39
 1947   20      1926       69.51       82.10      151.61
 1947   21      1926       76.14       76.08      152.22
 1947   21      1925       81.86       76.92      158.78
 1947   22      1925       68.14       90.95      159.09
 1947   22      1924       71.86       91.05      162.91
 1947   23      1924       66.19       91.73      157.92
 1947   23      1923       69.81       90.27      160.08
 1947   24      1923       81.29       85.04      166.33
 1947   24      1922       84.71       83.96      168.67
 1947   25      1922       66.36       82.60      148.96
 1947   25      1921       67.64       78.40      146.04
 1947   26      1921       85.88       80.20      166.08
 1947   26      1920       85.12       74.80      159.92
 1947   27      1920       73.69       86.48      160.17
 1947   27      1919       64.31       70.52      134.83
 1947   28      1919       49.14       56.81      105.95
 1947   28      1918       41.86       45.19       87.05
 1947   29      1918       34.80       43.07       77.87
 1947   29      1917       35.20       40.93       76.13
 1947   30      1917       50.18       53.16      103.34
 1947   30      1916       53.82       53.84      107.66
 1947   31      1916       46.96       48.57       95.53
 1947   31      1915       57.04       55.43      112.47
 1947   32      1915       68.93       72.35      141.28
 1947   32      1914       84.07       83.65      167.72
 1947   33      1914       78.58       76.46      155.04
 1947   33      1913       80.42       74.54      154.96
 1947   34      1913       89.47       97.49      186.96
 1947   34      1912       93.53       97.51      191.04
 1947   35      1912       85.40       81.20      166.60
 1947   35      1911       87.60       80.80      168.40
 1947   36      1911       85.00      104.85      189.85
 1947   36      1910       90.00      109.15      199.15
 1947   37      1910       91.93      110.48      202.41
 1947   37      1909       96.07      112.52      208.59
 1947   38      1909      106.66      128.47      235.13
 1947   38      1908      109.34      129.53      238.87
 1947   39      1908      104.07      122.64      226.71
 1947   39      1907      107.93      123.36      231.29
 1947   40      1907      119.99      125.93      245.92
 1947   40      1906      125.01      131.07      256.08
 1947   41      1906      116.35      128.67      245.02
 1947   41      1905      117.65      131.33      248.98
 1947   42      1905      113.04      148.57      261.61
 1947   42      1904      118.96      156.43      275.39
 1947   43      1904      113.00      158.35      271.35
 1947   43      1903      115.00      159.65      274.65
 1947   44      1903      131.59      163.34      294.93
 1947   44      1902      138.41      173.66      312.07
 1947   45      1902      130.12      187.84      317.96
 1947   45      1901      132.88      193.16      326.04
 1947   46      1901      140.64      204.00      344.64
 1947   46      1900      143.36      210.00      353.36
 1947   47      1900      146.99      204.49      351.48
 1947   47      1899      151.01      211.51      362.52
 1947   48      1899      173.13      225.85      398.98
 1947   48      1898      175.87      234.15      410.02
 1947   49      1898      171.04      211.81      382.85
 1947   49      1897      173.96      218.19      392.15
 1947   50      1897      177.76      242.26      420.02
 1947   50      1896      184.24      252.74      436.98
 1947   51      1896      180.29      235.66      415.95
 1947   51      1895      185.71      242.34      428.05
 1947   52      1895      184.02      265.96      449.98
 1947   52      1894      185.98      272.04      458.02
 1947   53      1894      168.23      243.94      412.17
 1947   53      1893      172.77      253.06      425.83
 1947   54      1893      192.22      236.03      428.25
 1947   54      1892      195.78      240.97      436.75
 1947   55      1892      207.21      279.77      486.98
 1947   55      1891      218.79      296.23      515.02
 1947   56      1891      209.89      318.23      528.12
 1947   56      1890      208.11      314.77      522.88
 1947   57      1890      244.50      294.44      538.94
 1947   57      1889      260.50      313.56      574.06
 1947   58      1889      243.67      314.12      557.79
 1947   58      1888      250.33      323.88      574.21
 1947   59      1888      290.80      334.94      625.74
 1947   59      1887      302.20      348.06      650.26
 1947   60      1887      269.76      363.41      633.17
 1947   60      1886      283.24      378.59      661.83
 1947   61      1886      327.93      376.07      704.00
 1947   61      1885      342.07      389.93      732.00
 1947   62      1885      332.30      402.11      734.41
 1947   62      1884      353.70      421.89      775.59
 1947   63      1884      378.39      410.95      789.34
 1947   63      1883      390.61      423.05      813.66
 1947   64      1883      379.61      441.95      821.56
 1947   64      1882      401.39      461.05      862.44
 1947   65      1882      409.60      459.53      869.13
 1947   65      1881      434.40      480.47      914.87
