Russia,  Deaths (Lexis triangle)	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1959    0      1959    39067.45    49921.81    88989.26
 1959    0      1958    11412.07    15414.07    26826.14
 1959    1      1958     4654.28     5153.18     9807.46
 1959    1      1957     3715.62     4117.05     7832.67
 1959    2      1957     1690.34     1887.14     3577.48
 1959    2      1956     1554.56     1744.91     3299.47
 1959    3      1956     1091.45     1266.41     2357.86
 1959    3      1955     1003.78     1170.97     2174.75
 1959    4      1955      843.34     1118.77     1962.11
 1959    4      1954      775.60     1034.45     1810.05
 1959    5      1954      679.35      924.84     1604.19
 1959    5      1953      653.43      874.18     1527.61
 1959    6      1953      606.92      906.83     1513.75
 1959    6      1952      583.77      857.16     1440.93
 1959    7      1952      514.10      872.89     1386.99
 1959    7      1951      494.49      825.07     1319.56
 1959    8      1951      472.79      810.65     1283.44
 1959    8      1950      454.75      766.24     1220.99
 1959    9      1950      386.60      638.85     1025.45
 1959    9      1949      371.85      603.85      975.70
 1959   10      1949      385.48      657.99     1043.47
 1959   10      1948      394.97      651.75     1046.72
 1959   11      1948      277.75      450.39      728.14
 1959   11      1947      284.58      446.12      730.70
 1959   12      1947      334.09      505.68      839.77
 1959   12      1946      342.31      500.89      843.20
 1959   13      1946      265.39      362.42      627.81
 1959   13      1945      271.92      358.99      630.91
 1959   14      1945      185.82      284.00      469.82
 1959   14      1944      190.40      281.31      471.71
 1959   15      1944      179.58      246.39      425.97
 1959   15      1943      183.63      252.90      436.53
 1959   16      1943      183.04      319.96      503.00
 1959   16      1942      187.17      328.41      515.58
 1959   17      1942      373.01      697.68     1070.69
 1959   17      1941      381.43      716.12     1097.55
 1959   18      1941      602.56     1150.95     1753.51
 1959   18      1940      616.15     1181.37     1797.52
 1959   19      1940      628.28     1161.81     1790.09
 1959   19      1939      642.46     1192.52     1834.98
 1959   20      1939      842.05     1557.18     2399.23
 1959   20      1938      835.93     1469.53     2305.46
 1959   21      1938      701.96     1367.74     2069.70
 1959   21      1937      696.86     1290.76     1987.62
 1959   22      1937      796.86     1618.44     2415.30
 1959   22      1936      791.07     1527.34     2318.41
 1959   23      1936      709.49     1562.84     2272.33
 1959   23      1935      704.34     1474.87     2179.21
 1959   24      1935      617.60     1396.57     2014.17
 1959   24      1934      613.12     1317.96     1931.08
 1959   25      1934      594.77     1348.29     1943.06
 1959   25      1933      586.92     1249.17     1836.09
 1959   26      1933      641.61     1406.98     2048.59
 1959   26      1932      633.14     1303.55     1936.69
 1959   27      1932      728.23     1632.39     2360.62
 1959   27      1931      718.62     1512.39     2231.01
 1959   28      1931      834.49     1957.00     2791.49
 1959   28      1930      823.48     1813.13     2636.61
 1959   29      1930      820.89     1988.68     2809.57
 1959   29      1929      810.06     1842.48     2652.54
 1959   30      1929     1135.27     2500.87     3636.14
 1959   30      1928     1118.05     2363.88     3481.93
 1959   31      1928      926.57     2081.14     3007.71
 1959   31      1927      912.51     1967.14     2879.65
 1959   32      1927     1097.97     2389.76     3487.73
 1959   32      1926     1081.31     2258.86     3340.17
 1959   33      1926     1023.86     1911.91     2935.77
 1959   33      1925     1008.33     1807.19     2815.52
 1959   34      1925      994.62     1719.54     2714.16
 1959   34      1924      979.53     1625.35     2604.88
 1959   35      1924     1137.30     1652.09     2789.39
 1959   35      1923     1134.02     1622.75     2756.77
 1959   36      1923      912.85     1284.12     2196.97
 1959   36      1922      910.22     1261.32     2171.54
 1959   37      1922      847.72     1208.41     2056.13
 1959   37      1921      845.27     1186.95     2032.22
 1959   38      1921      939.40     1288.16     2227.56
 1959   38      1920      936.69     1265.28     2201.97
 1959   39      1920      726.47     1026.19     1752.66
 1959   39      1919      724.38     1007.96     1732.34
