Japan,  Deaths (Lexis triangle)	Last modified: 05 Feb 2024;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1947    0      1947    64683.31    77488.52   142171.83
 1947    0      1946    29239.87    34330.01    63569.88
 1947    1      1946    16533.20    17579.83    34113.03
 1947    1      1945    11186.08    12091.96    23278.04
 1947    2      1945     7642.03     7901.65    15543.68
 1947    2      1944     7054.03     7060.99    14115.02
 1947    3      1944     6003.24     6323.53    12326.77
 1947    3      1943     5065.64     5085.07    10150.71
 1947    4      1943     3738.38     4011.95     7750.33
 1947    4      1942     2966.06     3287.51     6253.57
 1947    5      1942     2629.48     2766.48     5395.96
 1947    5      1941     2182.72     2449.85     4632.57
 1947    6      1941     1861.17     2046.05     3907.22
 1947    6      1940     1590.71     1728.42     3319.13
 1947    7      1940     1380.35     1621.21     3001.56
 1947    7      1939     1095.87     1303.58     2399.45
 1947    8      1939      950.62     1105.19     2055.81
 1947    8      1938      816.39      921.83     1738.22
 1947    9      1938      867.48      996.98     1864.46
 1947    9      1937      879.50      964.91     1844.41
 1947   10      1937      861.47      976.94     1838.41
 1947   10      1936      726.24      797.58     1523.82
 1947   11      1936      779.33      844.67     1624.00
 1947   11      1935      750.28      750.49     1500.77
 1947   12      1935      819.40      805.60     1625.00
 1947   12      1934      755.29      695.38     1450.67
 1947   13      1934      806.38      796.58     1602.96
 1947   13      1933      807.38      771.53     1578.91
 1947   14      1933     1046.79      917.82     1964.61
 1947   14      1932      996.70      877.74     1874.44
 1947   15      1932     1393.38     1184.35     2577.73
 1947   15      1931     1308.23     1138.26     2446.49
 1947   16      1931     1553.65     1378.73     2932.38
 1947   16      1930     1491.54     1345.67     2837.21
 1947   17      1930     1832.12     1717.40     3549.52
 1947   17      1929     1785.04     1720.41     3505.45
 1947   18      1929     2192.74     2123.21     4315.95
 1947   18      1928     2037.47     2226.41     4263.88
 1947   19      1928     2535.32     2653.26     5188.58
 1947   19      1927     2383.06     2623.20     5006.26
 1947   20      1927     3011.14     3071.08     6082.22
 1947   20      1926     2434.15     2749.45     5183.60
 1947   21      1926     2971.07     3208.36     6179.43
 1947   21      1925     2654.53     2870.69     5525.22
 1947   22      1925     2967.06     3161.26     6128.32
 1947   22      1924     2422.13     2662.27     5084.40
 1947   23      1924     2975.07     3044.03     6019.10
 1947   23      1923     2497.26     2406.77     4904.03
 1947   24      1923     2998.11     2647.24     5645.35
 1947   24      1922     2348.00     2248.45     4596.45
 1947   25      1922     2720.64     2474.90     5195.54
 1947   25      1921     2331.98     2083.13     4415.11
 1947   26      1921     2550.35     2321.60     4871.95
 1947   26      1920     2217.78     2060.08     4277.86
 1947   27      1920     2537.33     2317.59     4854.92
 1947   27      1919     1968.36     1918.80     3887.16
 1947   28      1919     2157.68     1978.92     4136.60
 1947   28      1918     1862.18     1761.49     3623.67
 1947   29      1918     2128.63     1988.94     4117.57
 1947   29      1917     1929.29     1900.77     3830.06
 1947   30      1917     2175.71     1952.87     4128.58
 1947   30      1916     1850.16     1838.64     3688.80
 1947   31      1916     2116.61     1976.92     4093.53
 1947   31      1915     1824.11     1845.66     3669.77
 1947   32      1915     2045.49     2073.11     4118.60
 1947   32      1914     1841.14     1946.86     3788.00
 1947   33      1914     2036.47     2094.15     4130.62
 1947   33      1913     1861.17     1955.87     3817.04
 1947   34      1913     1937.30     2025.01     3962.31
 1947   34      1912     1796.06     1867.70     3663.76
 1947   35      1912     1929.29     2052.07     3981.36
 1947   35      1911     1768.02     1891.75     3659.77
 1947   36      1911     1918.27     2056.07     3974.34
 1947   36      1910     1755.99     1884.73     3640.72
 1947   37      1910     1870.19     2128.22     3998.41
 1947   37      1909     1775.03     1965.89     3740.92
 1947   38      1909     1937.30     2075.11     4012.41
 1947   38      1908     1572.68     1951.87     3524.55
 1947   39      1908     1822.11     2027.02     3849.13
 1947   39      1907     1727.95     1962.89     3690.84
 1947   40      1907     1845.15     2132.22     3977.37
 1947   40      1906     1452.48     1931.83     3384.31
 1947   41      1906     1507.57     1895.76     3403.33
 1947   41      1905     1673.85     1944.85     3618.70
 1947   42      1905     1795.06     1996.96     3792.02
 1947   42      1904     1543.63     1951.87     3495.50
 1947   43      1904     1652.82     2042.05     3694.87
 1947   43      1903     1549.64     2164.29     3713.93
 1947   44      1903     1664.84     2255.47     3920.31
 1947   44      1902     1621.77     2265.49     3887.26
 1947   45      1902     1755.99     2369.69     4125.68
 1947   45      1901     1593.72     2257.47     3851.19
 1947   46      1901     1718.93     2409.77     4128.70
 1947   46      1900     1672.85     2303.56     3976.41
 1947   47      1900     1714.92     2404.76     4119.68
 1947   47      1899     1700.90     2397.75     4098.65
 1947   48      1899     1654.82     2350.66     4005.48
 1947   48      1898     1695.89     2464.88     4160.77
 1947   49      1898     1912.26     2722.39     4634.65
 1947   49      1897     1729.95     2431.82     4161.77
 1947   50      1897     1834.13     2597.15     4431.28
 1947   50      1896     1853.16     2398.75     4251.91
 1947   51      1896     1935.30     2722.39     4657.69
 1947   51      1895     1786.05     2679.31     4465.36
 1947   52      1895     1910.26     2777.50     4687.76
 1947   52      1894     1904.25     2818.58     4722.83
 1947   53      1894     1951.33     3001.95     4953.28
 1947   53      1893     1895.23     2772.49     4667.72
 1947   54      1893     2029.46     2855.66     4885.12
 1947   54      1892     1857.17     3038.02     4895.19
 1947   55      1892     1994.40     3015.98     5010.38
 1947   55      1891     1859.17     2826.60     4685.77
 1947   56      1891     1952.33     2866.68     4819.01
 1947   56      1890     2102.59     3117.18     5219.77
 1947   57      1890     2202.76     3372.68     5575.44
 1947   57      1889     2351.01     3625.18     5976.19
 1947   58      1889     2605.44     3854.64     6460.08
 1947   58      1888     2465.20     3819.57     6284.77
 1947   59      1888     2537.33     3739.41     6276.74
 1947   59      1887     2432.15     3566.06     5998.21
 1947   60      1887     2602.44     3613.16     6215.60
 1947   60      1886     2875.90     4277.47     7153.37
 1947   61      1886     2715.63     3723.38     6439.01
 1947   61      1885     2648.52     3752.43     6400.95
 1947   62      1885     2945.02     4025.98     6971.00
 1947   62      1884     3020.15     4050.02     7070.17
 1947   63      1884     3109.30     4156.23     7265.53
 1947   63      1883     3331.68     4290.50     7622.18
 1947   64      1883     3272.58     4341.60     7614.18
 1947   64      1882     3487.95     4444.81     7932.76
 1947   65      1882     3464.91     4611.14     8076.05
 1947   65      1881     3635.20     4688.29     8323.49
 1947   66      1881     3706.32     4555.02     8261.34
 1947   66      1880     3738.38     4769.45     8507.83
 1947   67      1880     3726.35     4589.09     8315.44
 1947   67      1879     3743.38     4792.49     8535.87
 1947   68      1879     4116.02     4740.39     8856.41
 1947   68      1878     4031.88     4958.82     8990.70
 1947   69      1878     4074.95     4577.07     8652.02
 1947   69      1877     4212.18     4867.64     9079.82
 1947   70      1877     4081.96     4506.93     8588.89
 1947   70      1876     4848.27     5326.55    10174.82
