Czechia,  Deaths (Lexis triangle)	Last modified: 25 Jan 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1950    0      1950     3830.00     5230.78     9060.78
 1950    0      1949     1368.00     1660.25     3028.25
 1950    1      1949      232.00      253.04      485.04
 1950    1      1948      172.00      198.03      370.03
 1950    2      1948      106.00      132.02      238.02
 1950    2      1947       87.00      109.02      196.02
 1950    3      1947       57.00       77.01      134.01
 1950    3      1946       49.00       90.01      139.01
 1950    4      1946       45.00       66.01      111.01
 1950    4      1945       47.00       65.01      112.01
 1950    5      1945       34.00       32.00       66.00
 1950    5      1944       30.00       33.00       63.00
 1950    6      1944       36.00       38.01       74.01
 1950    6      1943       29.00       40.01       69.01
 1950    7      1943       25.00       36.01       61.01
 1950    7      1942       22.00       36.01       58.01
 1950    8      1942       15.00       29.00       44.00
 1950    8      1941       20.00       28.00       48.00
 1950    9      1941       15.00       18.00       33.00
 1950    9      1940       24.00       32.00       56.00
 1950   10      1940       21.00       29.00       50.00
 1950   10      1939       22.00       28.00       50.00
 1950   11      1939        7.00       27.00       34.00
 1950   11      1938       17.00       30.00       47.00
 1950   12      1938       26.00       21.00       47.00
 1950   12      1937       21.00       20.00       41.00
 1950   13      1937       22.00       25.00       47.00
 1950   13      1936       14.00       30.00       44.00
 1950   14      1936       18.00       27.00       45.00
 1950   14      1935       20.00       34.01       54.01
 1950   15      1935       26.00       29.00       55.00
 1950   15      1934       20.00       34.01       54.01
 1950   16      1934       30.00       42.01       72.01
 1950   16      1933       23.00       45.01       68.01
 1950   17      1933       40.00       54.01       94.01
 1950   17      1932       31.00       46.01       77.01
 1950   18      1932       38.00       63.01      101.01
 1950   18      1931       40.00       67.01      107.01
 1950   19      1931       36.00       83.01      119.01
 1950   19      1930       39.00       80.01      119.01
 1950   20      1930       45.00       80.01      125.01
 1950   20      1929       37.00       79.01      116.01
 1950   21      1929       50.00       94.01      144.01
 1950   21      1928       55.00       84.01      139.01
 1950   22      1928       46.00       71.01      117.01
 1950   22      1927       50.00       61.01      111.01
 1950   23      1927       66.00       80.01      146.01
 1950   23      1926       60.00       87.01      147.01
 1950   24      1926       61.00       83.01      144.01
 1950   24      1925       40.00       77.01      117.01
 1950   25      1925       54.00       80.01      134.01
 1950   25      1924       79.00       88.01      167.01
 1950   26      1924       61.00       86.01      147.01
 1950   26      1923       69.00      107.02      176.02
 1950   27      1923       72.00      106.02      178.02
 1950   27      1922       63.00       94.01      157.01
 1950   28      1922       58.00      108.02      166.02
 1950   28      1921       71.00       96.01      167.01
 1950   29      1921       56.00      100.01      156.01
 1950   29      1920       66.00       88.01      154.01
 1950   30      1920       60.00       92.01      152.01
 1950   30      1919       60.00       65.01      125.01
 1950   31      1919       35.00       53.01       88.01
 1950   31      1918       40.00       54.01       94.01
 1950   32      1918       41.00       41.01       82.01
 1950   32      1917       30.00       46.01       76.01
 1950   33      1917       33.00       43.01       76.01
 1950   33      1916       35.00       56.01       91.01
 1950   34      1916       53.00       70.01      123.01
 1950   34      1915       48.00       64.01      112.01
 1950   35      1915       65.00       91.01      156.01
 1950   35      1914       83.00      106.02      189.02
 1950   36      1914       85.00      105.02      190.02
 1950   36      1913       91.00      102.02      193.02
 1950   37      1913      103.00      120.02      223.02
 1950   37      1912       92.00      109.02      201.02
 1950   38      1912       85.00      106.02      191.02
 1950   38      1911      104.00      117.02      221.02
 1950   39      1911      105.00      128.02      233.02
 1950   39      1910      101.00      132.02      233.02
 1950   40      1910      119.00      144.02      263.02
 1950   40      1909      110.00      163.02      273.02
 1950   41      1909      122.00      152.02      274.02
 1950   41      1908      122.00      156.02      278.02
 1950   42      1908      114.00      178.03      292.03
 1950   42      1907      123.00      170.03      293.03
 1950   43      1907      107.00      180.03      287.03
 1950   43      1906      151.00      199.03      350.03
 1950   44      1906      141.00      191.03      332.03
 1950   44      1905      143.00      189.03      332.03
 1950   45      1905      158.00      202.03      360.03
 1950   45      1904      153.00      195.03      348.03
 1950   46      1904      148.00      201.03      349.03
 1950   46      1903      146.00      217.03      363.03
 1950   47      1903      157.00      215.03      372.03
 1950   47      1902      170.00      253.04      423.04
 1950   48      1902      192.00      249.04      441.04
 1950   48      1901      177.00      255.04      432.04
 1950   49      1901      194.00      291.04      485.04
 1950   49      1900      182.00      276.04      458.04
 1950   50      1900      189.00      311.05      500.05
 1950   50      1899      177.00      309.05      486.05
 1950   51      1899      223.00      286.04      509.04
 1950   51      1898      205.00      299.04      504.04
 1950   52      1898      201.00      309.05      510.05
 1950   52      1897      198.00      327.05      525.05
 1950   53      1897      202.00      334.05      536.05
 1950   53      1896      242.00      358.05      600.05
 1950   54      1896      256.00      343.05      599.05
 1950   54      1895      215.00      362.05      577.05
 1950   55      1895      260.00      394.06      654.06
 1950   55      1894      277.00      356.05      633.05
 1950   56      1894      269.00      372.06      641.06
 1950   56      1893      261.00      381.06      642.06
 1950   57      1893      247.00      362.05      609.05
 1950   57      1892      281.00      359.05      640.05
 1950   58      1892      284.00      401.06      685.06
 1950   58      1891      275.00      373.06      648.06
 1950   59      1891      302.00      416.06      718.06
 1950   59      1890      319.00      400.06      719.06
 1950   60      1890      288.00      409.06      697.06
 1950   60      1889      329.00      498.07      827.07
 1950   61      1889      350.00      481.07      831.07
 1950   61      1888      352.00      462.07      814.07
 1950   62      1888      383.00      484.07      867.07
 1950   62      1887      392.00      483.07      875.07
 1950   63      1887      405.00      524.08      929.08
 1950   63      1886      421.00      529.08      950.08
 1950   64      1886      480.00      482.07      962.07
 1950   64      1885      409.00      546.08      955.08
 1950   65      1885      451.00      568.08     1019.08
 1950   65      1884      503.00      542.08     1045.08
 1950   66      1884      483.00      570.08     1053.08
 1950   66      1883      467.00      570.08     1037.08
 1950   67      1883      518.00      552.08     1070.08
 1950   67      1882      556.00      596.09     1152.09
 1950   68      1882      560.00      604.09     1164.09
 1950   68      1881      557.00      639.09     1196.09
 1950   69      1881      541.00      521.08     1062.08
 1950   69      1880      596.00      602.09     1198.09
 1950   70      1880      592.00      623.09     1215.09
 1950   70      1879      623.00      639.09     1262.09
 1950   71      1879      689.00      654.10     1343.10
 1950   71      1878      712.00      710.11     1422.11
 1950   72      1878      658.00      646.10     1304.10
 1950   72      1877      668.00      664.10     1332.10
 1950   73      1877      596.00      653.10     1249.10
 1950   73      1876      729.00      593.09     1322.09
 1950   74      1876      736.00      681.10     1417.10
 1950   74      1875      723.00      682.10     1405.10
 1950   75      1875      725.00      645.10     1370.10
 1950   75      1874      761.00      658.10     1419.10
 1950   76      1874      746.00      642.10     1388.10
 1950   76      1873      766.00      674.10     1440.10
 1950   77      1873      718.00      597.09     1315.09
 1950   77      1872      728.00      594.09     1322.09
 1950   78      1872      702.00      538.08     1240.08
 1950   78      1871      695.00      561.08     1256.08
 1950   79      1871      642.00      561.08     1203.08
 1950   79      1870      755.00      586.09     1341.09
 1950   80      1870      667.00      547.08     1214.08
 1950   80      1869      640.00      543.08     1183.08
 1950   81      1869      612.00      464.07     1076.07
 1950   81      1868      652.00      455.07     1107.07
 1950   82      1868      568.00      475.07     1043.07
 1950   82      1867      542.00      441.07      983.07
 1950   83      1867      453.00      388.06      841.06
 1950   83      1866      500.00      402.06      902.06
 1950   84      1866      479.00      347.05      826.05
 1950   84      1865      444.00      366.05      810.05
 1950   85      1865      361.00      264.04      625.04
 1950   85      1864      376.00      266.04      642.04
 1950   86      1864      336.00      265.04      601.04
 1950   86      1863      359.00      233.03      592.03
 1950   87      1863      277.00      197.03      474.03
 1950   87      1862      296.00      203.03      499.03
 1950   88      1862      196.00      148.02      344.02
 1950   88      1861      203.00      143.02      346.02
 1950   89      1861      185.00      139.02      324.02
 1950   89      1860      201.00      114.02      315.02
 1950   90      1860      146.00       88.01      234.01
 1950   90      1859      124.00       81.01      205.01
 1950   91      1859      108.00       79.01      187.01
 1950   91      1858      119.00       64.01      183.01
 1950   92      1858       70.00       51.01      121.01
 1950   92      1857       83.00       50.01      133.01
 1950   93      1857       47.00       32.00       79.00
 1950   93      1856       50.00       23.00       73.00
 1950   94      1856       41.00       23.00       64.00
 1950   94      1855       39.00       21.00       60.00
 1950   95      1855       28.00       11.00       39.00
 1950   95      1854       22.00        9.00       31.00
 1950   96      1854       10.00        8.00       18.00
 1950   96      1853       19.00       11.00       30.00
 1950   97      1853        4.00        1.00        5.00
 1950   97      1852        7.00        2.00        9.00
 1950   98      1852        5.00        5.00       10.00
 1950   98      1851        6.00        6.00       12.00
 1950   99      1851        3.00        1.00        4.00
 1950   99      1850        3.00        0.00        3.00
 1950  100      1850        3.00        1.00        4.00
 1950  100      1849        1.00        1.00        2.00
 1950  101      1849        3.00        0.00        3.00
 1950  101      1848        0.88        0.89        1.77
 1950  102      1848        0.65        0.64        1.29
 1950  102      1847        0.47        0.46        0.93
 1950  103      1847        0.00        0.00        0.00
 1950  103      1846        0.00        0.00        0.00
 1950  104      1846        0.00        0.00        0.00
 1950  104      1845        0.00        0.00        0.00
 1950  105      1845        0.00        0.00        0.00
 1950  105      1844        0.00        0.00        0.00
 1950  106      1844        0.00        0.00        0.00
 1950  106      1843        0.00        0.00        0.00
 1950  107      1843        0.00        0.00        0.00
 1950  107      1842        0.00        0.00        0.00
 1950  108      1842        0.00        0.00        0.00
 1950  108      1841        0.00        0.00        0.00
 1950  109      1841        0.00        0.00        0.00
 1950  109      1840        0.00        0.00        0.00
 1950  110+        .        0.00        0.00        0.00
 1951    0      1951     3235.07     4425.74     7660.81
 1951    0      1950     1337.03     1604.27     2941.30
 1951    1      1950      224.00      267.04      491.04
 1951    1      1949      190.00      213.04      403.04
 1951    2      1949       87.00      118.02      205.02
 1951    2      1948      105.00       98.02      203.02
 1951    3      1948       54.00       75.01      129.01
 1951    3      1947       66.00       80.01      146.01
 1951    4      1947       54.00       59.01      113.01
 1951    4      1946       43.00       61.01      104.01
 1951    5      1946       27.00       42.01       69.01
 1951    5      1945       23.00       31.01       54.01
 1951    6      1945       18.00       26.00       44.00
 1951    6      1944       26.00       41.01       67.01
 1951    7      1944       22.00       37.01       59.01
 1951    7      1943       27.00       35.01       62.01
 1951    8      1943       22.00       31.01       53.01
 1951    8      1942       23.00       33.01       56.01
 1951    9      1942       17.00       28.00       45.00
 1951    9      1941       10.00       29.00       39.00
 1951   10      1941       14.00       20.00       34.00
 1951   10      1940       13.00       24.00       37.00
 1951   11      1940       12.00       26.00       38.00
 1951   11      1939       15.00       26.00       41.00
 1951   12      1939       18.00       15.00       33.00
 1951   12      1938       17.00       19.00       36.00
 1951   13      1938       13.00       20.00       33.00
 1951   13      1937       18.00       19.00       37.00
 1951   14      1937       18.00       35.01       53.01
