Ireland,  Deaths (Lexis triangle)	Last modified: 12 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1950    0      1950      955.11     1264.89     2220.00
 1950    0      1949      290.89      411.11      702.00
 1950    1      1949       56.31       79.21      135.52
 1950    1      1948       44.69       62.79      107.48
 1950    2      1948       31.19       37.86       69.05
 1950    2      1947       28.81       35.14       63.95
 1950    3      1947       27.03       30.60       57.63
 1950    3      1946       24.97       28.40       53.37
 1950    4      1946       24.95       23.34       48.29
 1950    4      1945       23.05       21.66       44.71
 1950    5      1945       19.84       15.39       35.23
 1950    5      1944       19.16       14.61       33.77
 1950    6      1944       11.19        9.24       20.43
 1950    6      1943       10.81        8.76       19.57
 1950    7      1943       11.70       17.45       29.15
 1950    7      1942       11.30       16.55       27.85
 1950    8      1942        9.16       15.39       24.55
 1950    8      1941        8.84       14.61       23.45
 1950    9      1941        5.60        8.72       14.32
 1950    9      1940        5.40        8.28       13.68
 1950   10      1940       10.35        9.03       19.38
 1950   10      1939       10.65        8.97       19.62
 1950   11      1939        5.91        9.53       15.44
 1950   11      1938        6.09        9.47       15.56
 1950   12      1938        9.86        9.03       18.89
 1950   12      1937       10.14        8.97       19.11
 1950   13      1937       11.34        8.52       19.86
 1950   13      1936       11.66        8.48       20.14
 1950   14      1936        9.36        8.52       17.88
 1950   14      1935        9.64        8.48       18.12
 1950   15      1935       15.30        8.86       24.16
 1950   15      1934       15.70        9.14       24.84
 1950   16      1934       13.32       13.79       27.11
 1950   16      1933       13.68       14.21       27.89
 1950   17      1933       18.26       11.82       30.08
 1950   17      1932       18.74       12.18       30.92
 1950   18      1932       21.71       13.79       35.50
 1950   18      1931       22.29       14.21       36.50
 1950   19      1931       19.24       19.70       38.94
 1950   19      1930       19.76       20.30       40.06
 1950   20      1930       21.53       25.67       47.20
 1950   20      1929       21.47       24.33       45.80
 1950   21      1929       20.03       25.67       45.70
 1950   21      1928       19.97       24.33       44.30
 1950   22      1928       18.53       19.51       38.04
 1950   22      1927       18.47       18.49       36.96
 1950   23      1927       30.55       29.27       59.82
 1950   23      1926       30.45       27.73       58.18
 1950   24      1926       30.05       32.86       62.91
 1950   24      1925       29.95       31.14       61.09
 1950   25      1925       23.61       25.90       49.51
 1950   25      1924       23.39       24.10       47.49
 1950   26      1924       22.10       25.90       48.00
 1950   26      1923       21.90       24.10       46.00
 1950   27      1923       29.63       27.98       57.61
 1950   27      1922       29.37       26.02       55.39
 1950   28      1922       30.64       27.46       58.10
 1950   28      1921       30.36       25.54       55.90
