New Zealand,  Deaths (Lexis triangle)	Last modified: 06 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1948    0      1948      456.33      626.18     1082.51
 1948    0      1947      106.89      160.90      267.79
 1948    1      1947       48.33       62.09      110.42
 1948    1      1946       39.70       50.92       90.62
 1948    2      1946       20.00       26.15       46.15
 1948    2      1945       18.02       23.86       41.88
 1948    3      1945        9.47       16.73       26.20
 1948    3      1944        8.54       15.27       23.81
 1948    4      1944       13.16       13.60       26.76
 1948    4      1943       11.85       12.41       24.26
 1948    5      1943       12.88       14.49       27.37
 1948    5      1942       12.13       13.51       25.64
 1948    6      1942        5.67        8.28       13.95
 1948    6      1941        5.34        7.72       13.06
 1948    7      1941        6.18        6.73       12.91
 1948    7      1940        5.82        6.27       12.09
 1948    8      1940        5.15        6.21       11.36
 1948    8      1939        4.85        5.79       10.64
 1948    9      1939        4.64        4.14        8.78
 1948    9      1938        4.37        3.86        8.23
 1948   10      1938        5.49        8.60       14.09
 1948   10      1937        5.51        8.40       13.91
 1948   11      1937        3.00        8.60       11.60
 1948   11      1936        3.01        8.40       11.41
 1948   12      1936        5.49        7.59       13.08
 1948   12      1935        5.51        7.42       12.93
 1948   13      1935        9.48        6.57       16.05
 1948   13      1934        9.52        6.43       15.95
 1948   14      1934        4.49        9.10       13.59
 1948   14      1933        4.51        8.90       13.41
 1948   15      1933        6.00        8.45       14.45
 1948   15      1932        6.01        8.56       14.57
 1948   16      1932       10.49        6.96       17.45
 1948   16      1931       10.51        7.05       17.56
 1948   17      1931        8.99        9.44       18.43
 1948   17      1930        9.01        9.56       18.57
 1948   18      1930       12.49       14.91       27.40
 1948   18      1929       12.52       15.10       27.62
 1948   19      1929        9.49       11.92       21.41
 1948   19      1928        9.51       12.08       21.59
 1948   20      1928       11.66       17.61       29.27
 1948   20      1927       11.35       16.40       27.75
 1948   21      1927       12.68       12.43       25.11
 1948   21      1926       12.33       11.57       23.90
 1948   22      1926       12.68       20.71       33.39
 1948   22      1925       12.33       19.29       31.62
 1948   23      1925       10.14       11.39       21.53
 1948   23      1924        9.87       10.61       20.48
 1948   24      1924       14.20       12.95       27.15
 1948   24      1923       13.81       12.06       25.87
 1948   25      1923       16.28       10.97       27.25
 1948   25      1922       15.74       10.03       25.77
 1948   26      1922       15.77       13.06       28.83
 1948   26      1921       15.25       11.94       27.19
 1948   27      1921        9.66       14.11       23.77
 1948   27      1920        9.34       12.90       22.24
 1948   28      1920       14.75       15.15       29.90
 1948   28      1919       14.26       13.85       28.11
 1948   29      1919       12.21        8.88       21.09
 1948   29      1918       11.80        8.12       19.92
 1948   30      1918       10.69       12.42       23.11
 1948   30      1917       10.32       11.58       21.90
 1948   31      1917       11.71       10.35       22.06
 1948   31      1916       11.30        9.65       20.95
 1948   32      1916       15.78       15.01       30.79
 1948   32      1915       15.23       14.00       29.23
 1948   33      1915       10.69       13.97       24.66
 1948   33      1914       10.32       13.03       23.35
 1948   34      1914       13.75       12.94       26.69
 1948   34      1913       13.26       12.07       25.33
 1948   35      1913       16.70       11.68       28.38
 1948   35      1912       16.31       11.32       27.63
 1948   36      1912       15.18       19.81       34.99
 1948   36      1911       14.83       19.20       34.03
 1948   37      1911       13.16       15.74       28.90
 1948   37      1910       12.85       15.26       28.11
 1948   38      1910       14.67       14.73       29.40
 1948   38      1909       14.34       14.28       28.62
 1948   39      1909       19.73       16.25       35.98
 1948   39      1908       19.28       15.75       35.03
 1948   40      1908       16.70       14.07       30.77
 1948   40      1907       16.31       13.93       30.24
 1948   41      1907       16.70       17.09       33.79
 1948   41      1906       16.31       16.91       33.22
 1948   42      1906       16.20       32.67       48.87
 1948   42      1905       15.81       32.33       48.14
 1948   43      1905       20.25       21.61       41.86
 1948   43      1904       19.77       21.39       41.16
 1948   44      1904       18.22       21.11       39.33
 1948   44      1903       17.79       20.89       38.68
 1948   45      1903       19.23       23.98       43.21
 1948   45      1902       18.78       24.03       42.81
 1948   46      1902       18.73       29.97       48.70
 1948   46      1901       18.29       30.03       48.32
 1948   47      1901       23.28       28.97       52.25
 1948   47      1900       22.74       29.03       51.77
 1948   48      1900       27.33       40.46       67.79
 1948   48      1899       26.69       40.54       67.23
 1948   49      1899       18.73       43.96       62.69
 1948   49      1898       18.29       44.05       62.34
 1948   50      1898       32.81       38.49       71.30
 1948   50      1897       32.21       38.52       70.73
 1948   51      1897       20.70       28.99       49.69
 1948   51      1896       20.32       29.01       49.33
 1948   52      1896       34.83       42.99       77.82
 1948   52      1895       34.20       43.02       77.22
 1948   53      1895       29.78       39.99       69.77
 1948   53      1894       29.24       40.02       69.26
 1948   54      1894       36.35       51.99       88.34
 1948   54      1893       35.68       52.03       87.71
 1948   55      1893       30.25       49.52       79.77
 1948   55      1892       29.78       49.49       79.27
 1948   56      1892       48.90       57.02      105.92
 1948   56      1891       48.14       56.99      105.13
 1948   57      1891       46.38       49.52       95.90
 1948   57      1890       45.66       49.49       95.15
 1948   58      1890       47.89       73.52      121.41
 1948   58      1889       47.15       73.49      120.64
 1948   59      1889       51.92       72.52      124.44
 1948   59      1888       51.12       72.49      123.61
 1948   60      1888       56.98       81.28      138.26
 1948   60      1887       57.07       81.74      138.81
 1948   61      1887       47.48       80.28      127.76
 1948   61      1886       47.56       80.73      128.29
 1948   62      1886       62.47       93.75      156.22
 1948   62      1885       62.57       94.27      156.84
 1948   63      1885       69.47      120.68      190.15
 1948   63      1884       69.58      121.35      190.93
 1948   64      1884       76.97      123.17      200.14
 1948   64      1883       77.09      123.86      200.95
 1948   65      1883       85.26      131.56      216.82
 1948   65      1882       86.81      133.47      220.28
 1948   66      1882       83.28      111.21      194.49
 1948   66      1881       84.79      112.82      197.61
 1948   67      1881       88.73      125.11      213.84
 1948   67      1880       90.34      126.92      217.26
 1948   68      1880       87.74      135.53      223.27
 1948   68      1879       89.33      137.50      226.83
 1948   69      1879      100.13      132.06      232.19
 1948   69      1878      101.95      133.97      235.92
 1948   70      1878       98.62      125.62      224.24
 1948   70      1877      101.46      128.41      229.87
 1948   71      1877       87.77      113.25      201.02
