Republic of Korea,  Deaths (Lexis triangle)	Last modified: 20 Jul 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2003    0      2003      883.44     1221.02     2104.46
 2003    0      2002      191.73      232.04      423.77
 2003    1      2002       59.57       57.00      116.57
 2003    1      2001       59.45       57.00      116.45
 2003    2      2001       43.75       66.28      110.03
 2003    2      2000       40.26       62.72      102.98
 2003    3      2000       47.27       55.47      102.74
 2003    3      1999       38.74       46.53       85.27
 2003    4      1999       42.03       60.63      102.66
 2003    4      1998       35.98       53.38       89.36
 2003    5      1998       27.68       46.72       74.40
 2003    5      1997       25.33       42.28       67.61
 2003    6      1997       38.30       48.38       86.68
 2003    6      1996       33.71       43.62       77.33
 2003    7      1996       28.01       49.39       77.40
 2003    7      1995       25.00       44.62       69.62
 2003    8      1995       21.34       36.01       57.35
 2003    8      1994       18.67       31.99       50.66
 2003    9      1994       24.60       35.23       59.83
 2003    9      1993       21.41       30.77       52.18
 2003   10      1993       22.54       35.77       58.31
 2003   10      1992       21.47       33.23       54.70
 2003   11      1992       20.88       36.88       57.76
 2003   11      1991       19.13       33.12       52.25
 2003   12      1991       20.41       28.26       48.67
 2003   12      1990       17.59       24.74       42.33
 2003   13      1990       19.62       27.93       47.55
 2003   13      1989       18.38       25.07       43.45
 2003   14      1989       19.26       41.72       60.98
 2003   14      1988       17.74       38.28       56.02
 2003   15      1988       29.98       49.19       79.17
 2003   15      1987       28.03       45.81       73.84
 2003   16      1987       40.33       68.35      108.68
 2003   16      1986       37.69       66.65      104.34
 2003   17      1986       43.39       82.86      126.25
 2003   17      1985       41.62       80.15      121.77
 2003   18      1985       41.95      104.09      146.04
 2003   18      1984       40.06      100.92      140.98
 2003   19      1984       49.31      123.42      172.73
 2003   19      1983       50.70      128.58      179.28
 2003   20      1983       55.76      130.61      186.37
 2003   20      1982       54.26      122.40      176.66
 2003   21      1982       68.33      125.84      194.17
 2003   21      1981       62.69      112.17      174.86
 2003   22      1981       81.52      159.73      241.25
 2003   22      1980       75.51      142.28      217.79
 2003   23      1980       81.54      172.17      253.71
 2003   23      1979       72.49      148.84      221.33
 2003   24      1979       77.31      191.18      268.49
 2003   24      1978       58.71      147.83      206.54
 2003   25      1978       69.65      165.41      235.06
 2003   25      1977       69.37      149.60      218.97
 2003   26      1977       88.28      181.23      269.51
 2003   26      1976       73.74      152.78      226.52
 2003   27      1976       86.28      177.42      263.70
 2003   27      1975       83.75      164.59      248.34
 2003   28      1975       96.95      202.64      299.59
 2003   28      1974       87.08      174.37      261.45
 2003   29      1974      104.33      239.73      344.06
 2003   29      1973       93.70      206.28      299.98
 2003   30      1973      110.76      251.88      362.64
 2003   30      1972       99.27      221.14      320.41
 2003   31      1972      116.56      263.06      379.62
 2003   31      1971      104.47      230.95      335.42
 2003   32      1971      122.89      284.90      407.79
 2003   32      1970      110.15      250.12      360.27
 2003   33      1970      141.88      292.35      434.23
 2003   33      1969      127.17      256.67      383.84
 2003   34      1969      164.03      378.62      542.65
 2003   34      1968      147.02      332.41      479.43
 2003   35      1968      155.20      327.35      482.55
 2003   35      1967      140.85      298.68      439.53
 2003   36      1967      153.10      382.25      535.35
 2003   36      1966      138.94      348.77      487.71
 2003   37      1966      167.26      400.55      567.81
 2003   37      1965      151.79      365.47      517.26
 2003   38      1965      168.31      497.29      665.60
 2003   38      1964      152.74      453.74      606.48
 2003   39      1964      188.23      497.29      685.52
 2003   39      1963      170.83      453.74      624.57
 2003   40      1963      215.05      565.86      780.91
 2003   40      1962      195.01      527.18      722.19
 2003   41      1962      232.36      669.92      902.28
 2003   41      1961      210.71      624.12      834.83
 2003   42      1961      255.44      769.84     1025.28
 2003   42      1960      231.63      717.21      948.84
 2003   43      1960      298.45      825.76     1124.21
 2003   43      1959      270.64      769.30     1039.94
 2003   44      1959      295.30      836.63     1131.93
 2003   44      1958      267.78      779.43     1047.21
 2003   45      1958      258.01      835.74     1093.75
 2003   45      1957      234.06      788.32     1022.38
 2003   46      1957      299.44      881.54     1180.98
 2003   46      1956      271.65      831.53     1103.18
 2003   47      1956      331.43      938.66     1270.09
 2003   47      1955      300.67      885.41     1186.08
 2003   48      1955      323.57      941.23     1264.80
 2003   48      1954      293.53      887.83     1181.36
 2003   49      1954      293.15      867.64     1160.79
 2003   49      1953      265.94      818.42     1084.36
 2003   50      1953      311.78      884.63     1196.41
 2003   50      1952      284.31      833.44     1117.75
 2003   51      1952      334.27      971.13     1305.40
 2003   51      1951      304.83      914.94     1219.77
 2003   52      1951      273.07      867.63     1140.70
 2003   52      1950      249.01      817.43     1066.44
 2003   53      1950      332.70      999.45     1332.15
 2003   53      1949      303.40      941.62     1245.02
 2003   54      1949      342.12     1040.65     1382.77
 2003   54      1948      311.98      980.43     1292.41
 2003   55      1948      388.16     1042.80     1430.96
 2003   55      1947      354.96      981.28     1336.24
 2003   56      1947      412.19     1083.50     1495.69
 2003   56      1946      376.93     1019.58     1396.51
 2003   57      1946      339.57      905.23     1244.80
 2003   57      1945      310.53      851.83     1162.36
 2003   58      1945      395.47     1034.04     1429.51
 2003   58      1944      361.65      973.04     1334.69
 2003   59      1944      470.18     1102.56     1572.74
 2003   59      1943      429.96     1037.52     1467.48
 2003   60      1943      574.07     1468.20     2042.27
 2003   60      1942      534.10     1389.90     1924.00
 2003   61      1942      642.98     1637.21     2280.19
 2003   61      1941      598.21     1549.90     2148.11
 2003   62      1941      618.63     1549.37     2168.00
 2003   62      1940      575.55     1466.74     2042.29
 2003   63      1940      679.25     1541.15     2220.40
 2003   63      1939      631.95     1458.96     2090.91
 2003   64      1939      786.50     1660.33     2446.83
