Italy ,  Deaths (Lexis triangle)	Last modified: 09 May 2024;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1872    0      1872    67342.24    77521.97   144864.21
 1872    0      1871    38046.86    44977.51    83024.37
 1872    1      1871    21965.08    22836.68    44801.76
 1872    1      1870    15576.30    16160.75    31737.05
 1872    2      1870    12699.15    13276.49    25975.64
 1872    2      1869    12618.29    13036.75    25655.04
 1872    3      1869     8291.73     8698.19    16989.92
 1872    3      1868     7947.22     8169.20    16116.42
 1872    4      1868     5114.26     5325.06    10439.32
 1872    4      1867     5191.63     5334.85    10526.48
 1872    5      1867     3400.78     3552.76     6953.54
 1872    5      1866     3689.61     3701.82     7391.43
 1872    6      1866     2402.93     2463.33     4866.26
 1872    6      1865     2477.86     2443.20     4921.06
 1872    7      1865     1606.06     1601.58     3207.64
 1872    7      1864     1643.12     1578.01     3221.13
 1872    8      1864     1066.95     1029.64     2096.59
 1872    8      1863     1128.63     1044.08     2172.71
 1872    9      1863      854.00      803.31     1657.31
 1872    9      1862      865.98      785.64     1651.62
 1872   10      1862      816.46      787.53     1603.99
 1872   10      1861      905.32      826.46     1731.78
 1872   11      1861      852.89      831.31     1684.20
 1872   11      1860      945.72      872.40     1818.12
 1872   12      1860      877.19      852.36     1729.55
 1872   12      1859      972.67      894.49     1867.16
 1872   13      1859      889.36      850.67     1740.03
 1872   13      1858      986.17      892.72     1878.89
 1872   14      1858      889.41      826.26     1715.67
 1872   14      1857      986.22      867.09     1853.31
 1872   15      1857      882.53      775.61     1658.14
 1872   15      1856      976.63      843.47     1820.10
 1872   16      1856      883.95      771.29     1655.24
 1872   16      1855      978.21      838.78     1816.99
 1872   17      1855      898.89      808.94     1707.83
 1872   17      1854      994.73      879.73     1874.46
 1872   18      1854      927.34      888.57     1815.91
 1872   18      1853     1026.22      966.32     1992.54
 1872   19      1853      969.31     1010.17     1979.48
 1872   19      1852     1072.66     1098.56     2171.22
 1872   20      1852     1036.85     1208.85     2245.70
 1872   20      1851     1113.88     1208.65     2322.53
 1872   21      1851     1083.46     1325.32     2408.78
 1872   21      1850     1163.95     1325.10     2489.05
 1872   22      1850     1120.35     1387.51     2507.86
 1872   22      1849     1203.58     1387.27     2590.85
 1872   23      1849     1147.51     1395.42     2542.93
 1872   23      1848     1232.76     1395.18     2627.94
 1872   24      1848     1164.94     1349.05     2513.99
 1872   24      1847     1251.48     1348.82     2600.30
 1872   25      1847     1176.71     1272.13     2448.84
 1872   25      1846     1256.56     1248.72     2505.28
 1872   26      1846     1177.23     1189.22     2366.45
 1872   26      1845     1257.11     1167.35     2424.46
 1872   27      1845     1170.53     1124.99     2295.52
 1872   27      1844     1249.95     1104.29     2354.24
 1872   28      1844     1156.62     1079.42     2236.04
 1872   28      1843     1235.10     1059.57     2294.67
 1872   29      1843     1135.49     1052.53     2188.02
 1872   29      1842     1212.54     1033.17     2245.71
 1872   30      1842     1110.56     1031.68     2142.24
 1872   30      1841     1183.55     1033.16     2216.71
 1872   31      1841     1088.52     1028.33     2116.85
 1872   31      1840     1160.05     1029.80     2189.85
 1872   32      1840     1072.79     1029.77     2102.56
 1872   32      1839     1143.29     1031.24     2174.53
 1872   33      1839     1063.39     1036.00     2099.39
 1872   33      1838     1133.27     1037.49     2170.76
 1872   34      1838     1060.30     1047.03     2107.33
 1872   34      1837     1129.98     1048.53     2178.51
 1872   35      1837     1054.95     1041.71     2096.66
 1872   35      1836     1138.33     1084.04     2222.37
 1872   36      1836     1053.83     1057.61     2111.44
 1872   36      1835     1137.11     1100.59     2237.70
 1872   37      1835     1048.35     1073.90     2122.25
 1872   37      1834     1131.21     1117.55     2248.76
 1872   38      1834     1038.54     1090.59     2129.13
 1872   38      1833     1120.62     1134.91     2255.53
 1872   39      1833     1024.38     1107.66     2132.04
 1872   39      1832     1105.34     1152.68     2258.02
