Australia,  Deaths (Lexis triangle)	Last modified: 10 Oct 2024;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1921    0      1921     2835.35     3712.20     6547.55
 1921    0      1920     1006.96     1412.34     2419.30
 1921    1      1920      419.35      519.21      938.56
 1921    1      1919      299.90      371.15      671.05
 1921    2      1919      168.36      183.51      351.87
 1921    2      1918      161.75      175.43      337.18
 1921    3      1918       84.78      127.07      211.85
 1921    3      1917       81.28      122.59      203.87
 1921    4      1917       97.59      100.98      198.57
 1921    4      1916       92.48       95.54      188.02
 1921    5      1916       74.42       77.62      152.04
 1921    5      1915       74.63       75.78      150.41
 1921    6      1915       75.08       69.51      144.59
 1921    6      1914       74.97       67.85      142.82
 1921    7      1914       55.36       60.68      116.04
 1921    7      1913       53.68       57.63      111.31
 1921    8      1913       41.17       58.70       99.87
 1921    8      1912       39.86       55.60       95.46
 1921    9      1912       40.62       43.14       83.76
 1921    9      1911       37.41       39.08       76.49
 1921   10      1911       34.42       43.02       77.44
 1921   10      1910       34.60       42.20       76.80
 1921   11      1910       30.53       58.54       89.07
 1921   11      1909       31.50       57.77       89.27
 1921   12      1909       29.08       44.33       73.41
 1921   12      1908       29.94       43.91       73.85
 1921   13      1908       35.84       40.62       76.46
 1921   13      1907       37.18       40.59       77.77
 1921   14      1907       35.58       46.74       82.32
 1921   14      1906       36.44       46.50       82.94
 1921   15      1906       38.55       36.69       75.24
 1921   15      1905       39.47       37.50       76.97
 1921   16      1905       42.19       48.75       90.94
 1921   16      1904       43.84       50.52       94.36
 1921   17      1904       49.97       59.07      109.04
 1921   17      1903       50.07       59.24      109.31
 1921   18      1903       54.42       57.01      111.43
 1921   18      1902       58.62       61.30      119.92
 1921   19      1902       49.34       54.50      103.84
 1921   19      1901       51.69       56.79      108.48
 1921   20      1901       68.86       58.91      127.77
 1921   20      1900       69.19       56.39      125.58
 1921   21      1900       58.93       76.19      135.12
 1921   21      1899       59.11       72.21      131.32
 1921   22      1899       58.16       75.53      133.69
 1921   22      1898       57.88       71.86      129.74
 1921   23      1898       73.26       70.70      143.96
 1921   23      1897       75.79       68.67      144.46
 1921   24      1897       72.81       80.63      153.44
 1921   24      1896       73.24       76.79      150.03
 1921   25      1896       81.40       74.04      155.44
 1921   25      1895       84.66       72.34      157.00
 1921   26      1895       80.88       85.30      166.18
 1921   26      1894       81.17       80.14      161.31
 1921   27      1894       92.76       80.83      173.59
 1921   27      1893       96.31       78.59      174.90
 1921   28      1893       90.85       90.73      181.58
 1921   28      1892       92.21       85.74      177.95
 1921   29      1892       96.66       99.15      195.81
 1921   29      1891       97.41       93.36      190.77
 1921   30      1891       91.54       93.70      185.24
 1921   30      1890       91.52       88.78      180.30
 1921   31      1890       75.26      108.73      183.99
 1921   31      1889       72.79      102.83      175.62
 1921   32      1889       98.14      104.87      203.01
 1921   32      1888       98.92       99.67      198.59
 1921   33      1888      107.51      109.00      216.51
 1921   33      1887      105.56      102.56      208.12
 1921   34      1887      101.89      100.97      202.86
 1921   34      1886       99.18       94.55      193.73
 1921   35      1886       89.97      126.13      216.10
 1921   35      1885       90.09      123.52      213.61
 1921   36      1885      100.15      108.24      208.39
 1921   36      1884       98.92      105.32      204.24
 1921   37      1884      107.72      109.79      217.51
 1921   37      1883      104.35      104.77      209.12
 1921   38      1883      120.10      117.08      237.18
 1921   38      1882      117.98      112.53      230.51
 1921   39      1882       97.35      128.67      226.02
 1921   39      1881       97.72      128.01      225.73
 1921   40      1881       99.29      139.75      239.04
 1921   40      1880       98.78      138.99      237.77
 1921   41      1880       82.30      103.01      185.31
 1921   41      1879       82.76      103.54      186.30
 1921   42      1879       96.07      130.56      226.63
 1921   42      1878       94.00      130.13      224.13
 1921   43      1878       90.51      134.46      224.97
 1921   43      1877       89.55      132.25      221.80
 1921   44      1877       88.43      117.62      206.05
 1921   44      1876       89.63      119.00      208.63
 1921   45      1876       97.21      157.15      254.36
 1921   45      1875       96.85      158.68      255.53
 1921   46      1875       86.45      124.37      210.82
 1921   46      1874       87.61      128.30      215.91
 1921   47      1874       93.50      148.37      241.87
 1921   47      1873       94.56      151.43      245.99
 1921   48      1873       96.29      157.31      253.60
 1921   48      1872       95.77      157.53      253.30
 1921   49      1872       99.48      134.48      233.96
 1921   49      1871       99.59      140.25      239.84
 1921   50      1871      116.93      186.65      303.58
 1921   50      1870      118.15      190.35      308.50
 1921   51      1870       92.54      153.09      245.63
 1921   51      1869       92.52      153.72      246.24
 1921   52      1869      117.18      164.37      281.55
 1921   52      1868      120.90      170.52      291.42
 1921   53      1868      106.66      182.31      288.97
 1921   53      1867      106.41      183.66      290.07
 1921   54      1867      132.11      187.04      319.15
 1921   54      1866      129.98      186.94      316.92
 1921   55      1866      118.19      185.16      303.35
 1921   55      1865      122.89      191.83      314.72
 1921   56      1865      136.96      233.28      370.24
 1921   56      1864      136.14      236.97      373.11
 1921   57      1864      128.03      214.34      342.37
 1921   57      1863      125.06      207.77      332.83
 1921   58      1863      133.84      244.17      378.01
 1921   58      1862      136.25      253.14      389.39
 1921   59      1862      129.57      233.04      362.61
 1921   59      1861      128.52      231.18      359.70
 1921   60      1861      148.67      317.56      466.23
 1921   60      1860      152.44      323.14      475.58
 1921   61      1860      125.35      226.53      351.88
 1921   61      1859      130.74      234.69      365.43
 1921   62      1859      147.38      248.69      396.07
 1921   62      1858      153.72      257.65      411.37
