Germany,  Deaths (Lexis triangle)	Last modified: 03 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1990    0      1990     2132.01     3005.02     5137.03
 1990    0      1989      533.00      715.00     1248.00
 1990    1      1989      144.00      163.00      307.00
 1990    1      1988      125.00      148.00      273.00
 1990    2      1988       76.00      117.00      193.00
 1990    2      1987       79.00       96.00      175.00
 1990    3      1987       79.00       94.00      173.00
 1990    3      1986       57.00       98.00      155.00
 1990    4      1986       43.00       52.00       95.00
 1990    4      1985       44.00       80.00      124.00
 1990    5      1985       44.00       65.00      109.00
 1990    5      1984       40.00       62.00      102.00
 1990    6      1984       40.00       52.00       92.00
 1990    6      1983       49.00       41.00       90.00
 1990    7      1983       47.00       64.00      111.00
 1990    7      1982       46.00       53.00       99.00
 1990    8      1982       30.00       56.00       86.00
 1990    8      1981       50.00       58.00      108.00
 1990    9      1981       37.00       40.00       77.00
 1990    9      1980       25.00       41.00       66.00
 1990   10      1980       25.00       42.00       67.00
 1990   10      1979       32.00       49.00       81.00
 1990   11      1979       28.00       48.00       76.00
 1990   11      1978       25.00       51.00       76.00
 1990   12      1978       25.00       35.00       60.00
 1990   12      1977       32.00       42.00       74.00
 1990   13      1977       33.00       40.00       73.00
 1990   13      1976       42.00       62.00      104.00
 1990   14      1976       61.00       84.00      145.00
 1990   14      1975       25.00       57.00       82.00
 1990   15      1975       43.00       87.00      130.00
 1990   15      1974       52.00       71.00      123.00
 1990   16      1974       50.00      120.00      170.00
 1990   16      1973       56.00      112.00      168.00
 1990   17      1973       64.00      155.00      219.00
 1990   17      1972       64.00      142.00      206.00
 1990   18      1972       85.00      291.00      376.00
 1990   18      1971       83.00      279.00      362.00
 1990   19      1971      121.00      350.00      471.00
 1990   19      1970       88.00      271.00      359.00
 1990   20      1970      124.00      319.00      443.00
 1990   20      1969      107.00      318.00      425.00
 1990   21      1969      123.00      393.00      516.00
 1990   21      1968      105.00      367.00      472.00
 1990   22      1968      140.00      385.00      525.00
 1990   22      1967      112.00      356.00      468.00
 1990   23      1967      146.00      405.00      551.00
 1990   23      1966      134.00      352.00      486.00
 1990   24      1966      133.00      345.00      478.00
 1990   24      1965      138.00      350.00      488.00
 1990   25      1965      148.00      439.00      587.00
 1990   25      1964      141.00      369.00      510.00
 1990   26      1964      137.00      411.00      548.00
 1990   26      1963      127.00      380.00      507.00
 1990   27      1963      145.00      416.00      561.00
 1990   27      1962      137.00      363.00      500.00
 1990   28      1962      121.00      406.00      527.00
 1990   28      1961      152.00      392.00      544.00
 1990   29      1961      162.00      463.00      625.00
 1990   29      1960      186.00      403.00      589.00
 1990   30      1960      175.00      475.00      650.00
 1990   30      1959      167.00      432.00      599.00
 1990   31      1959      180.00      434.00      614.00
 1990   31      1958      180.00      384.00      564.00
 1990   32      1958      176.00      428.00      604.00
 1990   32      1957      181.00      486.00      667.00
 1990   33      1957      203.00      521.00      724.00
 1990   33      1956      161.00      479.00      640.00
 1990   34      1956      211.00      529.00      740.00
 1990   34      1955      230.00      459.00      689.00
 1990   35      1955      239.00      541.00      780.00
 1990   35      1954      226.00      514.00      740.00
 1990   36      1954      303.00      502.00      805.00
 1990   36      1953      249.00      521.00      770.00
 1990   37      1953      295.00      622.00      917.00
 1990   37      1952      273.00      571.00      844.00
 1990   38      1952      302.00      627.00      929.00
 1990   38      1951      297.00      584.00      881.00
 1990   39      1951      307.00      656.00      963.00
 1990   39      1950      370.00      647.00     1017.00
 1990   40      1950      362.00      742.00     1104.00
 1990   40      1949      377.00      643.00     1020.00
 1990   41      1949      354.00      713.00     1067.00
 1990   41      1948      356.00      654.00     1010.00
 1990   42      1948      371.00      728.00     1099.00
 1990   42      1947      360.00      728.00     1088.00
 1990   43      1947      379.00      782.00     1161.00
 1990   43      1946      360.00      749.00     1109.00
 1990   44      1946      358.00      652.00     1010.00
 1990   44      1945      345.00      640.00      985.00
 1990   45      1945      425.00      827.00     1252.00
 1990   45      1944      487.00      959.00     1446.00
 1990   46      1944      634.00     1167.01     1801.01
 1990   46      1943      512.00     1167.00     1679.00
 1990   47      1943      625.00     1261.01     1886.01
 1990   47      1942      578.00     1141.00     1719.00
 1990   48      1942      667.00     1318.01     1985.01
 1990   48      1941      783.00     1660.01     2443.01
 1990   49      1941      838.00     1801.01     2639.01
 1990   49      1940      830.00     1760.02     2590.02
 1990   50      1940      996.01     2175.02     3171.03
 1990   50      1939      911.01     2095.02     3006.03
 1990   51      1939     1042.01     2293.02     3335.03
 1990   51      1938      918.01     2042.02     2960.03
 1990   52      1938     1066.01     2273.02     3339.03
 1990   52      1937      959.01     2096.02     3055.03
 1990   53      1937     1130.01     2458.02     3588.03
 1990   53      1936     1016.01     2416.02     3432.03
 1990   54      1936     1192.01     2566.02     3758.03
 1990   54      1935     1171.01     2599.02     3770.03
 1990   55      1935     1334.01     2957.02     4291.03
 1990   55      1934     1224.01     2830.02     4054.03
 1990   56      1934     1308.01     2833.02     4141.03
 1990   56      1933     1089.01     2402.02     3491.03
 1990   57      1933     1229.01     2639.02     3868.03
 1990   57      1932     1229.01     2584.02     3813.03
 1990   58      1932     1333.01     2872.02     4205.03
 1990   58      1931     1360.01     2929.02     4289.03
 1990   59      1931     1500.01     3380.03     4880.04
 1990   59      1930     1615.01     3421.03     5036.04
 1990   60      1930     1790.01     3881.03     5671.04
 1990   60      1929     1755.01     3653.03     5408.04
 1990   61      1929     1915.01     4042.03     5957.04
 1990   61      1928     1949.01     3988.03     5937.04
 1990   62      1928     2100.01     4267.03     6367.04
 1990   62      1927     2066.01     3619.03     5685.04
 1990   63      1927     2223.01     4123.03     6346.04
 1990   63      1926     2335.01     3671.03     6006.04
 1990   64      1926     2606.02     4043.03     6649.05
 1990   64      1925     2642.02     3813.03     6455.05
 1990   65      1925     2884.02     4251.03     7135.05
 1990   65      1924     2795.02     3744.03     6539.05
 1990   66      1924     3126.02     4017.03     7143.05
 1990   66      1923     3104.02     3947.03     7051.05
 1990   67      1923     3444.02     4255.03     7699.05
 1990   67      1922     3516.02     4408.03     7924.05
 1990   68      1922     4120.02     4869.03     8989.05
 1990   68      1921     4295.03     4998.03     9293.06
 1990   69      1921     4587.03     5386.04     9973.07
 1990   69      1920     4734.03     5261.04     9995.07
 1990   70      1920     5321.03     5844.04    11165.07
 1990   70      1919     4834.03     5160.03     9994.06
 1990   71      1919     3519.02     3781.03     7300.05
 1990   71      1918     2857.02     3154.03     6011.05
 1990   72      1918     3042.02     3104.03     6146.05
 1990   72      1917     2940.02     2950.02     5890.04
 1990   73      1917     3327.02     3404.03     6731.05
 1990   73      1916     3502.02     3420.03     6922.05
 1990   74      1916     3888.02     3710.03     7598.05
 1990   74      1915     4842.03     4393.03     9235.06
 1990   75      1915     6196.04     5435.04    11631.08
 1990   75      1914     7625.04     6538.04    14163.08
 1990   76      1914     7969.05     6634.04    14603.09
 1990   76      1913     8426.05     7190.05    15616.10
 1990   77      1913     8882.05     7093.05    15975.10
 1990   77      1912     9383.06     7848.06    17231.12
