Latvia,  Deaths (Lexis triangle)	Last modified: 11 Mar 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1959    0      1959      356.48      497.06      853.54
 1959    0      1958       86.52      137.94      224.46
 1959    1      1958       21.57       26.17       47.74
 1959    1      1957       17.08       20.71       37.79
 1959    2      1957       13.53       16.28       29.81
 1959    2      1956       12.14       14.35       26.49
 1959    3      1956        8.77       10.58       19.35
 1959    3      1955        7.99        9.80       17.79
 1959    4      1955        6.26        8.37       14.63
 1959    4      1954        5.66        7.76       13.42
 1959    5      1954        5.52        8.84       14.36
 1959    5      1953        4.94        7.93       12.87
 1959    6      1953        4.86        9.13       13.99
 1959    6      1952        4.80        8.71       13.51
 1959    7      1952        4.51        9.38       13.89
 1959    7      1951        4.32        8.88       13.20
 1959    8      1951        4.09        9.24       13.33
 1959    8      1950        3.88        8.78       12.66
 1959    9      1950        3.63        8.83       12.46
 1959    9      1949        3.44        8.27       11.71
 1959   10      1949        3.11        7.96       11.07
 1959   10      1948        3.13        7.81       10.94
 1959   11      1948        2.90        7.54       10.44
 1959   11      1947        2.92        7.40       10.32
 1959   12      1947        2.94        7.50       10.44
 1959   12      1946        2.96        7.36       10.32
 1959   13      1946        3.23        7.83       11.06
 1959   13      1945        3.25        7.69       10.94
 1959   14      1945        3.77        8.54       12.31
 1959   14      1944        3.80        8.38       12.18
 1959   15      1944        4.53        9.45       13.98
 1959   15      1943        4.56        9.61       14.17
 1959   16      1943        5.36       10.82       16.18
 1959   16      1942        5.40       11.00       16.40
 1959   17      1942        6.24       12.49       18.73
 1959   17      1941        6.28       12.70       18.98
 1959   18      1941        7.15       14.46       21.61
 1959   18      1940        7.20       14.71       21.91
 1959   19      1940        8.11       16.74       24.85
 1959   19      1939        8.16       17.03       25.19
 1959   20      1939        9.20       20.03       29.23
 1959   20      1938        8.99       18.74       27.73
 1959   21      1938        9.98       22.44       32.42
 1959   21      1937        9.75       20.99       30.74
 1959   22      1937       10.54       24.57       35.11
 1959   22      1936       10.30       22.98       33.28
 1959   23      1936       10.88       26.41       37.29
 1959   23      1935       10.63       24.70       35.33
 1959   24      1935       10.99       27.98       38.97
 1959   24      1934       10.74       26.17       36.91
 1959   25      1934       10.99       29.48       40.47
 1959   25      1933       10.68       27.06       37.74
 1959   26      1933       11.18       30.21       41.39
 1959   26      1932       10.86       27.74       38.60
 1959   27      1932       11.67       30.38       42.05
 1959   27      1931       11.33       27.90       39.23
 1959   28      1931       12.46       29.99       42.45
 1959   28      1930       12.10       27.54       39.64
 1959   29      1930       13.55       29.04       42.59
 1959   29      1929       13.17       26.67       39.84
 1959   30      1929       14.85       27.41       42.26
 1959   30      1928       14.39       25.68       40.07
 1959   31      1928       15.85       26.24       42.09
 1959   31      1927       15.36       24.58       39.94
 1959   32      1927       16.45       25.39       41.84
 1959   32      1926       15.94       23.78       39.72
 1959   33      1926       16.64       24.86       41.50
 1959   33      1925       16.13       23.29       39.42
 1959   34      1925       16.44       24.66       41.10
 1959   34      1924       15.94       23.10       39.04
 1959   35      1924       15.83       24.21       40.04
 1959   35      1923       15.53       23.57       39.10
 1959   36      1923       15.31       23.97       39.28
 1959   36      1922       15.02       23.33       38.35
 1959   37      1922       14.86       23.37       38.23
 1959   37      1921       14.59       22.75       37.34
 1959   38      1921       14.49       22.40       36.89
 1959   38      1920       14.23       21.81       36.04
 1959   39      1920       14.20       21.08       35.28
 1959   39      1919       13.94       20.52       34.46
 1959   40      1919       14.13       19.49       33.62
 1959   40      1918       13.85       19.37       33.22
 1959   41      1918       14.78       19.22       34.00
 1959   41      1917       14.49       19.11       33.60
 1959   42      1917       16.30       20.36       36.66
 1959   42      1916       15.98       20.24       36.22
 1959   43      1916       18.69       22.91       41.60
 1959   43      1915       18.32       22.77       41.09
 1959   44      1915       21.94       26.85       48.79
 1959   44      1914       21.52       26.69       48.21
 1959   45      1914       25.81       31.72       57.53
 1959   45      1913       25.32       31.92       57.24
 1959   46      1913       29.32       36.77       66.09
 1959   46      1912       28.76       37.00       65.76
 1959   47      1912       32.21       41.54       73.75
 1959   47      1911       31.60       41.80       73.40
 1959   48      1911       34.49       46.04       80.53
 1959   48      1910       33.84       46.33       80.17
 1959   49      1910       36.16       50.28       86.44
 1959   49      1909       35.48       50.60       86.08
 1959   50      1909       37.28       54.33       91.61
 1959   50      1908       36.77       54.60       91.37
 1959   51      1908       38.71       58.31       97.02
 1959   51      1907       38.17       58.61       96.78
 1959   52      1907       40.51       62.32      102.83
 1959   52      1906       39.95       62.64      102.59
 1959   53      1906       42.68       66.35      109.03
 1959   53      1905       42.09       66.69      108.78
 1959   54      1905       45.23       70.40      115.63
 1959   54      1904       44.61       70.76      115.37
 1959   55      1904       48.12       74.33      122.45
 1959   55      1903       47.59       74.62      122.21
 1959   56      1903       51.63       77.37      129.00
 1959   56      1902       51.06       77.67      128.73
 1959   57      1902       55.72       79.38      135.10
 1959   57      1901       55.11       79.69      134.80
 1959   58      1901       60.40       80.35      140.75
 1959   58      1900       59.74       80.67      140.41
 1959   59      1900       65.67       80.30      145.97
 1959   59      1899       64.95       80.61      145.56
 1959   60      1899       70.87       79.43      150.30
 1959   60      1898       71.30       80.22      151.52
 1959   61      1898       76.99       80.07      157.06
 1959   61      1897       77.46       80.87      158.33
 1959   62      1897       83.43       82.45      165.88
 1959   62      1896       83.94       83.27      167.21
 1959   63      1896       90.18       86.56      176.74
 1959   63      1895       90.73       87.42      178.15
 1959   64      1895       97.25       92.40      189.65
 1959   64      1894       97.85       93.31      191.16
 1959   65      1894      103.59       98.92      202.51
 1959   65      1893      105.95      100.78      206.73
 1959   66      1893      110.10      104.53      214.63
 1959   66      1892      112.61      106.50      219.11
 1959   67      1892      115.81      108.22      224.03
 1959   67      1891      118.44      110.26      228.70
 1959   68      1891      120.69      109.99      230.68
 1959   68      1890      123.44      112.06      235.50
 1959   69      1890      124.77      109.83      234.60
 1959   69      1889      127.61      111.90      239.51
 1959   70      1889      135.56      105.57      241.13
 1959   70      1888      139.01      106.07      245.08
 1959   71      1888      142.42      106.50      248.92
 1959   71      1887      145.78      106.84      252.62
 1959   72      1887      149.07      107.09      256.16
 1959   72      1886      152.28      107.25      259.53
 1959   73      1886      155.40      107.31      262.71
 1959   73      1885      158.40      107.28      265.68
 1959   74      1885      161.28      107.15      268.43
 1959   74      1884      164.01      106.91      270.92
 1959   75      1884      166.58      106.58      273.16
 1959   75      1883      168.97      106.13      275.10
 1959   76      1883      171.16      105.58      276.74
 1959   76      1882      173.14      104.92      278.06
 1959   77      1882      174.89      104.15      279.04
 1959   77      1881      176.38      103.27      279.65
 1959   78      1881      177.60      102.28      279.88
 1959   78      1880      178.54      101.18      279.72
 1959   79      1880      179.18       99.97      279.15
 1959   79      1879      179.50       98.65      278.15
 1959   80      1879      179.49       97.22      276.71
 1959   80      1878      179.14       95.69      274.83
 1959   81      1878      178.43       94.05      272.48
 1959   81      1877      177.36       92.32      269.68
 1959   82      1877      175.91       90.49      266.40
 1959   82      1876      174.09       88.57      262.66
 1959   83      1876      171.90       86.56      258.46
 1959   83      1875      169.32       84.46      253.78
 1959   84      1875      166.37       82.29      248.66
 1959   84      1874      163.06       80.04      243.10
 1959   85      1874      159.39       77.73      237.12
 1959   85      1873      155.37       75.36      230.73
 1959   86      1873      151.03       72.93      223.96
 1959   86      1872      146.38       70.46      216.84
 1959   87      1872      141.44       67.95      209.39
 1959   87      1871      136.24       65.41      201.65
 1959   88      1871      130.81       62.84      193.65
 1959   88      1870      125.18       60.26      185.44
 1959   89      1870      119.38       57.67      177.05
 1959   89      1869      113.45       55.08      168.53
 1959   90      1869      107.42       52.50      159.92
 1959   90      1868      101.34       49.93      151.27
 1959   91      1868       95.23       47.38      142.61
 1959   91      1867       89.13       44.87      134.00
 1959   92      1867       83.09       42.39      125.48
 1959   92      1866       77.13       39.96      117.09
 1959   93      1866       71.29       37.58      108.87
 1959   93      1865       65.61       35.26      100.87
 1959   94      1865       60.11       33.00       93.11
 1959   94      1864       54.82       30.80       85.62
 1959   95      1864       49.76       28.68       78.44
 1959   95      1863       44.95       26.64       71.59
 1959   96      1863       40.40       24.68       65.08
 1959   96      1862       36.14       22.80       58.94
 1959   97      1862       32.16       21.00       53.16
 1959   97      1861       28.47       19.30       47.77
 1959   98      1861       25.07       17.68       42.75
 1959   98      1860       21.95       16.15       38.10
 1959   99      1860       19.12       14.71       33.83
 1959   99      1859       16.57       13.36       29.93
 1959  100      1859       14.27       12.09       26.36
 1959  100      1858       12.22       10.92       23.14
 1959  101      1858       10.41        9.82       20.23
 1959  101      1857        8.81        8.81       17.62
 1959  102      1857        7.42        7.87       15.29
 1959  102      1856        6.20        7.02       13.22
 1959  103      1856        5.16        6.23       11.39
 1959  103      1855        4.27        5.52        9.79
 1959  104      1855        3.51        4.87        8.38
 1959  104      1854        2.86        4.28        7.14
 1959  105      1854        2.32        3.75        6.07
 1959  105      1853        1.87        3.27        5.14
 1959  106      1853        1.50        2.85        4.35
 1959  106      1852        1.20        2.47        3.67
 1959  107      1852        0.95        2.13        3.08
 1959  107      1851        0.75        1.83        2.58
 1959  108      1851        0.58        1.57        2.15
 1959  108      1850        0.45        1.34        1.79
 1959  109      1850        0.35        1.14        1.49
 1959  109      1849        0.27        0.97        1.24
 1959  110+        .        0.00        3.56        3.56
 1960    0      1960      332.97      437.03      770.00
 1960    0      1959       77.11      109.13      186.24
