West Germany,  Deaths (Lexis triangle)	Last modified: 03 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1956    0      1956    12119.25    16160.25    28279.50
 1956    0      1955     2085.04     2735.21     4820.25
 1956    1      1955      507.01      669.05     1176.06
 1956    1      1954      405.01      551.04      956.05
 1956    2      1954      278.01      300.02      578.03
 1956    2      1953      234.00      289.02      523.02
 1956    3      1953      187.00      243.02      430.02
 1956    3      1952      155.00      236.02      391.02
 1956    4      1952      145.00      193.01      338.01
 1956    4      1951      134.00      189.01      323.01
 1956    5      1951      124.00      168.01      292.01
 1956    5      1950      117.00      173.01      290.01
 1956    6      1950       89.00      181.01      270.01
 1956    6      1949       96.00      155.01      251.01
 1956    7      1949       78.00      133.01      211.01
 1956    7      1948       77.00      114.01      191.01
 1956    8      1948       70.00      106.01      176.01
 1956    8      1947       72.00       90.01      162.01
 1956    9      1947       68.00       88.01      156.01
 1956    9      1946       44.00      102.01      146.01
 1956   10      1946       61.00       68.01      129.01
 1956   10      1945       34.00       59.00       93.00
 1956   11      1945       50.00       74.01      124.01
 1956   11      1944       43.00      104.01      147.01
 1956   12      1944       55.00       96.01      151.01
 1956   12      1943       55.00       92.01      147.01
 1956   13      1943       55.00      116.01      171.01
 1956   13      1942       42.00       90.01      132.01
 1956   14      1942       65.00      128.01      193.01
 1956   14      1941       88.00      155.01      243.01
 1956   15      1941       93.00      180.01      273.01
 1956   15      1940      122.00      190.01      312.01
 1956   16      1940      115.00      232.02      347.02
 1956   16      1939      116.00      251.02      367.02
 1956   17      1939      118.00      280.02      398.02
 1956   17      1938      142.00      267.02      409.02
 1956   18      1938      117.00      383.03      500.03
 1956   18      1937      104.00      287.02      391.02
 1956   19      1937      129.00      431.03      560.03
 1956   19      1936      104.00      381.03      485.03
 1956   20      1936      158.00      476.04      634.04
 1956   20      1935      154.00      402.03      556.03
 1956   21      1935      141.00      516.04      657.04
 1956   21      1934      146.00      391.03      537.03
 1956   22      1934      133.00      434.03      567.03
 1956   22      1933      114.00      320.02      434.02
 1956   23      1933      120.00      356.03      476.03
 1956   23      1932      146.00      308.02      454.02
 1956   24      1932      151.00      366.03      517.03
 1956   24      1931      131.00      319.02      450.02
 1956   25      1931      173.00      344.03      517.03
 1956   25      1930      151.00      326.03      477.03
 1956   26      1930      186.00      376.03      562.03
 1956   26      1929      163.00      321.02      484.02
 1956   27      1929      192.00      409.03      601.03
 1956   27      1928      173.00      366.03      539.03
 1956   28      1928      185.00      386.03      571.03
 1956   28      1927      203.00      306.02      509.02
 1956   29      1927      229.00      368.03      597.03
 1956   29      1926      229.00      311.02      540.02
 1956   30      1926      235.00      346.03      581.03
 1956   30      1925      255.01      259.02      514.03
 1956   31      1925      255.01      335.03      590.04
 1956   31      1924      243.01      265.02      508.03
 1956   32      1924      236.00      317.02      553.02
 1956   32      1923      269.01      311.02      580.03
 1956   33      1923      293.01      273.02      566.03
 1956   33      1922      302.01      317.02      619.03
 1956   34      1922      294.01      368.03      662.04
 1956   34      1921      316.01      354.03      670.04
 1956   35      1921      340.01      404.03      744.04
 1956   35      1920      338.01      327.03      665.04
 1956   36      1920      406.01      423.03      829.04
 1956   36      1919      319.01      379.03      698.04
 1956   37      1919      240.00      269.02      509.02
 1956   37      1918      243.01      219.02      462.03
 1956   38      1918      249.01      229.02      478.03
 1956   38      1917      224.00      212.02      436.02
 1956   39      1917      246.01      267.02      513.03
 1956   39      1916      252.01      265.02      517.03
 1956   40      1916      294.01      320.02      614.03
 1956   40      1915      364.01      332.03      696.04
 1956   41      1915      465.01      471.04      936.05
 1956   41      1914      550.01      546.04     1096.05
 1956   42      1914      557.01      564.04     1121.05
 1956   42      1913      563.01      594.05     1157.06
 1956   43      1913      624.01      630.05     1254.06
 1956   43      1912      633.01      692.05     1325.06
 1956   44      1912      636.01      741.06     1377.07
 1956   44      1911      672.01      749.06     1421.07
 1956   45      1911      722.01      782.06     1504.07
 1956   45      1910      727.02      822.06     1549.08
 1956   46      1910      756.02      924.07     1680.09
 1956   46      1909      771.02      991.08     1762.10
 1956   47      1909      882.02     1024.08     1906.10
 1956   47      1908      816.02     1113.09     1929.11
 1956   48      1908      896.02     1130.09     2026.11
 1956   48      1907      943.02     1206.09     2149.11
 1956   49      1907      988.02     1260.10     2248.12
 1956   49      1906     1044.02     1319.10     2363.12
 1956   50      1906     1044.02     1375.11     2419.13
 1956   50      1905     1032.02     1488.12     2520.14
 1956   51      1905     1012.02     1640.13     2652.15
 1956   51      1904     1193.02     1666.13     2859.15
 1956   52      1904     1180.02     1771.14     2951.16
 1956   52      1903     1210.03     1896.15     3106.18
 1956   53      1903     1209.03     1931.15     3140.18
 1956   53      1902     1269.03     2049.16     3318.19
 1956   54      1902     1334.03     2095.16     3429.19
 1956   54      1901     1413.03     2300.18     3713.21
 1956   55      1901     1457.03     2429.19     3886.22
 1956   55      1900     1401.03     2286.18     3687.21
 1956   56      1900     1544.03     2521.20     4065.23
