Italy , Death rates (period 1x1), 	Last modified: 09 May 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1872           0             0.262955        0.293463        0.278519
  1872           1             0.136145        0.138152        0.137160
  1872           2             0.093066        0.093273        0.093172
  1872           3             0.053998        0.054161        0.054081
  1872           4             0.035148        0.035531        0.035342
  1872           5             0.024220        0.024173        0.024196
  1872           6             0.016634        0.016137        0.016381
  1872           7             0.011069        0.010563        0.010813
  1872           8             0.007555        0.006932        0.007239
  1872           9             0.006329        0.005649        0.005983
  1872          10             0.006299        0.005798        0.006046
  1872          11             0.006936        0.006382        0.006655
  1872          12             0.007046        0.006354        0.006692
  1872          13             0.007054        0.006275        0.006656
  1872          14             0.007398        0.006454        0.006918
  1872          15             0.007193        0.006241        0.006716
  1872          16             0.007309        0.006482        0.006901
  1872          17             0.007752        0.007224        0.007494
  1872          18             0.007703        0.007915        0.007805
  1872          19             0.008421        0.009413        0.008897
  1872          20             0.008491        0.010443        0.009423
  1872          21             0.009219        0.010632        0.009933
  1872          22             0.010475        0.011609        0.011063
  1872          23             0.010622        0.012346        0.011488
  1872          24             0.010899        0.012655        0.011760
  1872          25             0.010507        0.011934        0.011188
  1872          26             0.010675        0.010757        0.010715
  1872          27             0.011386        0.010468        0.010927
  1872          28             0.011184        0.010185        0.010689
  1872          29             0.012584        0.011113        0.011847
  1872          30             0.009642        0.009396        0.009524
  1872          31             0.010072        0.009652        0.009867
  1872          32             0.013627        0.011905        0.012739
  1872          33             0.012976        0.011834        0.012395
  1872          34             0.013331        0.012352        0.012834
  1872          35             0.011730        0.011670        0.011701
  1872          36             0.011302        0.011409        0.011355
  1872          37             0.013043        0.012824        0.012932
  1872          38             0.013571        0.013643        0.013608
  1872          39             0.015270        0.015714        0.015495
  1872          40             0.009324        0.010806        0.010044
  1872          41             0.009692        0.011259        0.010465
  1872          42             0.015341        0.016460        0.015923
  1872          43             0.015020        0.016932        0.016002
  1872          44             0.015440        0.018174        0.016829
  1872          45             0.012253        0.015235        0.013740
  1872          46             0.012443        0.015452        0.013953
  1872          47             0.015448        0.018761        0.017134
  1872          48             0.015506        0.019083        0.017315
  1872          49             0.017523        0.021162        0.019376
  1872          50             0.010802        0.013944        0.012343
  1872          51             0.011894        0.014798        0.013337
  1872          52             0.021345        0.023047        0.022247
  1872          53             0.022628        0.024612        0.023669
  1872          54             0.024488        0.027527        0.026048
  1872          55             0.021651        0.025328        0.023490
  1872          56             0.022596        0.025580        0.024102
  1872          57             0.028709        0.030676        0.029723
  1872          58             0.031911        0.033571        0.032767
  1872          59             0.038217        0.039676        0.038970
  1872          60             0.020133        0.024129        0.022039
  1872          61             0.022677        0.026045        0.024311
  1872          62             0.049510        0.046022        0.047643
  1872          63             0.052179        0.049412        0.050717
  1872          64             0.055953        0.054170        0.055025
  1872          65             0.048460        0.049379        0.048925
  1872          66             0.052419        0.052136        0.052275
  1872          67             0.070076        0.063966        0.066843
  1872          68             0.078623        0.071955        0.075109
  1872          69             0.092509        0.085793        0.089001
  1872          70             0.049951        0.054310        0.052050
  1872          71             0.052054        0.054448        0.053228
  1872          72             0.104208        0.086815        0.094706
  1872          73             0.118920        0.100182        0.108745
  1872          74             0.136292        0.117356        0.126120
  1872          75             0.120724        0.109297        0.114783
  1872          76             0.125465        0.113218        0.119098
  1872          77             0.171142        0.143735        0.156422
  1872          78             0.174852        0.147038        0.159934
  1872          79             0.193690        0.165122        0.178468
  1872          80             0.155446        0.147115        0.151223
  1872          81             0.168479        0.158272        0.163281
  1872          82             0.181260        0.169700        0.175354
  1872          83             0.195251        0.181797        0.188343
  1872          84             0.210491        0.194955        0.202470
  1872          85             0.227469        0.209573        0.218170
  1872          86             0.246934        0.225606        0.235756
  1872          87             0.268760        0.243154        0.255204
  1872          88             0.291642        0.262145        0.275879
  1872          89             0.315688        0.281982        0.297494
  1872          90             0.342883        0.303425        0.321322
  1872          91             0.370423        0.327248        0.346603
  1872          92             0.397813        0.352630        0.372679
  1872          93             0.429937        0.379376        0.401455
  1872          94             0.464554        0.407993        0.432265
  1872          95             0.503249        0.439457        0.466300
  1872          96             0.548234        0.472820        0.503766
  1872          97             0.593292        0.507505        0.541866
  1872          98             0.643246        0.543683        0.582454
  1872          99             0.694183        0.583059        0.625191
  1872         100             0.759965        0.640316        0.684688
  1872         101             0.861420        0.711262        0.764882
  1872         102             0.908876        0.792378        0.834279
  1872         103             0.953975        0.930643        0.939418
  1872         104             1.411765        1.154833        1.238150
  1872         105             4.205607        1.567251        2.022581
  1872         106                   .        2.463158        2.463158
  1872         107                   .        6.000000        6.000000
  1872         108             0.000000              .        0.000000
  1872         109             0.000000              .        0.000000
  1872         110+            0.000000              .        0.000000
  1873           0             0.230504        0.252831        0.241953
  1873           1             0.105001        0.105410        0.105208
  1873           2             0.094182        0.094941        0.094566
  1873           3             0.059775        0.059419        0.059594
  1873           4             0.033869        0.033470        0.033666
  1873           5             0.023549        0.023126        0.023335
  1873           6             0.016069        0.015361        0.015711
  1873           7             0.010561        0.009614        0.010080
  1873           8             0.007095        0.006174        0.006630
  1873           9             0.005610        0.004732        0.005166
  1873          10             0.006014        0.005231        0.005617
  1873          11             0.006299        0.005719        0.006007
  1873          12             0.006842        0.006205        0.006520
  1873          13             0.006890        0.006107        0.006491
  1873          14             0.006854        0.005939        0.006387
  1873          15             0.007131        0.006025        0.006570
  1873          16             0.007077        0.006101        0.006589
  1873          17             0.007336        0.006683        0.007014
  1873          18             0.007906        0.007764        0.007837
  1873          19             0.008026        0.008798        0.008398
  1873          20             0.008859        0.010508        0.009653
  1873          21             0.008896        0.011146        0.009973
  1873          22             0.009513        0.010874        0.010199
  1873          23             0.010539        0.011303        0.010933
  1873          24             0.010512        0.011402        0.010957
  1873          25             0.010588        0.011132        0.010854
  1873          26             0.010163        0.010434        0.010293
  1873          27             0.010277        0.009523        0.009907
  1873          28             0.010916        0.009417        0.010166
  1873          29             0.010821        0.009408        0.010121
  1873          30             0.012194        0.010470        0.011330
  1873          31             0.009672        0.009098        0.009396
  1873          32             0.010253        0.009448        0.009859
  1873          33             0.013569        0.011470        0.012491
  1873          34             0.013104        0.011442        0.012260
  1873          35             0.013541        0.011939        0.012729
  1873          36             0.012181        0.011437        0.011813
  1873          37             0.011843        0.011261        0.011555
  1873          38             0.013580        0.012600        0.013085
  1873          39             0.014187        0.013429        0.013803
  1873          40             0.015888        0.015336        0.015608
  1873          41             0.010139        0.010877        0.010499
  1873          42             0.010650        0.011403        0.011021
  1873          43             0.016172        0.016140        0.016156
  1873          44             0.015942        0.016658        0.016308
  1873          45             0.016457        0.017956        0.017216
  1873          46             0.013609        0.015651        0.014627
  1873          47             0.014044        0.016204        0.015129
  1873          48             0.017359        0.019772        0.018586
  1873          49             0.017683        0.020576        0.019146
  1873          50             0.019917        0.023002        0.021485
  1873          51             0.012618        0.015625        0.014094
  1873          52             0.013761        0.016515        0.015130
  1873          53             0.023121        0.024433        0.023811
  1873          54             0.024159        0.025494        0.024855
  1873          55             0.026049        0.027938        0.027015
  1873          56             0.024100        0.026396        0.025248
  1873          57             0.025773        0.027122        0.026454
  1873          58             0.032931        0.032803        0.032865
  1873          59             0.037236        0.036688        0.036954
  1873          60             0.044871        0.043948        0.044396
  1873          61             0.024685        0.027814        0.026181
  1873          62             0.027846        0.030213        0.028996
  1873          63             0.057637        0.051568        0.054408
